no,pic,cla,ans,n,key_resp_base.keys_raw,key_resp_base.rt_mean,key_resp_base.rt_raw,key_resp_base.rt_std,order
1,pic/1.png,baseline,['num_1'],1.0,'num_1',0.618507921696,0.6185079216957092,0.0,12.0
2,pic/2.png,baseline,['num_2'],1.0,'num_2',0.518221914768,0.518221914768219,0.0,15.0
3,pic/3.png,baseline,['num_3'],1.0,'num_3',0.551598727703,0.5515987277030945,0.0,21.0
4,pic/4.png,baseline,['num_4'],1.0,'num_4',0.418045192957,0.41804519295692444,0.0,4.0
5,pic/5.png,baseline,['num_5'],1.0,'num_5',0.468091905117,0.4680919051170349,0.0,17.0
6,pic/6.png,baseline,['num_6'],1.0,'num_6',0.518243014812,0.5182430148124695,0.0,20.0
7,pic/7.png,baseline,['num_7'],1.0,'num_7',0.518023908138,0.5180239081382751,0.0,2.0
8,pic/8.png,baseline,['num_8'],1.0,'num_8',0.468255907297,0.4682559072971344,0.0,11.0
9,pic/9.png,baseline,['num_9'],1.0,'num_9',0.585215091705,0.5852150917053223,0.0,9.0
10,pic/1.png,baseline,['num_1'],1.0,'num_1',0.451585590839,0.451585590839386,0.0,8.0
11,pic/2.png,baseline,['num_2'],1.0,'num_2',0.368152886629,0.3681528866291046,0.0,16.0
12,pic/3.png,baseline,['num_3'],1.0,'num_3',0.818309307098,0.8183093070983887,0.0,7.0
13,pic/4.png,baseline,['num_4'],1.0,'num_4',0.418508708477,0.41850870847702026,0.0,14.0
14,pic/5.png,baseline,['num_5'],1.0,'num_5',0.401500105858,0.4015001058578491,0.0,19.0
15,pic/6.png,baseline,['num_6'],1.0,'num_6',0.451180309057,0.4511803090572357,0.0,22.0
16,pic/7.png,baseline,['num_7'],1.0,'num_7',0.551868915558,0.5518689155578613,0.0,23.0
17,pic/8.png,baseline,['num_8'],1.0,'num_8',0.418133109808,0.41813310980796814,0.0,1.0
18,pic/9.png,baseline,['num_9'],1.0,'num_9',0.518192827702,0.5181928277015686,0.0,10.0
19,pic/1.png,baseline,['num_1'],1.0,'num_1',0.418284595013,0.4182845950126648,0.0,3.0
20,pic/2.png,baseline,['num_2'],1.0,'num_2',0.618777871132,0.618777871131897,0.0,25.0
21,pic/3.png,baseline,['num_3'],1.0,'num_3',0.684442877769,0.6844428777694702,0.0,24.0
22,pic/4.png,baseline,['num_4'],1.0,'num_4',0.501747071743,0.5017470717430115,0.0,18.0
23,pic/5.png,baseline,['num_5'],1.0,'num_5',0.401351094246,0.40135109424591064,0.0,26.0
24,pic/6.png,baseline,['num_6'],1.0,'num_6',0.418083786964,0.4180837869644165,0.0,5.0
25,pic/7.png,baseline,['num_7'],1.0,'num_7',0.518144607544,0.5181446075439453,0.0,13.0
26,pic/8.png,baseline,['num_8'],1.0,'num_8',0.584933519363,0.5849335193634033,0.0,6.0
27,pic/9.png,baseline,['num_9'],1.0,'num_9',0.468261212111,0.4682612121105194,0.0,0.0

extraInfo
date,2019_May_08_1428
frameRate,59.9177688417
expName,click_exp
session,001
participant,161060040
