pic,ans,cla,no,n,key_resp_for.keys_raw,key_resp_for.rt_mean,key_resp_for.rt_raw,key_resp_for.rt_std,order
pic/1.png,['num_1'],aa,1,1.0,'num_1',0.651070415974,0.6510704159736633,0.0,0.0
pic/1.png,['num_1'],aa,2,1.0,'num_1',0.567971229553,0.5679712295532227,0.0,1.0
pic/7.png,['num_7'],aa,3,1.0,'num_7',0.584783792496,0.5847837924957275,0.0,2.0
pic/7.png,['num_7'],aa,4,1.0,'num_7',0.551328420639,0.5513284206390381,0.0,3.0
pic/2.png,['num_2'],aa,5,1.0,'num_2',0.651268780231,0.6512687802314758,0.0,4.0
pic/2.png,['num_2'],aa,6,1.0,'num_2',0.517932593822,0.5179325938224792,0.0,5.0
pic/5.png,['num_5'],aa,7,1.0,'num_5',0.55153542757,0.551535427570343,0.0,6.0
pic/5.png,['num_5'],aa,8,1.0,'num_5',0.484698086977,0.484698086977005,0.0,7.0
pic/4.png,['num_4'],aa,9,1.0,'num_4',0.518055677414,0.5180556774139404,0.0,8.0
pic/4.png,['num_4'],aa,10,1.0,'num_4',0.501248478889,0.5012484788894653,0.0,9.0
pic/6.png,['num_6'],huan,-1,1.0,'num_6',0.501273214817,0.5012732148170471,0.0,10.0
pic/4.png,['num_4'],huan,-1,1.0,'num_4',0.451217800379,0.45121780037879944,0.0,11.0
pic/9.png,['num_9'],aaa,11,1.0,'num_9',0.751618385315,0.7516183853149414,0.0,12.0
pic/9.png,['num_9'],aaa,12,1.0,'num_9',0.501311182976,0.501311182975769,0.0,13.0
pic/9.png,['num_9'],aaa,13,1.0,'num_9',0.434635996819,0.4346359968185425,0.0,14.0
pic/8.png,['num_8'],aaa,14,1.0,'num_8',0.551170706749,0.5511707067489624,0.0,15.0
pic/8.png,['num_8'],aaa,15,1.0,'num_8',0.451013803482,0.45101380348205566,0.0,16.0
pic/8.png,['num_8'],aaa,16,1.0,'num_8',0.417945593596,0.41794559359550476,0.0,17.0
pic/4.png,['num_4'],aaa,17,1.0,'num_4',0.551351010799,0.551351010799408,0.0,18.0
pic/4.png,['num_4'],aaa,18,1.0,'num_4',0.517897188663,0.5178971886634827,0.0,19.0
pic/4.png,['num_4'],aaa,19,1.0,'num_4',0.467910200357,0.46791020035743713,0.0,20.0
pic/3.png,['num_3'],aaa,20,1.0,'num_3',0.600537419319,0.6005374193191528,0.0,21.0
pic/3.png,['num_3'],aaa,21,1.0,'num_3',0.534626305103,0.534626305103302,0.0,22.0
pic/3.png,['num_3'],aaa,22,1.0,'num_3',0.500922083855,0.5009220838546753,0.0,23.0
pic/2.png,['num_2'],huan,-1,1.0,'num_2',0.534658610821,0.5346586108207703,0.0,24.0
pic/9.png,['num_9'],huan,-1,1.0,'num_9',0.651366472244,0.6513664722442627,0.0,25.0
pic/7.png,['num_7'],abb,23,1.0,'num_7',0.451260209084,0.45126020908355713,0.0,26.0
pic/1.png,['num_1'],abb,24,1.0,'num_1',0.70192271471,0.7019227147102356,0.0,27.0
pic/1.png,['num_1'],abb,25,1.0,'num_1',0.651224970818,0.6512249708175659,0.0,28.0
pic/3.png,['num_3'],abb,26,1.0,'num_3',0.651460111141,0.6514601111412048,0.0,29.0
pic/6.png,['num_6'],abb,27,1.0,'num_6',0.618076503277,0.618076503276825,0.0,30.0
pic/6.png,['num_6'],abb,28,1.0,'num_6',0.501257121563,0.5012571215629578,0.0,31.0
pic/4.png,['num_4'],abb,29,1.0,'num_4',0.451234102249,0.4512341022491455,0.0,32.0
pic/9.png,['num_9'],abb,30,1.0,'num_9',0.568148493767,0.5681484937667847,0.0,33.0
pic/9.png,['num_9'],abb,31,1.0,'num_9',0.467865198851,0.4678651988506317,0.0,34.0
pic/2.png,['num_2'],abb,32,1.0,'num_2',0.618225574493,0.6182255744934082,0.0,35.0
pic/4.png,['num_4'],abb,33,1.0,'num_4',0.501355290413,0.5013552904129028,0.0,36.0
pic/4.png,['num_4'],abb,34,1.0,'num_4',0.484585106373,0.48458510637283325,0.0,37.0
pic/8.png,['num_8'],abb,35,1.0,'num_8',0.551316618919,0.5513166189193726,0.0,38.0
pic/3.png,['num_3'],abb,36,1.0,'num_3',0.668481588364,0.6684815883636475,0.0,39.0
pic/3.png,['num_3'],abb,37,1.0,'num_3',0.634714603424,0.6347146034240723,0.0,40.0
pic/5.png,['num_5'],abb,38,1.0,'num_5',0.568007409573,0.5680074095726013,0.0,41.0
pic/3.png,['num_3'],abb,39,1.0,'num_3',0.601525604725,0.601525604724884,0.0,42.0
pic/3.png,['num_3'],abb,40,1.0,'num_3',0.634746491909,0.6347464919090271,0.0,43.0
pic/8.png,['num_8'],abb,41,1.0,'num_8',0.584757685661,0.5847576856613159,0.0,44.0
pic/6.png,['num_6'],abb,42,1.0,'num_6',0.568062722683,0.5680627226829529,0.0,45.0
pic/6.png,['num_6'],abb,43,1.0,'num_6',0.51795309782,0.517953097820282,0.0,46.0
pic/2.png,['num_2'],abb,44,1.0,'num_2',0.66822129488,0.6682212948799133,0.0,47.0
pic/6.png,['num_6'],abb,45,1.0,'num_6',0.534640491009,0.5346404910087585,0.0,48.0
pic/6.png,['num_6'],abb,46,1.0,'num_6',0.517870724201,0.5178707242012024,0.0,49.0
pic/1.png,['num_1'],huan,-1,1.0,'num_1',0.651598215103,0.6515982151031494,0.0,50.0
pic/3.png,['num_3'],huan,-1,1.0,'num_3',0.568457126617,0.5684571266174316,0.0,51.0
pic/2.png,['num_2'],wh,47,1.0,'num_2',0.568193912506,0.5681939125061035,0.0,52.0
pic/5.png,['num_5'],wh,48,1.0,'num_5',0.634859323502,0.6348593235015869,0.0,53.0
pic/8.png,['num_8'],wh,49,1.0,'num_8',0.551362216473,0.5513622164726257,0.0,54.0
pic/7.png,['num_7'],wh,50,1.0,'num_7',0.617739677429,0.6177396774291992,0.0,55.0
pic/8.png,['num_8'],wh,51,1.0,'num_8',0.517949700356,0.5179497003555298,0.0,56.0
pic/9.png,['num_9'],wh,52,1.0,'num_9',0.51794719696,0.5179471969604492,0.0,57.0
pic/2.png,['num_2'],wh,53,1.0,'num_2',0.668112874031,0.6681128740310669,0.0,58.0
pic/5.png,['num_5'],wh,54,1.0,'num_5',0.517856895924,0.5178568959236145,0.0,59.0
pic/8.png,['num_8'],wh,55,1.0,'num_8',0.434582412243,0.4345824122428894,0.0,60.0
pic/4.png,['num_4'],wh,56,1.0,'num_4',0.468426585197,0.46842658519744873,0.0,61.0
pic/5.png,['num_5'],wh,57,1.0,'num_5',0.484607994556,0.484607994556427,0.0,62.0
pic/6.png,['num_6'],wh,58,1.0,'num_6',0.601523399353,0.6015233993530273,0.0,63.0
pic/3.png,['num_3'],cross,59,1.0,'num_3',0.63495850563,0.6349585056304932,0.0,64.0
pic/5.png,['num_5'],cross,60,1.0,'num_5',0.501407623291,0.5014076232910156,0.0,65.0
pic/7.png,['num_7'],cross,61,1.0,'num_7',0.534628689289,0.534628689289093,0.0,66.0
pic/9.png,['num_9'],cross,62,1.0,'num_9',0.517983496189,0.5179834961891174,0.0,67.0
pic/5.png,['num_5'],cross,63,1.0,'num_5',0.451398998499,0.4513989984989166,0.0,68.0
pic/1.png,['num_1'],cross,64,1.0,'num_1',0.601478278637,0.6014782786369324,0.0,69.0
pic/9.png,['num_9'],cross,65,1.0,'num_9',0.584676504135,0.5846765041351318,0.0,70.0
