no,pic,cla,ans,n,key_resp_base.keys_raw,key_resp_base.rt_mean,key_resp_base.rt_raw,key_resp_base.rt_std,order
1,pic/1.png,baseline,['num_1'],1.0,'num_1',0.484668493271,0.484668493270874,0.0,17.0
2,pic/2.png,baseline,['num_2'],1.0,'num_2',0.734859585762,0.7348595857620239,0.0,2.0
3,pic/3.png,baseline,['num_3'],1.0,'num_3',0.518316805363,0.5183168053627014,0.0,4.0
4,pic/4.png,baseline,['num_4'],1.0,'num_4',0.434610813856,0.4346108138561249,0.0,9.0
5,pic/5.png,baseline,['num_5'],1.0,'num_5',0.434569388628,0.434569388628006,0.0,8.0
6,pic/6.png,baseline,['num_6'],1.0,'num_6',0.401219785213,0.40121978521347046,0.0,23.0
7,pic/7.png,baseline,['num_7'],1.0,'num_7',0.451012909412,0.45101290941238403,0.0,11.0
8,pic/8.png,baseline,['num_8'],1.0,'num_8',0.451252102852,0.4512521028518677,0.0,12.0
9,pic/9.png,baseline,['num_9'],1.0,'num_9',0.417892992496,0.4178929924964905,0.0,14.0
10,pic/1.png,baseline,['num_1'],1.0,'num_1',0.484811991453,0.4848119914531708,0.0,13.0
11,pic/2.png,baseline,['num_2'],1.0,'num_2',0.467901706696,0.46790170669555664,0.0,7.0
12,pic/3.png,baseline,['num_3'],1.0,'num_3',0.484532505274,0.48453250527381897,0.0,15.0
13,pic/4.png,baseline,['num_4'],1.0,'num_4',0.401246994734,0.4012469947338104,0.0,21.0
14,pic/5.png,baseline,['num_5'],1.0,'num_5',0.41792088747,0.41792088747024536,0.0,0.0
15,pic/6.png,baseline,['num_6'],1.0,'num_6',0.417850285769,0.4178502857685089,0.0,3.0
16,pic/7.png,baseline,['num_7'],1.0,'num_7',0.467947691679,0.46794769167900085,0.0,26.0
17,pic/8.png,baseline,['num_8'],1.0,'num_8',0.434550106525,0.43455010652542114,0.0,25.0
18,pic/9.png,baseline,['num_9'],1.0,'num_9',0.418330699205,0.41833069920539856,0.0,18.0
19,pic/1.png,baseline,['num_1'],1.0,'num_1',0.501299619675,0.5012996196746826,0.0,10.0
20,pic/2.png,baseline,['num_2'],1.0,'num_2',0.48458969593,0.48458969593048096,0.0,19.0
21,pic/3.png,baseline,['num_3'],1.0,'num_3',0.501425802708,0.5014258027076721,0.0,20.0
22,pic/4.png,baseline,['num_4'],1.0,'num_4',0.401147186756,0.40114718675613403,0.0,22.0
23,pic/5.png,baseline,['num_5'],1.0,'num_5',0.417975187302,0.41797518730163574,0.0,5.0
24,pic/6.png,baseline,['num_6'],1.0,'num_6',0.41806229949,0.418062299489975,0.0,16.0
25,pic/7.png,baseline,['num_7'],1.0,'num_7',0.451246201992,0.4512462019920349,0.0,1.0
26,pic/8.png,baseline,['num_8'],1.0,'num_8',0.434526711702,0.4345267117023468,0.0,24.0
27,pic/9.png,baseline,['num_9'],1.0,'num_9',0.517980694771,0.517980694770813,0.0,6.0

extraInfo
date,2019_May_07_1011
frameRate,60.0331623163
expName,click_exp
session,001
participant,171180539
