no,pic,cla,ans,trials_prac.thisRepN,trials_prac.thisTrialN,trials_prac.thisN,trials_prac.thisIndex,trials_huan.thisRepN,trials_huan.thisTrialN,trials_huan.thisN,trials_huan.thisIndex,trials_baseline.thisRepN,trials_baseline.thisTrialN,trials_baseline.thisN,trials_baseline.thisIndex,trials_formal.thisRepN,trials_formal.thisTrialN,trials_formal.thisN,trials_formal.thisIndex,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_huan.keys,key_resp_huan.rt,key_resp_base.keys,key_resp_base.rt,key_resp_for.keys,key_resp_for.rt,date,frameRate,expName,session,participant,
58,pic/9.png,wh,['num_9'],,,,,,,,,,,,,0,63,63,63,,,,,,,,num_9,0.885099299994,2019_May_06_0845,60.0410200244,click_exp,001,181830158,
59,pic/9.png,cross,['num_9'],,,,,,,,,,,,,0,64,64,64,,,,,,,,num_9,0.501244900006,2019_May_06_0845,60.0410200244,click_exp,001,181830158,
60,pic/5.png,cross,['num_5'],,,,,,,,,,,,,0,65,65,65,,,,,,,,num_5,0.567977300001,2019_May_06_0845,60.0410200244,click_exp,001,181830158,
61,pic/1.png,cross,['num_1'],,,,,,,,,,,,,0,66,66,66,,,,,,,,num_1,0.651385600009,2019_May_06_0845,60.0410200244,click_exp,001,181830158,
62,pic/7.png,cross,['num_7'],,,,,,,,,,,,,0,67,67,67,,,,,,,,num_7,0.551346799999,2019_May_06_0845,60.0410200244,click_exp,001,181830158,
63,pic/5.png,cross,['num_5'],,,,,,,,,,,,,0,68,68,68,,,,,,,,num_5,0.484950400001,2019_May_06_0845,60.0410200244,click_exp,001,181830158,
64,pic/3.png,cross,['num_3'],,,,,,,,,,,,,0,69,69,69,,,,,,,,num_3,0.551325500011,2019_May_06_0845,60.0410200244,click_exp,001,181830158,
65,pic/9.png,cross,['num_9'],,,,,,,,,,,,,0,70,70,70,,,,,,,,num_9,0.534819499997,2019_May_06_0845,60.0410200244,click_exp,001,181830158,
66,pic/5.png,cross,['num_5'],,,,,,,,,,,,,0,71,71,71,,,,,,,,num_5,0.551373199996,2019_May_06_0845,60.0410200244,click_exp,001,181830158,
67,pic/1.png,cross,['num_1'],,,,,,,,,,,,,0,72,72,72,,,,,,,,num_1,0.551706400001,2019_May_06_0845,60.0410200244,click_exp,001,181830158,
68,pic/9.png,cross,['num_9'],,,,,,,,,,,,,0,73,73,73,,,,,,,,num_9,0.518423199988,2019_May_06_0845,60.0410200244,click_exp,001,181830158,
69,pic/5.png,cross,['num_5'],,,,,,,,,,,,,0,74,74,74,,,,,,,,num_5,0.551709300009,2019_May_06_0845,60.0410200244,click_exp,001,181830158,
70,pic/1.png,cross,['num_1'],,,,,,,,,,,,,0,75,75,75,,,,,,,,num_1,0.401175699997,2019_May_06_0845,60.0410200244,click_exp,001,181830158,
-1,pic/9.png,huan,['num_9'],,,,,,,,,,,,,0,76,76,76,,,,,,,,num_9,0.534652999995,2019_May_06_0845,60.0410200244,click_exp,001,181830158,
-1,pic/6.png,huan,['num_6'],,,,,,,,,,,,,0,77,77,77,,,,,,,,num_6,0.601218299998,2019_May_06_0845,60.0410200244,click_exp,001,181830158,
71,pic/1.png,abc3,['num_1'],,,,,,,,,,,,,0,78,78,78,,,,,,,,num_1,0.451393800002,2019_May_06_0845,60.0410200244,click_exp,001,181830158,
72,pic/2.png,abc3,['num_2'],,,,,,,,,,,,,0,79,79,79,,,,,,,,num_2,0.484557000003,2019_May_06_0845,60.0410200244,click_exp,001,181830158,
73,pic/6.png,abc3,['num_6'],,,,,,,,,,,,,0,80,80,80,,,,,,,,num_6,0.684904299997,2019_May_06_0845,60.0410200244,click_exp,001,181830158,
74,pic/1.png,abc3,['num_1'],,,,,,,,,,,,,0,81,81,81,,,,,,,,num_1,0.601666000002,2019_May_06_0845,60.0410200244,click_exp,001,181830158,
75,pic/2.png,abc3,['num_2'],,,,,,,,,,,,,0,82,82,82,,,,,,,,num_2,0.568009299997,2019_May_06_0845,60.0410200244,click_exp,001,181830158,
76,pic/6.png,abc3,['num_6'],,,,,,,,,,,,,0,83,83,83,,,,,,,,num_6,0.468015999999,2019_May_06_0845,60.0410200244,click_exp,001,181830158,
77,pic/1.png,abc3,['num_1'],,,,,,,,,,,,,0,84,84,84,,,,,,,,num_1,0.551520099994,2019_May_06_0845,60.0410200244,click_exp,001,181830158,
78,pic/2.png,abc3,['num_2'],,,,,,,,,,,,,0,85,85,85,,,,,,,,num_2,0.518036499998,2019_May_06_0845,60.0410200244,click_exp,001,181830158,
79,pic/6.png,abc3,['num_6'],,,,,,,,,,,,,0,86,86,86,,,,,,,,num_6,0.417836099994,2019_May_06_0845,60.0410200244,click_exp,001,181830158,
80,pic/4.png,abc3,['num_4'],,,,,,,,,,,,,0,87,87,87,,,,,,,,num_4,0.618125599998,2019_May_06_0845,60.0410200244,click_exp,001,181830158,
81,pic/6.png,abc3,['num_6'],,,,,,,,,,,,,0,88,88,88,,,,,,,,num_6,0.4683238,2019_May_06_0845,60.0410200244,click_exp,001,181830158,
82,pic/5.png,abc3,['num_5'],,,,,,,,,,,,,0,89,89,89,,,,,,,,num_5,0.401192200006,2019_May_06_0845,60.0410200244,click_exp,001,181830158,
83,pic/4.png,abc3,['num_4'],,,,,,,,,,,,,0,90,90,90,,,,,,,,num_4,0.401315199997,2019_May_06_0845,60.0410200244,click_exp,001,181830158,
84,pic/6.png,abc3,['num_6'],,,,,,,,,,,,,0,91,91,91,,,,,,,,num_6,0.367851600007,2019_May_06_0845,60.0410200244,click_exp,001,181830158,
85,pic/5.png,abc3,['num_5'],,,,,,,,,,,,,0,92,92,92,,,,,,,,num_5,0.468147699998,2019_May_06_0845,60.0410200244,click_exp,001,181830158,
86,pic/4.png,abc3,['num_4'],,,,,,,,,,,,,0,93,93,93,,,,,,,,num_4,0.368010299993,2019_May_06_0845,60.0410200244,click_exp,001,181830158,
87,pic/6.png,abc3,['num_6'],,,,,,,,,,,,,0,94,94,94,,,,,,,,num_6,0.317733999997,2019_May_06_0845,60.0410200244,click_exp,001,181830158,
88,pic/5.png,abc3,['num_5'],,,,,,,,,,,,,0,95,95,95,,,,,,,,num_5,0.317742800005,2019_May_06_0845,60.0410200244,click_exp,001,181830158,
89,pic/8.png,abc3,['num_8'],,,,,,,,,,,,,0,96,96,96,,,,,,,,num_8,0.518112300007,2019_May_06_0845,60.0410200244,click_exp,001,181830158,
90,pic/3.png,abc3,['num_3'],,,,,,,,,,,,,0,97,97,97,,,,,,,,num_3,0.651434500003,2019_May_06_0845,60.0410200244,click_exp,001,181830158,
91,pic/2.png,abc3,['num_2'],,,,,,,,,,,,,0,98,98,98,,,,,,,,num_2,0.568030099996,2019_May_06_0845,60.0410200244,click_exp,001,181830158,
92,pic/8.png,abc3,['num_8'],,,,,,,,,,,,,0,99,99,99,,,,,,,,num_8,0.451197599992,2019_May_06_0845,60.0410200244,click_exp,001,181830158,
93,pic/3.png,abc3,['num_3'],,,,,,,,,,,,,0,100,100,100,,,,,,,,num_3,0.635111299998,2019_May_06_0845,60.0410200244,click_exp,001,181830158,
94,pic/2.png,abc3,['num_2'],,,,,,,,,,,,,0,101,101,101,,,,,,,,num_2,0.618101,2019_May_06_0845,60.0410200244,click_exp,001,181830158,
95,pic/8.png,abc3,['num_8'],,,,,,,,,,,,,0,102,102,102,,,,,,,,num_8,0.468007500007,2019_May_06_0845,60.0410200244,click_exp,001,181830158,
96,pic/3.png,abc3,['num_3'],,,,,,,,,,,,,0,103,103,103,,,,,,,,num_3,0.517850599994,2019_May_06_0845,60.0410200244,click_exp,001,181830158,
97,pic/2.png,abc3,['num_2'],,,,,,,,,,,,,0,104,104,104,,,,,,,,num_2,0.551714300003,2019_May_06_0845,60.0410200244,click_exp,001,181830158,
