no,pic,cla,ans,trials_prac.thisRepN,trials_prac.thisTrialN,trials_prac.thisN,trials_prac.thisIndex,trials_huan.thisRepN,trials_huan.thisTrialN,trials_huan.thisN,trials_huan.thisIndex,trials_baseline.thisRepN,trials_baseline.thisTrialN,trials_baseline.thisN,trials_baseline.thisIndex,trials_formal.thisRepN,trials_formal.thisTrialN,trials_formal.thisN,trials_formal.thisIndex,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_huan.keys,key_resp_huan.rt,key_resp_base.keys,key_resp_base.rt,key_resp_for.keys,key_resp_for.rt,date,frameRate,expName,session,participant,
23,pic/5.png,baseline,['num_5'],,,,,,,,,0,0,0,22,,,,,num_2,0,0.634644099977,num_2,0.518770299997,num_5,0.434404700005,,,2019_May_07_1120,59.9509960561,click_exp,001,181810021,
1,pic/1.png,baseline,['num_1'],,,,,,,,,0,1,1,0,,,,,,,,,,num_1,0.601273699984,,,2019_May_07_1120,59.9509960561,click_exp,001,181810021,
17,pic/8.png,baseline,['num_8'],,,,,,,,,0,2,2,16,,,,,,,,,,num_8,0.483929400012,,,2019_May_07_1120,59.9509960561,click_exp,001,181810021,
2,pic/2.png,baseline,['num_2'],,,,,,,,,0,3,3,1,,,,,,,,,,num_2,0.501207099995,,,2019_May_07_1120,59.9509960561,click_exp,001,181810021,
20,pic/2.png,baseline,['num_2'],,,,,,,,,0,4,4,19,,,,,,,,,,num_2,0.501236500015,,,2019_May_07_1120,59.9509960561,click_exp,001,181810021,
27,pic/9.png,baseline,['num_9'],,,,,,,,,0,5,5,26,,,,,,,,,,num_9,0.601289499988,,,2019_May_07_1120,59.9509960561,click_exp,001,181810021,
10,pic/1.png,baseline,['num_1'],,,,,,,,,0,6,6,9,,,,,,,,,,num_1,0.534752699983,,,2019_May_07_1120,59.9509960561,click_exp,001,181810021,
21,pic/3.png,baseline,['num_3'],,,,,,,,,0,7,7,20,,,,,,,,,,num_3,0.601378099993,,,2019_May_07_1120,59.9509960561,click_exp,001,181810021,
6,pic/6.png,baseline,['num_6'],,,,,,,,,0,8,8,5,,,,,,,,,,num_6,0.568017799989,,,2019_May_07_1120,59.9509960561,click_exp,001,181810021,
11,pic/2.png,baseline,['num_2'],,,,,,,,,0,9,9,10,,,,,,,,,,num_2,0.501346899982,,,2019_May_07_1120,59.9509960561,click_exp,001,181810021,
9,pic/9.png,baseline,['num_9'],,,,,,,,,0,10,10,8,,,,,,,,,,num_9,0.551251800003,,,2019_May_07_1120,59.9509960561,click_exp,001,181810021,
7,pic/7.png,baseline,['num_7'],,,,,,,,,0,11,11,6,,,,,,,,,,num_7,0.484544300009,,,2019_May_07_1120,59.9509960561,click_exp,001,181810021,
14,pic/5.png,baseline,['num_5'],,,,,,,,,0,12,12,13,,,,,,,,,,num_5,0.434535800014,,,2019_May_07_1120,59.9509960561,click_exp,001,181810021,
15,pic/6.png,baseline,['num_6'],,,,,,,,,0,13,13,14,,,,,,,,,,num_6,0.36760920001,,,2019_May_07_1120,59.9509960561,click_exp,001,181810021,
3,pic/3.png,baseline,['num_3'],,,,,,,,,0,14,14,2,,,,,,,,,,num_3,0.468402599974,,,2019_May_07_1120,59.9509960561,click_exp,001,181810021,
26,pic/8.png,baseline,['num_8'],,,,,,,,,0,15,15,25,,,,,,,,,,num_8,0.451291999983,,,2019_May_07_1120,59.9509960561,click_exp,001,181810021,
5,pic/5.png,baseline,['num_5'],,,,,,,,,0,16,16,4,,,,,,,,,,num_5,0.467784699984,,,2019_May_07_1120,59.9509960561,click_exp,001,181810021,
12,pic/3.png,baseline,['num_3'],,,,,,,,,0,17,17,11,,,,,,,,,,num_3,0.534662700025,,,2019_May_07_1120,59.9509960561,click_exp,001,181810021,
25,pic/7.png,baseline,['num_7'],,,,,,,,,0,18,18,24,,,,,,,,,,num_7,0.501375499996,,,2019_May_07_1120,59.9509960561,click_exp,001,181810021,
22,pic/4.png,baseline,['num_4'],,,,,,,,,0,19,19,21,,,,,,,,,,num_4,1.00189400002,,,2019_May_07_1120,59.9509960561,click_exp,001,181810021,
18,pic/9.png,baseline,['num_9'],,,,,,,,,0,20,20,17,,,,,,,,,,num_9,0.618149300019,,,2019_May_07_1120,59.9509960561,click_exp,001,181810021,
8,pic/8.png,baseline,['num_8'],,,,,,,,,0,21,21,7,,,,,,,,,,num_8,0.484544599982,,,2019_May_07_1120,59.9509960561,click_exp,001,181810021,
19,pic/1.png,baseline,['num_1'],,,,,,,,,0,22,22,18,,,,,,,,,,num_1,0.501416399988,,,2019_May_07_1120,59.9509960561,click_exp,001,181810021,
16,pic/7.png,baseline,['num_7'],,,,,,,,,0,23,23,15,,,,,,,,,,num_7,0.467879100004,,,2019_May_07_1120,59.9509960561,click_exp,001,181810021,
4,pic/4.png,baseline,['num_4'],,,,,,,,,0,24,24,3,,,,,,,,,,num_4,1.03523450001,,,2019_May_07_1120,59.9509960561,click_exp,001,181810021,
13,pic/4.png,baseline,['num_4'],,,,,,,,,0,25,25,12,,,,,,,,,,num_4,0.451623600005,,,2019_May_07_1120,59.9509960561,click_exp,001,181810021,
24,pic/6.png,baseline,['num_6'],,,,,,,,,0,26,26,23,,,,,,,,,,num_6,0.467888000014,,,2019_May_07_1120,59.9509960561,click_exp,001,181810021,
1,pic/2.png,aa,['num_2'],,,,,,,,,,,,,0,0,0,0,,,,,,,,num_2,0.517694899987,2019_May_07_1120,59.9509960561,click_exp,001,181810021,
2,pic/2.png,aa,['num_2'],,,,,,,,,,,,,0,1,1,1,,,,,,,,num_2,0.467199900013,2019_May_07_1120,59.9509960561,click_exp,001,181810021,
3,pic/7.png,aa,['num_7'],,,,,,,,,,,,,0,2,2,2,,,,,,,,num_7,0.651369800005,2019_May_07_1120,59.9509960561,click_exp,001,181810021,
4,pic/7.png,aa,['num_7'],,,,,,,,,,,,,0,3,3,3,,,,,,,,num_7,0.518002299999,2019_May_07_1120,59.9509960561,click_exp,001,181810021,
5,pic/3.png,aa,['num_3'],,,,,,,,,,,,,0,4,4,4,,,,,,,,num_3,0.584616799984,2019_May_07_1120,59.9509960561,click_exp,001,181810021,
6,pic/3.png,aa,['num_3'],,,,,,,,,,,,,0,5,5,5,,,,,,,,num_3,0.467898600007,2019_May_07_1120,59.9509960561,click_exp,001,181810021,
7,pic/9.png,aa,['num_9'],,,,,,,,,,,,,0,6,6,6,,,,,,,,num_9,0.56801030002,2019_May_07_1120,59.9509960561,click_exp,001,181810021,
8,pic/9.png,aa,['num_9'],,,,,,,,,,,,,0,7,7,7,,,,,,,,num_9,0.484544100007,2019_May_07_1120,59.9509960561,click_exp,001,181810021,
9,pic/6.png,aa,['num_6'],,,,,,,,,,,,,0,8,8,8,,,,,,,,num_6,0.517840999993,2019_May_07_1120,59.9509960561,click_exp,001,181810021,
10,pic/6.png,aa,['num_6'],,,,,,,,,,,,,0,9,9,9,,,,,,,,num_6,0.46792570001,2019_May_07_1120,59.9509960561,click_exp,001,181810021,
-1,pic/7.png,huan,['num_7'],,,,,,,,,,,,,0,10,10,10,,,,,,,,num_7,0.517940299993,2019_May_07_1120,59.9509960561,click_exp,001,181810021,
-1,pic/9.png,huan,['num_9'],,,,,,,,,,,,,0,11,11,11,,,,,,,,num_9,0.484561999998,2019_May_07_1120,59.9509960561,click_exp,001,181810021,
11,pic/4.png,aaa,['num_4'],,,,,,,,,,,,,0,12,12,12,,,,,,,,num_4,0.434584700008,2019_May_07_1120,59.9509960561,click_exp,001,181810021,
12,pic/4.png,aaa,['num_4'],,,,,,,,,,,,,0,13,13,13,,,,,,,,num_4,0.484847499989,2019_May_07_1120,59.9509960561,click_exp,001,181810021,
