no,pic,cla,ans,n,key_resp_base.keys_raw,key_resp_base.rt_mean,key_resp_base.rt_raw,key_resp_base.rt_std,order
1,pic/1.png,baseline,['num_1'],1.0,'num_1',0.484802812338,0.48480281233787537,0.0,20.0
2,pic/2.png,baseline,['num_2'],1.0,'num_2',0.467929214239,0.4679292142391205,0.0,23.0
3,pic/3.png,baseline,['num_3'],1.0,'num_3',0.434726685286,0.43472668528556824,0.0,9.0
4,pic/4.png,baseline,['num_4'],1.0,'num_4',0.417897999287,0.4178979992866516,0.0,14.0
5,pic/5.png,baseline,['num_5'],1.0,'num_5',0.4345934093,0.43459340929985046,0.0,5.0
6,pic/6.png,baseline,['num_6'],1.0,'num_6',0.40115070343,0.4011507034301758,0.0,6.0
7,pic/7.png,baseline,['num_7'],1.0,'num_7',0.467856705189,0.4678567051887512,0.0,1.0
8,pic/8.png,baseline,['num_8'],1.0,'num_8',0.434543997049,0.43454399704933167,0.0,17.0
9,pic/9.png,baseline,['num_9'],1.0,'num_9',0.518017828465,0.5180178284645081,0.0,22.0
10,pic/1.png,baseline,['num_1'],1.0,'num_1',0.467796713114,0.4677967131137848,0.0,18.0
11,pic/2.png,baseline,['num_2'],1.0,'num_2',0.46791601181,0.46791601181030273,0.0,11.0
12,pic/3.png,baseline,['num_3'],1.0,'num_3',0.501271605492,0.5012716054916382,0.0,21.0
13,pic/4.png,baseline,['num_4'],1.0,'num_4',0.384382605553,0.38438260555267334,0.0,7.0
14,pic/5.png,baseline,['num_5'],1.0,'num_5',0.401182800531,0.40118280053138733,0.0,12.0
15,pic/6.png,baseline,['num_6'],1.0,'num_6',0.367756992579,0.36775699257850647,0.0,0.0
16,pic/7.png,baseline,['num_7'],1.0,'num_7',0.551313519478,0.5513135194778442,0.0,10.0
17,pic/8.png,baseline,['num_8'],1.0,'num_8',0.434521406889,0.4345214068889618,0.0,2.0
18,pic/9.png,baseline,['num_9'],1.0,'num_9',0.568167328835,0.5681673288345337,0.0,16.0
19,pic/1.png,baseline,['num_1'],1.0,'num_1',0.834949612617,0.8349496126174927,0.0,3.0
20,pic/2.png,baseline,['num_2'],1.0,'num_2',0.500963628292,0.5009636282920837,0.0,15.0
21,pic/3.png,baseline,['num_3'],1.0,'num_3',0.434536010027,0.43453601002693176,0.0,8.0
22,pic/4.png,baseline,['num_4'],1.0,'num_4',0.451205700636,0.45120570063591003,0.0,4.0
23,pic/5.png,baseline,['num_5'],1.0,'num_5',0.351209014654,0.35120901465415955,0.0,13.0
24,pic/6.png,baseline,['num_6'],1.0,'num_6',0.384521692991,0.3845216929912567,0.0,19.0
25,pic/7.png,baseline,['num_7'],1.0,'num_7',0.501458704472,0.5014587044715881,0.0,26.0
26,pic/8.png,baseline,['num_8'],1.0,'num_8',0.417860686779,0.4178606867790222,0.0,25.0
27,pic/9.png,baseline,['num_9'],1.0,'num_9',0.484636813402,0.4846368134021759,0.0,24.0

extraInfo
date,2019_May_08_0903
frameRate,59.9382755613
expName,click_exp
session,001
participant,181250174
