pic,ans,cla,no,n,key_resp_for.keys_raw,key_resp_for.rt_mean,key_resp_for.rt_raw,key_resp_for.rt_std,order
pic/1.png,['num_1'],aa,1,1.0,'num_1',0.634425520897,0.6344255208969116,0.0,0.0
pic/1.png,['num_1'],aa,2,1.0,'num_1',0.58629912138,0.5862991213798523,0.0,1.0
pic/7.png,['num_7'],aa,3,1.0,'num_7',0.634939670563,0.6349396705627441,0.0,2.0
pic/7.png,['num_7'],aa,4,1.0,'num_7',0.533964574337,0.5339645743370056,0.0,3.0
pic/2.png,['num_2'],aa,5,1.0,'num_2',0.635686993599,0.635686993598938,0.0,4.0
pic/2.png,['num_2'],aa,6,1.0,'num_2',0.570773899555,0.5707738995552063,0.0,5.0
pic/5.png,['num_5'],aa,7,1.0,'num_5',0.585340619087,0.5853406190872192,0.0,6.0
pic/5.png,['num_5'],aa,8,1.0,'num_5',0.403021991253,0.40302199125289917,0.0,7.0
pic/4.png,['num_4'],aa,9,1.0,'num_4',0.435729295015,0.4357292950153351,0.0,8.0
pic/4.png,['num_4'],aa,10,1.0,'num_4',0.402783691883,0.40278369188308716,0.0,9.0
pic/6.png,['num_6'],huan,-1,1.0,'num_6',0.419149309397,0.4191493093967438,0.0,10.0
pic/4.png,['num_4'],huan,-1,1.0,'num_4',0.436080485582,0.4360804855823517,0.0,11.0
pic/9.png,['num_9'],aaa,11,1.0,'num_9',0.685069382191,0.6850693821907043,0.0,12.0
pic/9.png,['num_9'],aaa,12,1.0,'num_9',0.554473698139,0.5544736981391907,0.0,13.0
pic/9.png,['num_9'],aaa,13,1.0,'num_9',0.620096504688,0.6200965046882629,0.0,14.0
pic/8.png,['num_8'],aaa,14,1.0,'num_8',0.802883625031,0.8028836250305176,0.0,15.0
pic/8.png,['num_8'],aaa,15,1.0,'num_8',0.53568059206,0.5356805920600891,0.0,16.0
pic/8.png,['num_8'],aaa,16,1.0,'num_8',0.435832113028,0.43583211302757263,0.0,17.0
pic/4.png,['num_4'],aaa,17,1.0,'num_4',0.467885702848,0.46788570284843445,0.0,18.0
pic/4.png,['num_4'],aaa,18,1.0,'num_4',0.403798788786,0.40379878878593445,0.0,19.0
pic/4.png,['num_4'],aaa,19,1.0,'num_4',0.418475300074,0.41847530007362366,0.0,20.0
pic/3.png,['num_3'],aaa,20,1.0,'num_3',0.970372617245,0.9703726172447205,0.0,21.0
pic/3.png,['num_3'],aaa,21,1.0,'num_3',0.603043496609,0.6030434966087341,0.0,22.0
pic/3.png,['num_3'],aaa,22,1.0,'num_3',0.653011977673,0.6530119776725769,0.0,23.0
pic/2.png,['num_2'],huan,-1,1.0,'num_2',0.787209570408,0.7872095704078674,0.0,24.0
pic/9.png,['num_9'],huan,-1,1.0,'num_9',0.769028007984,0.7690280079841614,0.0,25.0
pic/7.png,['num_7'],abb,23,1.0,'num_7',0.618221282959,0.6182212829589844,0.0,26.0
pic/1.png,['num_1'],abb,24,1.0,'num_1',0.685387670994,0.6853876709938049,0.0,27.0
pic/1.png,['num_1'],abb,25,1.0,'num_1',0.636118590832,0.6361185908317566,0.0,28.0
pic/3.png,['num_3'],abb,26,1.0,'num_3',0.817776978016,0.8177769780158997,0.0,29.0
pic/6.png,['num_6'],abb,27,1.0,'num_6',0.435456693172,0.43545669317245483,0.0,30.0
pic/6.png,['num_6'],abb,28,1.0,'num_6',0.453205704689,0.4532057046890259,0.0,31.0
pic/4.png,['num_4'],abb,29,1.0,'num_4',0.45302939415,0.4530293941497803,0.0,32.0
pic/9.png,['num_9'],abb,30,1.0,'num_9',0.602723896503,0.6027238965034485,0.0,33.0
pic/9.png,['num_9'],abb,31,1.0,'num_9',0.570539295673,0.5705392956733704,0.0,34.0
pic/2.png,['num_2'],abb,32,1.0,'num_2',0.886773884296,0.8867738842964172,0.0,35.0
pic/4.png,['num_4'],abb,33,1.0,'num_4',0.503130316734,0.503130316734314,0.0,36.0
pic/4.png,['num_4'],abb,34,1.0,'num_4',0.568754196167,0.5687541961669922,0.0,37.0
pic/8.png,['num_8'],abb,35,1.0,'num_8',0.636238992214,0.6362389922142029,0.0,38.0
pic/3.png,['num_3'],abb,36,1.0,'num_3',0.987332105637,0.9873321056365967,0.0,39.0
pic/3.png,['num_3'],abb,37,1.0,'num_3',0.670625925064,0.6706259250640869,0.0,40.0
pic/5.png,['num_5'],abb,38,1.0,'num_5',0.451870590448,0.4518705904483795,0.0,41.0
pic/3.png,['num_3'],abb,39,1.0,'num_3',0.635581374168,0.635581374168396,0.0,42.0
