no,pic,cla,ans,n,key_resp_base.keys_raw,key_resp_base.rt_mean,key_resp_base.rt_raw,key_resp_base.rt_std,order
1,pic/1.png,baseline,['num_1'],1.0,'num_1',0.56927472353,0.5692747235298157,0.0,17.0
2,pic/2.png,baseline,['num_2'],1.0,'num_2',0.636708974838,0.6367089748382568,0.0,22.0
3,pic/3.png,baseline,['num_3'],1.0,'num_3',0.619215786457,0.6192157864570618,0.0,26.0
4,pic/4.png,baseline,['num_4'],1.0,'num_4',0.503079771996,0.5030797719955444,0.0,12.0
5,pic/5.png,baseline,['num_5'],1.0,'num_5',0.569845676422,0.5698456764221191,0.0,25.0
6,pic/6.png,baseline,['num_6'],1.0,'num_6',0.470870196819,0.4708701968193054,0.0,0.0
7,pic/7.png,baseline,['num_7'],1.0,'num_7',0.569818794727,0.5698187947273254,0.0,13.0
8,pic/8.png,baseline,['num_8'],1.0,'num_8',0.586494326591,0.5864943265914917,0.0,16.0
9,pic/9.png,baseline,['num_9'],1.0,'num_9',0.586597204208,0.586597204208374,0.0,7.0
10,pic/1.png,baseline,['num_1'],1.0,'num_1',0.535559117794,0.5355591177940369,0.0,14.0
11,pic/2.png,baseline,['num_2'],1.0,'num_2',0.653841197491,0.6538411974906921,0.0,18.0
12,pic/3.png,baseline,['num_3'],1.0,'num_3',0.652935802937,0.652935802936554,0.0,19.0
13,pic/4.png,baseline,['num_4'],1.0,'num_4',0.453197389841,0.4531973898410797,0.0,8.0
14,pic/5.png,baseline,['num_5'],1.0,'num_5',0.469830602407,0.46983060240745544,0.0,9.0
15,pic/6.png,baseline,['num_6'],1.0,'num_6',0.619053781033,0.6190537810325623,0.0,2.0
16,pic/7.png,baseline,['num_7'],1.0,'num_7',0.536516785622,0.5365167856216431,0.0,6.0
17,pic/8.png,baseline,['num_8'],1.0,'num_8',0.520779907703,0.5207799077033997,0.0,20.0
18,pic/9.png,baseline,['num_9'],1.0,'num_9',0.803409278393,0.8034092783927917,0.0,23.0
19,pic/1.png,baseline,['num_1'],1.0,'num_1',0.604146778584,0.6041467785835266,0.0,11.0
20,pic/2.png,baseline,['num_2'],1.0,'num_2',0.853401601315,0.8534016013145447,0.0,21.0
21,pic/3.png,baseline,['num_3'],1.0,'num_3',0.635372281075,0.6353722810745239,0.0,1.0
22,pic/4.png,baseline,['num_4'],1.0,'num_4',0.40203589201,0.4020358920097351,0.0,15.0
23,pic/5.png,baseline,['num_5'],1.0,'num_5',0.401907891035,0.40190789103507996,0.0,3.0
24,pic/6.png,baseline,['num_6'],1.0,'num_6',0.519689321518,0.5196893215179443,0.0,5.0
25,pic/7.png,baseline,['num_7'],1.0,'num_7',0.586916387081,0.5869163870811462,0.0,10.0
26,pic/8.png,baseline,['num_8'],1.0,'num_8',0.786463081837,0.7864630818367004,0.0,24.0
27,pic/9.png,baseline,['num_9'],1.0,'num_9',0.520022690296,0.5200226902961731,0.0,4.0

extraInfo
date,2019_May_08_1115
frameRate,59.3603917767
expName,click_exp
session,001
participant,MG1808062
