pic,ans,cla,no,n,key_resp_for.keys_raw,key_resp_for.rt_mean,key_resp_for.rt_raw,key_resp_for.rt_std,order
pic/6.png,['num_6'],aa,1,1.0,'num_6',0.491937309504,0.4919373095035553,0.0,0.0
pic/6.png,['num_6'],aa,2,1.0,'num_6',0.502084195614,0.5020841956138611,0.0,1.0
pic/8.png,['num_8'],aa,3,1.0,'num_8',0.651554107666,0.6515541076660156,0.0,2.0
pic/8.png,['num_8'],aa,4,1.0,'num_8',0.546606302261,0.5466063022613525,0.0,3.0
pic/4.png,['num_4'],aa,5,1.0,'num_4',0.485408812761,0.48540881276130676,0.0,4.0
pic/4.png,['num_4'],aa,6,1.0,'num_4',0.518834888935,0.5188348889350891,0.0,5.0
pic/3.png,['num_3'],aa,7,1.0,'num_3',0.669196128845,0.6691961288452148,0.0,6.0
pic/3.png,['num_3'],aa,8,1.0,'num_3',0.637126386166,0.6371263861656189,0.0,7.0
pic/9.png,['num_9'],aa,9,1.0,'num_9',0.553119897842,0.5531198978424072,0.0,8.0
pic/9.png,['num_9'],aa,10,1.0,'num_9',0.52014118433,0.5201411843299866,0.0,9.0
pic/3.png,['num_3'],huan,-1,1.0,'num_3',0.569872677326,0.5698726773262024,0.0,10.0
pic/9.png,['num_9'],huan,-1,1.0,'num_9',0.535538315773,0.5355383157730103,0.0,11.0
pic/6.png,['num_6'],aaa,11,1.0,'num_6',0.585459113121,0.5854591131210327,0.0,12.0
pic/6.png,['num_6'],aaa,12,1.0,'num_6',0.549842894077,0.549842894077301,0.0,13.0
pic/6.png,['num_6'],aaa,13,1.0,'num_6',0.419553309679,0.41955330967903137,0.0,14.0
pic/5.png,['num_5'],aaa,14,1.0,'num_5',0.602480828762,0.6024808287620544,0.0,15.0
pic/5.png,['num_5'],aaa,15,1.0,'num_5',0.434682607651,0.43468260765075684,0.0,16.0
pic/5.png,['num_5'],aaa,16,1.0,'num_5',0.402378112078,0.402378112077713,0.0,17.0
pic/8.png,['num_8'],aaa,17,1.0,'num_8',0.519072175026,0.5190721750259399,0.0,18.0
pic/8.png,['num_8'],aaa,18,1.0,'num_8',0.469072699547,0.46907269954681396,0.0,19.0
pic/8.png,['num_8'],aaa,19,1.0,'num_8',0.486192792654,0.4861927926540375,0.0,20.0
pic/7.png,['num_7'],aaa,20,1.0,'num_7',0.55485111475,0.5548511147499084,0.0,21.0
pic/7.png,['num_7'],aaa,21,1.0,'num_7',0.369640499353,0.3696404993534088,0.0,22.0
pic/7.png,['num_7'],aaa,22,1.0,'num_7',0.402681291103,0.40268129110336304,0.0,23.0
pic/6.png,['num_6'],huan,-1,1.0,'num_6',0.519034385681,0.5190343856811523,0.0,24.0
pic/3.png,['num_3'],huan,-1,1.0,'num_3',0.752778887749,0.7527788877487183,0.0,25.0
pic/3.png,['num_3'],abb,23,1.0,'num_3',0.552675902843,0.5526759028434753,0.0,26.0
pic/2.png,['num_2'],abb,24,1.0,'num_2',0.703222513199,0.7032225131988525,0.0,27.0
pic/2.png,['num_2'],abb,25,1.0,'num_2',0.45331710577,0.4533171057701111,0.0,28.0
pic/6.png,['num_6'],abb,26,1.0,'num_6',0.535074472427,0.5350744724273682,0.0,29.0
pic/5.png,['num_5'],abb,27,1.0,'num_5',0.518518686295,0.5185186862945557,0.0,30.0
pic/5.png,['num_5'],abb,28,1.0,'num_5',0.436937898397,0.4369378983974457,0.0,31.0
pic/4.png,['num_4'],abb,29,1.0,'num_4',0.436491012573,0.4364910125732422,0.0,32.0
pic/8.png,['num_8'],abb,30,1.0,'num_8',0.68462407589,0.6846240758895874,0.0,33.0
pic/8.png,['num_8'],abb,31,1.0,'num_8',0.536697626114,0.5366976261138916,0.0,34.0
pic/6.png,['num_6'],abb,32,1.0,'num_6',0.971095919609,0.9710959196090698,0.0,35.0
pic/7.png,['num_7'],abb,33,1.0,'num_7',0.736924827099,0.7369248270988464,0.0,36.0
pic/7.png,['num_7'],abb,34,1.0,'num_7',0.503220319748,0.5032203197479248,0.0,37.0
pic/7.png,['num_7'],abb,35,1.0,'num_7',0.451363414526,0.4513634145259857,0.0,38.0
pic/4.png,['num_4'],abb,36,1.0,'num_4',0.536175727844,0.5361757278442383,0.0,39.0
pic/4.png,['num_4'],abb,37,1.0,'num_4',0.419888496399,0.4198884963989258,0.0,40.0
pic/1.png,['num_1'],abb,38,1.0,'num_1',0.552651882172,0.5526518821716309,0.0,41.0
pic/8.png,['num_8'],abb,39,1.0,'num_8',0.502408504486,0.502408504486084,0.0,42.0
pic/8.png,['num_8'],abb,40,1.0,'num_8',0.453194111586,0.45319411158561707,0.0,43.0
pic/9.png,['num_9'],abb,41,1.0,'num_9',0.585028529167,0.5850285291671753,0.0,44.0
pic/3.png,['num_3'],abb,42,1.0,'num_3',0.636191725731,0.636191725730896,0.0,45.0
pic/3.png,['num_3'],abb,43,1.0,'num_3',0.502373218536,0.502373218536377,0.0,46.0
pic/3.png,['num_3'],abb,44,1.0,'num_3',0.471319496632,0.4713194966316223,0.0,47.0
pic/4.png,['num_4'],abb,45,1.0,'num_4',0.552451193333,0.5524511933326721,0.0,48.0
pic/4.png,['num_4'],abb,46,1.0,'num_4',0.452100008726,0.45210000872612,0.0,49.0
pic/3.png,['num_3'],huan,-1,1.0,'num_3',0.618431091309,0.6184310913085938,0.0,50.0
pic/5.png,['num_5'],huan,-1,1.0,'num_5',0.451703488827,0.4517034888267517,0.0,51.0
pic/4.png,['num_4'],wh,47,1.0,'num_4',0.435328006744,0.43532800674438477,0.0,52.0
pic/5.png,['num_5'],wh,48,1.0,'num_5',0.468763113022,0.4687631130218506,0.0,53.0
pic/6.png,['num_6'],wh,49,1.0,'num_6',0.419972389936,0.41997238993644714,0.0,54.0
pic/7.png,['num_7'],wh,50,1.0,'num_7',0.620560228825,0.6205602288246155,0.0,55.0
pic/8.png,['num_8'],wh,51,1.0,'num_8',0.552577018738,0.552577018737793,0.0,56.0
pic/9.png,['num_9'],wh,52,1.0,'num_9',0.455658406019,0.4556584060192108,0.0,57.0
pic/4.png,['num_4'],wh,53,1.0,'num_4',0.419851303101,0.41985130310058594,0.0,58.0
pic/5.png,['num_5'],wh,54,1.0,'num_5',0.403221994638,0.403221994638443,0.0,59.0
pic/6.png,['num_6'],wh,55,1.0,'num_6',0.36960670352,0.36960670351982117,0.0,60.0
pic/7.png,['num_7'],wh,56,1.0,'num_7',0.702149629593,0.7021496295928955,0.0,61.0
pic/8.png,['num_8'],wh,57,1.0,'num_8',0.435027688742,0.43502768874168396,0.0,62.0
pic/9.png,['num_9'],wh,58,1.0,'num_9',0.38604581356,0.38604581356048584,0.0,63.0
pic/7.png,['num_7'],cross,59,1.0,'num_7',0.569499015808,0.5694990158081055,0.0,64.0
pic/5.png,['num_5'],cross,60,1.0,'num_5',0.569661796093,0.5696617960929871,0.0,65.0
pic/3.png,['num_3'],cross,61,1.0,'num_3',0.635863780975,0.6358637809753418,0.0,66.0
pic/7.png,['num_7'],cross,62,1.0,'num_7',0.602207005024,0.6022070050239563,0.0,67.0
pic/5.png,['num_5'],cross,63,1.0,'num_5',0.384783804417,0.3847838044166565,0.0,68.0
pic/3.png,['num_3'],cross,64,1.0,'num_3',0.400871992111,0.40087199211120605,0.0,69.0
pic/1.png,['num_1'],cross,65,1.0,'num_1',1.33660328388,1.3366032838821411,0.0,70.0
pic/5.png,['num_5'],cross,66,1.0,'num_5',0.402401387691,0.4024013876914978,0.0,71.0
pic/9.png,['num_9'],cross,67,1.0,'num_9',0.402626901865,0.4026269018650055,0.0,72.0
pic/3.png,['num_3'],cross,68,1.0,'num_3',0.703206777573,0.7032067775726318,0.0,73.0
pic/5.png,['num_5'],cross,69,1.0,'num_5',0.552189409733,0.5521894097328186,0.0,74.0
pic/7.png,['num_7'],cross,70,1.0,'num_7',0.339918613434,0.3399186134338379,0.0,75.0
pic/1.png,['num_1'],huan,-1,1.0,'num_1',0.469116091728,0.46911609172821045,0.0,76.0
pic/4.png,['num_4'],huan,-1,1.0,'num_4',0.752399086952,0.7523990869522095,0.0,77.0
pic/1.png,['num_1'],abc3,71,1.0,'num_1',0.636247873306,0.6362478733062744,0.0,78.0
pic/2.png,['num_2'],abc3,72,1.0,'num_2',0.686986505985,0.68698650598526,0.0,79.0
pic/4.png,['num_4'],abc3,73,1.0,'num_4',0.585830211639,0.5858302116394043,0.0,80.0
pic/1.png,['num_1'],abc3,74,1.0,'num_1',0.652428627014,0.6524286270141602,0.0,81.0
pic/2.png,['num_2'],abc3,75,1.0,'num_2',0.552844822407,0.5528448224067688,0.0,82.0
