no,pic,cla,ans,trials_prac.thisRepN,trials_prac.thisTrialN,trials_prac.thisN,trials_prac.thisIndex,trials_huan.thisRepN,trials_huan.thisTrialN,trials_huan.thisN,trials_huan.thisIndex,trials_baseline.thisRepN,trials_baseline.thisTrialN,trials_baseline.thisN,trials_baseline.thisIndex,trials_formal.thisRepN,trials_formal.thisTrialN,trials_formal.thisN,trials_formal.thisIndex,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_huan.keys,key_resp_huan.rt,key_resp_base.keys,key_resp_base.rt,key_resp_for.keys,key_resp_for.rt,date,frameRate,expName,session,participant,
3,pic/3.png,baseline,['num_3'],,,,,,,,,0,0,0,2,,,,,num_4,0,0.451201600023,num_2,0.668219799991,num_3,0.533051200036,,,2019_May_08_1253,59.9419043106,click_exp,001,MG1815017,
9,pic/9.png,baseline,['num_9'],,,,,,,,,0,1,1,8,,,,,,,,,,num_9,0.567993099976,,,2019_May_08_1253,59.9419043106,click_exp,001,MG1815017,
14,pic/5.png,baseline,['num_5'],,,,,,,,,0,2,2,13,,,,,,,,,,num_5,0.501249100023,,,2019_May_08_1253,59.9419043106,click_exp,001,MG1815017,
13,pic/4.png,baseline,['num_4'],,,,,,,,,0,3,3,12,,,,,,,,,,num_4,0.417849199963,,,2019_May_08_1253,59.9419043106,click_exp,001,MG1815017,
26,pic/8.png,baseline,['num_8'],,,,,,,,,0,4,4,25,,,,,,,,,,num_8,0.484575000009,,,2019_May_08_1253,59.9419043106,click_exp,001,MG1815017,
25,pic/7.png,baseline,['num_7'],,,,,,,,,0,5,5,24,,,,,,,,,,num_7,0.551299199986,,,2019_May_08_1253,59.9419043106,click_exp,001,MG1815017,
24,pic/6.png,baseline,['num_6'],,,,,,,,,0,6,6,23,,,,,,,,,,num_6,0.434523199976,,,2019_May_08_1253,59.9419043106,click_exp,001,MG1815017,
17,pic/8.png,baseline,['num_8'],,,,,,,,,0,7,7,16,,,,,,,,,,num_8,0.484559200006,,,2019_May_08_1253,59.9419043106,click_exp,001,MG1815017,
8,pic/8.png,baseline,['num_8'],,,,,,,,,0,8,8,7,,,,,,,,,,num_8,0.484563000035,,,2019_May_08_1253,59.9419043106,click_exp,001,MG1815017,
2,pic/2.png,baseline,['num_2'],,,,,,,,,0,9,9,1,,,,,,,,,,num_2,0.9851089,,,2019_May_08_1253,59.9419043106,click_exp,001,MG1815017,
18,pic/9.png,baseline,['num_9'],,,,,,,,,0,10,10,17,,,,,,,,,,num_9,0.718701199978,,,2019_May_08_1253,59.9419043106,click_exp,001,MG1815017,
12,pic/3.png,baseline,['num_3'],,,,,,,,,0,11,11,11,,,,,,,,,,num_3,0.618038000015,,,2019_May_08_1253,59.9419043106,click_exp,001,MG1815017,
27,pic/9.png,baseline,['num_9'],,,,,,,,,0,12,12,26,,,,,,,,,,num_9,0.534613600001,,,2019_May_08_1253,59.9419043106,click_exp,001,MG1815017,
15,pic/6.png,baseline,['num_6'],,,,,,,,,0,13,13,14,,,,,,,,,,num_6,0.634715799999,,,2019_May_08_1253,59.9419043106,click_exp,001,MG1815017,
6,pic/6.png,baseline,['num_6'],,,,,,,,,0,14,14,5,,,,,,,,,,num_6,0.46794469998,,,2019_May_08_1253,59.9419043106,click_exp,001,MG1815017,
10,pic/1.png,baseline,['num_1'],,,,,,,,,0,15,15,9,,,,,,,,,,num_1,0.534789900004,,,2019_May_08_1253,59.9419043106,click_exp,001,MG1815017,
22,pic/4.png,baseline,['num_4'],,,,,,,,,0,16,16,21,,,,,,,,,,num_4,0.501250499976,,,2019_May_08_1253,59.9419043106,click_exp,001,MG1815017,
16,pic/7.png,baseline,['num_7'],,,,,,,,,0,17,17,15,,,,,,,,,,num_7,0.518203600019,,,2019_May_08_1253,59.9419043106,click_exp,001,MG1815017,
5,pic/5.png,baseline,['num_5'],,,,,,,,,0,18,18,4,,,,,,,,,,num_5,0.40116280003,,,2019_May_08_1253,59.9419043106,click_exp,001,MG1815017,
1,pic/1.png,baseline,['num_1'],,,,,,,,,0,19,19,0,,,,,,,,,,num_1,0.634716199944,,,2019_May_08_1253,59.9419043106,click_exp,001,MG1815017,
23,pic/5.png,baseline,['num_5'],,,,,,,,,0,20,20,22,,,,,,,,,,num_5,0.451201899967,,,2019_May_08_1253,59.9419043106,click_exp,001,MG1815017,
21,pic/3.png,baseline,['num_3'],,,,,,,,,0,21,21,20,,,,,,,,,,num_3,0.534615800017,,,2019_May_08_1253,59.9419043106,click_exp,001,MG1815017,
7,pic/7.png,baseline,['num_7'],,,,,,,,,0,22,22,6,,,,,,,,,,num_7,0.517945400032,,,2019_May_08_1253,59.9419043106,click_exp,001,MG1815017,
19,pic/1.png,baseline,['num_1'],,,,,,,,,0,23,23,18,,,,,,,,,,num_1,0.501248000015,,,2019_May_08_1253,59.9419043106,click_exp,001,MG1815017,
4,pic/4.png,baseline,['num_4'],,,,,,,,,0,24,24,3,,,,,,,,,,num_4,0.417833300016,,,2019_May_08_1253,59.9419043106,click_exp,001,MG1815017,
20,pic/2.png,baseline,['num_2'],,,,,,,,,0,25,25,19,,,,,,,,,,num_2,0.467889700027,,,2019_May_08_1253,59.9419043106,click_exp,001,MG1815017,
11,pic/2.png,baseline,['num_2'],,,,,,,,,0,26,26,10,,,,,,,,,,num_2,0.501293699956,,,2019_May_08_1253,59.9419043106,click_exp,001,MG1815017,
1,pic/1.png,aa,['num_1'],,,,,,,,,,,,,0,0,0,0,,,,,,,,num_1,0.584454099997,2019_May_08_1253,59.9419043106,click_exp,001,MG1815017,
2,pic/1.png,aa,['num_1'],,,,,,,,,,,,,0,1,1,1,,,,,,,,num_1,0.451221800002,2019_May_08_1253,59.9419043106,click_exp,001,MG1815017,
3,pic/9.png,aa,['num_9'],,,,,,,,,,,,,0,2,2,2,,,,,,,,num_9,0.568009899987,2019_May_08_1253,59.9419043106,click_exp,001,MG1815017,
4,pic/9.png,aa,['num_9'],,,,,,,,,,,,,0,3,3,3,,,,,,,,num_9,0.484685499978,2019_May_08_1253,59.9419043106,click_exp,001,MG1815017,
5,pic/3.png,aa,['num_3'],,,,,,,,,,,,,0,4,4,4,,,,,,,,num_3,0.601354800048,2019_May_08_1253,59.9419043106,click_exp,001,MG1815017,
6,pic/3.png,aa,['num_3'],,,,,,,,,,,,,0,5,5,5,,,,,,,,num_3,0.484617799986,2019_May_08_1253,59.9419043106,click_exp,001,MG1815017,
7,pic/4.png,aa,['num_4'],,,,,,,,,,,,,0,6,6,6,,,,,,,,num_4,0.484537199955,2019_May_08_1253,59.9419043106,click_exp,001,MG1815017,
8,pic/4.png,aa,['num_4'],,,,,,,,,,,,,0,7,7,7,,,,,,,,num_4,0.434553999978,2019_May_08_1253,59.9419043106,click_exp,001,MG1815017,
9,pic/8.png,aa,['num_8'],,,,,,,,,,,,,0,8,8,8,,,,,,,,num_8,0.467877499992,2019_May_08_1253,59.9419043106,click_exp,001,MG1815017,
10,pic/8.png,aa,['num_8'],,,,,,,,,,,,,0,9,9,9,,,,,,,,num_8,0.451206800004,2019_May_08_1253,59.9419043106,click_exp,001,MG1815017,
-1,pic/4.png,huan,['num_4'],,,,,,,,,,,,,0,10,10,10,,,,,,,,num_4,0.484590800013,2019_May_08_1253,59.9419043106,click_exp,001,MG1815017,
-1,pic/7.png,huan,['num_7'],,,,,,,,,,,,,0,11,11,11,,,,,,,,num_7,0.501261199999,2019_May_08_1253,59.9419043106,click_exp,001,MG1815017,
11,pic/7.png,aaa,['num_7'],,,,,,,,,,,,,0,12,12,12,,,,,,,,num_7,0.451242799987,2019_May_08_1253,59.9419043106,click_exp,001,MG1815017,
12,pic/7.png,aaa,['num_7'],,,,,,,,,,,,,0,13,13,13,,,,,,,,num_7,0.434593099984,2019_May_08_1253,59.9419043106,click_exp,001,MG1815017,
13,pic/7.png,aaa,['num_7'],,,,,,,,,,,,,0,14,14,14,,,,,,,,num_7,0.451191700005,2019_May_08_1253,59.9419043106,click_exp,001,MG1815017,
14,pic/1.png,aaa,['num_1'],,,,,,,,,,,,,0,15,15,15,,,,,,,,num_1,0.534546100011,2019_May_08_1253,59.9419043106,click_exp,001,MG1815017,
15,pic/1.png,aaa,['num_1'],,,,,,,,,,,,,0,16,16,16,,,,,,,,num_1,0.517970599991,2019_May_08_1253,59.9419043106,click_exp,001,MG1815017,
16,pic/1.png,aaa,['num_1'],,,,,,,,,,,,,0,17,17,17,,,,,,,,num_1,0.417906599992,2019_May_08_1253,59.9419043106,click_exp,001,MG1815017,
17,pic/6.png,aaa,['num_6'],,,,,,,,,,,,,0,18,18,18,,,,,,,,num_6,0.384629100037,2019_May_08_1253,59.9419043106,click_exp,001,MG1815017,
18,pic/6.png,aaa,['num_6'],,,,,,,,,,,,,0,19,19,19,,,,,,,,num_6,0.384459100023,2019_May_08_1253,59.9419043106,click_exp,001,MG1815017,
19,pic/6.png,aaa,['num_6'],,,,,,,,,,,,,0,20,20,20,,,,,,,,num_6,0.351147200039,2019_May_08_1253,59.9419043106,click_exp,001,MG1815017,
20,pic/8.png,aaa,['num_8'],,,,,,,,,,,,,0,21,21,21,,,,,,,,num_8,0.451448600041,2019_May_08_1253,59.9419043106,click_exp,001,MG1815017,
21,pic/8.png,aaa,['num_8'],,,,,,,,,,,,,0,22,22,22,,,,,,,,num_8,0.367751100042,2019_May_08_1253,59.9419043106,click_exp,001,MG1815017,
22,pic/8.png,aaa,['num_8'],,,,,,,,,,,,,0,23,23,23,,,,,,,,num_8,0.334476299991,2019_May_08_1253,59.9419043106,click_exp,001,MG1815017,
-1,pic/9.png,huan,['num_9'],,,,,,,,,,,,,0,24,24,24,,,,,,,,num_9,0.601078000036,2019_May_08_1253,59.9419043106,click_exp,001,MG1815017,
-1,pic/2.png,huan,['num_2'],,,,,,,,,,,,,0,25,25,25,,,,,,,,num_2,0.751529000001,2019_May_08_1253,59.9419043106,click_exp,001,MG1815017,
23,pic/5.png,abb,['num_5'],,,,,,,,,,,,,0,26,26,26,,,,,,,,num_5,0.384443600022,2019_May_08_1253,59.9419043106,click_exp,001,MG1815017,
24,pic/1.png,abb,['num_1'],,,,,,,,,,,,,0,27,27,27,,,,,,,,num_1,0.501417799969,2019_May_08_1253,59.9419043106,click_exp,001,MG1815017,
25,pic/1.png,abb,['num_1'],,,,,,,,,,,,,0,28,28,28,,,,,,,,num_1,0.434359600011,2019_May_08_1253,59.9419043106,click_exp,001,MG1815017,
26,pic/7.png,abb,['num_7'],,,,,,,,,,,,,0,29,29,29,,,,,,,,num_7,0.518085399992,2019_May_08_1253,59.9419043106,click_exp,001,MG1815017,
27,pic/3.png,abb,['num_3'],,,,,,,,,,,,,0,30,30,30,,,,,,,,num_3,0.534627799992,2019_May_08_1253,59.9419043106,click_exp,001,MG1815017,
28,pic/3.png,abb,['num_3'],,,,,,,,,,,,,0,31,31,31,,,,,,,,num_3,0.4845432,2019_May_08_1253,59.9419043106,click_exp,001,MG1815017,
29,pic/4.png,abb,['num_4'],,,,,,,,,,,,,0,32,32,32,,,,,,,,num_4,0.418683799973,2019_May_08_1253,59.9419043106,click_exp,001,MG1815017,
30,pic/5.png,abb,['num_5'],,,,,,,,,,,,,0,33,33,33,,,,,,,,num_5,0.417807999998,2019_May_08_1253,59.9419043106,click_exp,001,MG1815017,
31,pic/5.png,abb,['num_5'],,,,,,,,,,,,,0,34,34,34,,,,,,,,num_5,0.351125999994,2019_May_08_1253,59.9419043106,click_exp,001,MG1815017,
