15.5381 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, args=UNKNOWN, autoLog=True, bitsMode=UNKNOWN, blendMode='avg', color='white', colorSpace='named', fullscr=UNKNOWN, gamma=None, kwargs=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x1E5660F0>, multiSample=False, name='window1', numSamples=2, pos=[0, 0], screen=0, size=array([1920, 1080]), stereo=False, units=u'norm', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType=u'pyglet')
38.3116 	DATA 	Keypress: num_1
38.3149 	EXP 	New trial (rep=0, index=3): OrderedDict([('no', 12), ('pic', u'pic/3.png'), ('cla', u'practice'), ('ans', ['num_3'])])
38.3904 	EXP 	image_practice: autoDraw = False
38.3904 	EXP 	point_prac: autoDraw = False
38.3904 	EXP 	image_practice: image = u'pic/3.png'
38.3904 	EXP 	point_prac: autoDraw = True
39.3275 	EXP 	point_prac: autoDraw = False
39.3441 	EXP 	image_practice: autoDraw = True
40.3131 	DATA 	Keypress: num_3
40.3160 	EXP 	New trial (rep=0, index=4): OrderedDict([('no', 13), ('pic', u'pic/4.png'), ('cla', u'practice'), ('ans', ['num_4'])])
40.4019 	EXP 	image_practice: autoDraw = False
40.4019 	EXP 	point_prac: autoDraw = False
40.4019 	EXP 	image_practice: image = u'pic/4.png'
40.4019 	EXP 	point_prac: autoDraw = True
41.3295 	EXP 	point_prac: autoDraw = False
41.3462 	EXP 	image_practice: autoDraw = True
42.6161 	DATA 	Keypress: num_4
42.6202 	EXP 	New trial (rep=0, index=5): OrderedDict([('no', 23), ('pic', u'pic/5.png'), ('cla', u'practice'), ('ans', ['num_5'])])
42.7047 	EXP 	image_practice: autoDraw = False
42.7047 	EXP 	point_prac: autoDraw = False
42.7047 	EXP 	image_practice: image = u'pic/5.png'
42.7047 	EXP 	point_prac: autoDraw = True
43.6317 	EXP 	point_prac: autoDraw = False
43.6486 	EXP 	image_practice: autoDraw = True
44.1704 	DATA 	Keypress: num_5
44.1785 	EXP 	New trial (rep=0, index=6): OrderedDict([('no', 34), ('pic', u'pic/7.png'), ('cla', u'practice'), ('ans', ['num_7'])])
44.2525 	EXP 	image_practice: autoDraw = False
44.2525 	EXP 	point_prac: autoDraw = False
44.2525 	EXP 	image_practice: image = u'pic/7.png'
44.2525 	EXP 	point_prac: autoDraw = True
45.1840 	EXP 	point_prac: autoDraw = False
45.2010 	EXP 	image_practice: autoDraw = True
46.0866 	DATA 	Keypress: num_7
46.0900 	EXP 	New trial (rep=0, index=7): OrderedDict([('no', 27), ('pic', u'pic/9.png'), ('cla', u'practice'), ('ans', ['num_9'])])
46.1813 	EXP 	image_practice: autoDraw = False
46.1813 	EXP 	point_prac: autoDraw = False
46.1813 	EXP 	image_practice: image = u'pic/9.png'
46.1813 	EXP 	point_prac: autoDraw = True
47.1019 	EXP 	point_prac: autoDraw = False
47.1188 	EXP 	image_practice: autoDraw = True
48.0046 	DATA 	Keypress: num_9
48.0080 	EXP 	New trial (rep=0, index=8): OrderedDict([('no', 3), ('pic', u'pic/3.png'), ('cla', u'practice'), ('ans', ['num_3'])])
48.0929 	EXP 	image_practice: autoDraw = False
48.0929 	EXP 	point_prac: autoDraw = False
48.0929 	EXP 	image_practice: image = u'pic/3.png'
48.0929 	EXP 	point_prac: autoDraw = True
49.0211 	EXP 	point_prac: autoDraw = False
49.0379 	EXP 	image_practice: autoDraw = True
50.3579 	DATA 	Keypress: num_3
50.3613 	EXP 	New trial (rep=0, index=9): OrderedDict([('no', 20), ('pic', u'pic/2.png'), ('cla', u'practice'), ('ans', ['num_2'])])
50.4581 	EXP 	image_practice: autoDraw = False
50.4581 	EXP 	point_prac: autoDraw = False
50.4581 	EXP 	image_practice: image = u'pic/2.png'
50.4581 	EXP 	point_prac: autoDraw = True
51.3735 	EXP 	point_prac: autoDraw = False
51.3903 	EXP 	image_practice: autoDraw = True
52.0921 	DATA 	Keypress: num_2
52.0954 	EXP 	New trial (rep=0, index=10): OrderedDict([('no', 37), ('pic', u'pic/1.png'), ('cla', u'practice'), ('ans', ['num_1'])])
52.1715 	EXP 	image_practice: autoDraw = False
52.1715 	EXP 	point_prac: autoDraw = False
52.1715 	EXP 	image_practice: image = u'pic/1.png'
52.1715 	EXP 	point_prac: autoDraw = True
53.1086 	EXP 	point_prac: autoDraw = False
53.1252 	EXP 	image_practice: autoDraw = True
54.0116 	DATA 	Keypress: num_1
54.0150 	EXP 	New trial (rep=0, index=11): OrderedDict([('no', 9), ('pic', u'pic/9.png'), ('cla', u'practice'), ('ans', ['num_9'])])
54.0890 	EXP 	image_practice: autoDraw = False
54.0890 	EXP 	point_prac: autoDraw = False
54.0890 	EXP 	image_practice: image = u'pic/9.png'
54.0890 	EXP 	point_prac: autoDraw = True
55.0266 	EXP 	point_prac: autoDraw = False
55.0438 	EXP 	image_practice: autoDraw = True
55.8622 	DATA 	Keypress: num_9
55.8650 	EXP 	New trial (rep=0, index=12): OrderedDict([('no', 15), ('pic', u'pic/6.png'), ('cla', u'practice'), ('ans', ['num_6'])])
55.9421 	EXP 	image_practice: autoDraw = False
55.9421 	EXP 	point_prac: autoDraw = False
55.9421 	EXP 	image_practice: image = u'pic/6.png'
55.9421 	EXP 	point_prac: autoDraw = True
56.8790 	EXP 	point_prac: autoDraw = False
56.8957 	EXP 	image_practice: autoDraw = True
57.4476 	DATA 	Keypress: num_6
57.4509 	EXP 	New trial (rep=0, index=13): OrderedDict([('no', 29), ('pic', u'pic/2.png'), ('cla', u'practice'), ('ans', ['num_2'])])
57.5262 	EXP 	image_practice: autoDraw = False
57.5262 	EXP 	point_prac: autoDraw = False
57.5262 	EXP 	image_practice: image = u'pic/2.png'
57.5262 	EXP 	point_prac: autoDraw = True
58.4633 	EXP 	point_prac: autoDraw = False
58.4800 	EXP 	image_practice: autoDraw = True
59.2661 	DATA 	Keypress: num_2
59.2694 	EXP 	New trial (rep=0, index=14): OrderedDict([('no', 39), ('pic', u'pic/3.png'), ('cla', u'practice'), ('ans', ['num_3'])])
59.3457 	EXP 	image_practice: autoDraw = False
59.3457 	EXP 	point_prac: autoDraw = False
59.3457 	EXP 	image_practice: image = u'pic/3.png'
59.3457 	EXP 	point_prac: autoDraw = True
60.2825 	EXP 	point_prac: autoDraw = False
60.2990 	EXP 	image_practice: autoDraw = True
60.9169 	DATA 	Keypress: num_3
60.9198 	EXP 	New trial (rep=0, index=15): OrderedDict([('no', 36), ('pic', u'pic/9.png'), ('cla', u'practice'), ('ans', ['num_9'])])
60.9975 	EXP 	image_practice: autoDraw = False
60.9975 	EXP 	point_prac: autoDraw = False
60.9975 	EXP 	image_practice: image = u'pic/9.png'
60.9975 	EXP 	point_prac: autoDraw = True
61.9342 	EXP 	point_prac: autoDraw = False
61.9507 	EXP 	image_practice: autoDraw = True
62.7539 	DATA 	Keypress: num_9
62.7584 	EXP 	New trial (rep=0, index=16): OrderedDict([('no', 26), ('pic', u'pic/8.png'), ('cla', u'practice'), ('ans', ['num_8'])])
62.8683 	EXP 	image_practice: autoDraw = False
62.8683 	EXP 	point_prac: autoDraw = False
62.8683 	EXP 	image_practice: image = u'pic/8.png'
62.8683 	EXP 	point_prac: autoDraw = True
63.7671 	EXP 	point_prac: autoDraw = False
63.7841 	EXP 	image_practice: autoDraw = True
64.2520 	DATA 	Keypress: num_8
64.2545 	EXP 	New trial (rep=0, index=17): OrderedDict([('no', 32), ('pic', u'pic/5.png'), ('cla', u'practice'), ('ans', ['num_5'])])
64.3114 	EXP 	image_practice: autoDraw = False
64.3114 	EXP 	point_prac: autoDraw = False
64.3114 	EXP 	image_practice: image = u'pic/5.png'
64.3114 	EXP 	point_prac: autoDraw = True
65.2686 	EXP 	point_prac: autoDraw = False
65.2854 	EXP 	image_practice: autoDraw = True
65.7363 	DATA 	Keypress: num_5
65.7384 	EXP 	New trial (rep=0, index=18): OrderedDict([('no', 38), ('pic', u'pic/2.png'), ('cla', u'practice'), ('ans', ['num_2'])])
65.7949 	EXP 	image_practice: autoDraw = False
65.7949 	EXP 	point_prac: autoDraw = False
65.7949 	EXP 	image_practice: image = u'pic/2.png'
65.7949 	EXP 	point_prac: autoDraw = True
66.7541 	EXP 	point_prac: autoDraw = False
66.7711 	EXP 	image_practice: autoDraw = True
67.2737 	DATA 	Keypress: num_2
67.2913 	EXP 	New trial (rep=0, index=19): OrderedDict([('no', 16), ('pic', u'pic/7.png'), ('cla', u'practice'), ('ans', ['num_7'])])
67.3638 	EXP 	image_practice: autoDraw = False
67.3638 	EXP 	point_prac: autoDraw = False
67.3638 	EXP 	image_practice: image = u'pic/7.png'
67.3638 	EXP 	point_prac: autoDraw = True
68.3064 	EXP 	point_prac: autoDraw = False
68.3231 	EXP 	image_practice: autoDraw = True
68.8928 	DATA 	Keypress: num_7
68.8961 	EXP 	New trial (rep=0, index=20): OrderedDict([('no', 4), ('pic', u'pic/4.png'), ('cla', u'practice'), ('ans', ['num_4'])])
68.9751 	EXP 	image_practice: autoDraw = False
68.9751 	EXP 	point_prac: autoDraw = False
68.9751 	EXP 	image_practice: image = u'pic/4.png'
68.9751 	EXP 	point_prac: autoDraw = True
69.9087 	EXP 	point_prac: autoDraw = False
69.9254 	EXP 	image_practice: autoDraw = True
70.3765 	DATA 	Keypress: num_4
70.3794 	EXP 	New trial (rep=0, index=21): OrderedDict([('no', 45), ('pic', u'pic/9.png'), ('cla', u'practice'), ('ans', ['num_9'])])
70.4648 	EXP 	image_practice: autoDraw = False
70.4648 	EXP 	point_prac: autoDraw = False
70.4648 	EXP 	image_practice: image = u'pic/9.png'
70.4648 	EXP 	point_prac: autoDraw = True
71.3928 	EXP 	point_prac: autoDraw = False
71.4097 	EXP 	image_practice: autoDraw = True
71.9287 	DATA 	Keypress: num_9
71.9328 	EXP 	New trial (rep=0, index=22): OrderedDict([('no', 14), ('pic', u'pic/5.png'), ('cla', u'practice'), ('ans', ['num_5'])])
72.0239 	EXP 	image_practice: autoDraw = False
72.0239 	EXP 	point_prac: autoDraw = False
72.0239 	EXP 	image_practice: image = u'pic/5.png'
72.0239 	EXP 	point_prac: autoDraw = True
72.9451 	EXP 	point_prac: autoDraw = False
72.9618 	EXP 	image_practice: autoDraw = True
73.3141 	DATA 	Keypress: num_5
73.3176 	EXP 	New trial (rep=0, index=23): OrderedDict([('no', 33), ('pic', u'pic/6.png'), ('cla', u'practice'), ('ans', ['num_6'])])
73.4156 	EXP 	image_practice: autoDraw = False
73.4156 	EXP 	point_prac: autoDraw = False
73.4156 	EXP 	image_practice: image = u'pic/6.png'
73.4156 	EXP 	point_prac: autoDraw = True
74.3297 	EXP 	point_prac: autoDraw = False
74.3465 	EXP 	image_practice: autoDraw = True
74.7826 	DATA 	Keypress: num_6
74.7860 	EXP 	New trial (rep=0, index=24): OrderedDict([('no', 11), ('pic', u'pic/2.png'), ('cla', u'practice'), ('ans', ['num_2'])])
74.8892 	EXP 	image_practice: autoDraw = False
74.8892 	EXP 	point_prac: autoDraw = False
74.8892 	EXP 	image_practice: image = u'pic/2.png'
74.8892 	EXP 	point_prac: autoDraw = True
75.7979 	EXP 	point_prac: autoDraw = False
75.8148 	EXP 	image_practice: autoDraw = True
76.3684 	DATA 	Keypress: num_2
76.3722 	EXP 	New trial (rep=0, index=25): OrderedDict([('no', 42), ('pic', u'pic/6.png'), ('cla', u'practice'), ('ans', ['num_6'])])
76.4761 	EXP 	image_practice: autoDraw = False
76.4761 	EXP 	point_prac: autoDraw = False
76.4761 	EXP 	image_practice: image = u'pic/6.png'
76.4761 	EXP 	point_prac: autoDraw = True
77.3830 	EXP 	point_prac: autoDraw = False
77.3995 	EXP 	image_practice: autoDraw = True
77.7846 	DATA 	Keypress: num_6
77.7878 	EXP 	New trial (rep=0, index=26): OrderedDict([('no', 21), ('pic', u'pic/3.png'), ('cla', u'practice'), ('ans', ['num_3'])])
77.8703 	EXP 	image_practice: autoDraw = False
77.8703 	EXP 	point_prac: autoDraw = False
77.8703 	EXP 	image_practice: image = u'pic/3.png'
77.8703 	EXP 	point_prac: autoDraw = True
78.8009 	EXP 	point_prac: autoDraw = False
78.8178 	EXP 	image_practice: autoDraw = True
79.3864 	DATA 	Keypress: num_3
79.3898 	EXP 	New trial (rep=0, index=27): OrderedDict([('no', 18), ('pic', u'pic/9.png'), ('cla', u'practice'), ('ans', ['num_9'])])
79.4828 	EXP 	image_practice: autoDraw = False
79.4828 	EXP 	point_prac: autoDraw = False
79.4828 	EXP 	image_practice: image = u'pic/9.png'
79.4828 	EXP 	point_prac: autoDraw = True
80.4019 	EXP 	point_prac: autoDraw = False
80.4185 	EXP 	image_practice: autoDraw = True
80.8713 	DATA 	Keypress: num_9
80.8747 	EXP 	New trial (rep=0, index=28): OrderedDict([('no', 46), ('pic', u'pic/8.png'), ('cla', u'practice'), ('ans', ['num_8'])])
80.9485 	EXP 	image_practice: autoDraw = False
80.9485 	EXP 	point_prac: autoDraw = False
80.9485 	EXP 	image_practice: image = u'pic/8.png'
80.9485 	EXP 	point_prac: autoDraw = True
81.8873 	EXP 	point_prac: autoDraw = False
81.9041 	EXP 	image_practice: autoDraw = True
82.3392 	DATA 	Keypress: num_8
82.3426 	EXP 	New trial (rep=0, index=29): OrderedDict([('no', 40), ('pic', u'pic/4.png'), ('cla', u'practice'), ('ans', ['num_4'])])
82.4394 	EXP 	image_practice: autoDraw = False
82.4394 	EXP 	point_prac: autoDraw = False
82.4394 	EXP 	image_practice: image = u'pic/4.png'
82.4394 	EXP 	point_prac: autoDraw = True
83.3555 	EXP 	point_prac: autoDraw = False
83.3723 	EXP 	image_practice: autoDraw = True
83.8087 	DATA 	Keypress: num_4
83.8120 	EXP 	New trial (rep=0, index=30): OrderedDict([('no', 7), ('pic', u'pic/7.png'), ('cla', u'practice'), ('ans', ['num_7'])])
83.8973 	EXP 	image_practice: autoDraw = False
83.8973 	EXP 	point_prac: autoDraw = False
83.8973 	EXP 	image_practice: image = u'pic/7.png'
83.8973 	EXP 	point_prac: autoDraw = True
84.8235 	EXP 	point_prac: autoDraw = False
84.8402 	EXP 	image_practice: autoDraw = True
85.5431 	DATA 	Keypress: num_7
85.5464 	EXP 	New trial (rep=0, index=31): OrderedDict([('no', 10), ('pic', u'pic/1.png'), ('cla', u'practice'), ('ans', ['num_1'])])
85.6329 	EXP 	image_practice: autoDraw = False
85.6329 	EXP 	point_prac: autoDraw = False
85.6329 	EXP 	image_practice: image = u'pic/1.png'
85.6329 	EXP 	point_prac: autoDraw = True
86.5586 	EXP 	point_prac: autoDraw = False
86.5753 	EXP 	image_practice: autoDraw = True
87.2433 	DATA 	Keypress: num_1
87.2465 	EXP 	New trial (rep=0, index=32): OrderedDict([('no', 8), ('pic', u'pic/8.png'), ('cla', u'practice'), ('ans', ['num_8'])])
87.3296 	EXP 	image_practice: autoDraw = False
87.3296 	EXP 	point_prac: autoDraw = False
87.3296 	EXP 	image_practice: image = u'pic/8.png'
87.3296 	EXP 	point_prac: autoDraw = True
88.2605 	EXP 	point_prac: autoDraw = False
88.2770 	EXP 	image_practice: autoDraw = True
88.7977 	DATA 	Keypress: num_8
88.8036 	EXP 	New trial (rep=0, index=33): OrderedDict([('no', 47), ('pic', u'pic/2.png'), ('cla', u'practice'), ('ans', ['num_2'])])
88.9145 	EXP 	image_practice: autoDraw = False
88.9145 	EXP 	point_prac: autoDraw = False
88.9145 	EXP 	image_practice: image = u'pic/2.png'
88.9145 	EXP 	point_prac: autoDraw = True
89.8115 	EXP 	point_prac: autoDraw = False
89.8280 	EXP 	image_practice: autoDraw = True
90.5482 	DATA 	Keypress: num_2
90.5535 	EXP 	New trial (rep=0, index=34): OrderedDict([('no', 43), ('pic', u'pic/7.png'), ('cla', u'practice'), ('ans', ['num_7'])])
90.6195 	EXP 	image_practice: autoDraw = False
90.6195 	EXP 	point_prac: autoDraw = False
90.6195 	EXP 	image_practice: image = u'pic/7.png'
90.6195 	EXP 	point_prac: autoDraw = True
91.5631 	EXP 	point_prac: autoDraw = False
91.5804 	EXP 	image_practice: autoDraw = True
92.3492 	DATA 	Keypress: num_7
92.3525 	EXP 	New trial (rep=0, index=35): OrderedDict([('no', 44), ('pic', u'pic/8.png'), ('cla', u'practice'), ('ans', ['num_8'])])
92.4441 	EXP 	image_practice: autoDraw = False
92.4441 	EXP 	point_prac: autoDraw = False
92.4441 	EXP 	image_practice: image = u'pic/8.png'
92.4441 	EXP 	point_prac: autoDraw = True
93.3655 	EXP 	point_prac: autoDraw = False
93.3825 	EXP 	image_practice: autoDraw = True
93.9009 	DATA 	Keypress: num_8
93.9042 	EXP 	New trial (rep=0, index=36): OrderedDict([('no', 35), ('pic', u'pic/8.png'), ('cla', u'practice'), ('ans', ['num_8'])])
93.9791 	EXP 	image_practice: autoDraw = False
93.9791 	EXP 	point_prac: autoDraw = False
93.9791 	EXP 	image_practice: image = u'pic/8.png'
93.9791 	EXP 	point_prac: autoDraw = True
94.9170 	EXP 	point_prac: autoDraw = False
94.9336 	EXP 	image_practice: autoDraw = True
95.4187 	DATA 	Keypress: num_8
95.4220 	EXP 	New trial (rep=0, index=37): OrderedDict([('no', 1), ('pic', u'pic/1.png'), ('cla', u'practice'), ('ans', ['num_1'])])
95.5201 	EXP 	image_practice: autoDraw = False
95.5201 	EXP 	point_prac: autoDraw = False
95.5201 	EXP 	image_practice: image = u'pic/1.png'
95.5201 	EXP 	point_prac: autoDraw = True
96.4353 	EXP 	point_prac: autoDraw = False
96.4520 	EXP 	image_practice: autoDraw = True
97.0712 	DATA 	Keypress: num_1
97.0746 	EXP 	New trial (rep=0, index=38): OrderedDict([('no', 17), ('pic', u'pic/8.png'), ('cla', u'practice'), ('ans', ['num_8'])])
97.1689 	EXP 	image_practice: autoDraw = False
97.1689 	EXP 	point_prac: autoDraw = False
97.1689 	EXP 	image_practice: image = u'pic/8.png'
97.1689 	EXP 	point_prac: autoDraw = True
98.0869 	EXP 	point_prac: autoDraw = False
98.1035 	EXP 	image_practice: autoDraw = True
98.5720 	DATA 	Keypress: num_8
98.5754 	EXP 	New trial (rep=0, index=39): OrderedDict([('no', 2), ('pic', u'pic/2.png'), ('cla', u'practice'), ('ans', ['num_2'])])
98.6570 	EXP 	image_practice: autoDraw = False
98.6570 	EXP 	point_prac: autoDraw = False
98.6570 	EXP 	image_practice: image = u'pic/2.png'
98.6570 	EXP 	point_prac: autoDraw = True
99.5887 	EXP 	point_prac: autoDraw = False
99.6051 	EXP 	image_practice: autoDraw = True
100.1911 	DATA 	Keypress: num_2
100.1944 	EXP 	New trial (rep=0, index=40): OrderedDict([('no', 22), ('pic', u'pic/4.png'), ('cla', u'practice'), ('ans', ['num_4'])])
100.2955 	EXP 	image_practice: autoDraw = False
100.2955 	EXP 	point_prac: autoDraw = False
100.2955 	EXP 	image_practice: image = u'pic/4.png'
100.2955 	EXP 	point_prac: autoDraw = True
101.2069 	EXP 	point_prac: autoDraw = False
101.2235 	EXP 	image_practice: autoDraw = True
101.6585 	DATA 	Keypress: num_4
101.6617 	EXP 	New trial (rep=0, index=41): OrderedDict([('no', 25), ('pic', u'pic/7.png'), ('cla', u'practice'), ('ans', ['num_7'])])
101.7479 	EXP 	image_practice: autoDraw = False
101.7479 	EXP 	point_prac: autoDraw = False
101.7479 	EXP 	image_practice: image = u'pic/7.png'
101.7479 	EXP 	point_prac: autoDraw = True
102.6741 	EXP 	point_prac: autoDraw = False
102.6909 	EXP 	image_practice: autoDraw = True
103.1598 	DATA 	Keypress: num_7
103.1631 	EXP 	New trial (rep=0, index=42): OrderedDict([('no', 30), ('pic', u'pic/3.png'), ('cla', u'practice'), ('ans', ['num_3'])])
103.2594 	EXP 	image_practice: autoDraw = False
103.2594 	EXP 	point_prac: autoDraw = False
103.2594 	EXP 	image_practice: image = u'pic/3.png'
103.2594 	EXP 	point_prac: autoDraw = True
104.1763 	EXP 	point_prac: autoDraw = False
104.1930 	EXP 	image_practice: autoDraw = True
104.7951 	DATA 	Keypress: num_3
104.7984 	EXP 	New trial (rep=0, index=43): OrderedDict([('no', 28), ('pic', u'pic/1.png'), ('cla', u'practice'), ('ans', ['num_1'])])
104.8945 	EXP 	image_practice: autoDraw = False
104.8945 	EXP 	point_prac: autoDraw = False
104.8945 	EXP 	image_practice: image = u'pic/1.png'
104.8945 	EXP 	point_prac: autoDraw = True
105.8116 	EXP 	point_prac: autoDraw = False
105.8278 	EXP 	image_practice: autoDraw = True
106.4964 	DATA 	Keypress: num_1
106.4998 	EXP 	New trial (rep=0, index=44): OrderedDict([('no', 5), ('pic', u'pic/5.png'), ('cla', u'practice'), ('ans', ['num_5'])])
106.6006 	EXP 	image_practice: autoDraw = False
106.6006 	EXP 	point_prac: autoDraw = False
106.6006 	EXP 	image_practice: image = u'pic/5.png'
106.6006 	EXP 	point_prac: autoDraw = True
107.5130 	EXP 	point_prac: autoDraw = False
107.5296 	EXP 	image_practice: autoDraw = True
107.8660 	DATA 	Keypress: num_5
107.8839 	EXP 	New trial (rep=0, index=45): OrderedDict([('no', 24), ('pic', u'pic/6.png'), ('cla', u'practice'), ('ans', ['num_6'])])
107.9694 	EXP 	image_practice: autoDraw = False
107.9694 	EXP 	point_prac: autoDraw = False
107.9694 	EXP 	image_practice: image = u'pic/6.png'
107.9694 	EXP 	point_prac: autoDraw = True
108.8969 	EXP 	point_prac: autoDraw = False
