no,pic,cla,ans,trials_prac.thisRepN,trials_prac.thisTrialN,trials_prac.thisN,trials_prac.thisIndex,trials_huan.thisRepN,trials_huan.thisTrialN,trials_huan.thisN,trials_huan.thisIndex,trials_baseline.thisRepN,trials_baseline.thisTrialN,trials_baseline.thisN,trials_baseline.thisIndex,trials_formal.thisRepN,trials_formal.thisTrialN,trials_formal.thisN,trials_formal.thisIndex,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_huan.keys,key_resp_huan.rt,key_resp_base.keys,key_resp_base.rt,key_resp_for.keys,key_resp_for.rt,date,frameRate,expName,session,participant,
2,pic/2.png,baseline,['num_2'],,,,,,,,,0,0,0,1,,,,,num_3,0,1.0518425,num_9,0.851683400004,num_2,0.866081500004,,,2019_May_06_1319,60.0271803063,click_exp,001,161278027,
6,pic/6.png,baseline,['num_6'],,,,,,,,,0,1,1,5,,,,,,,,,,num_6,0.517928300003,,,2019_May_06_1319,60.0271803063,click_exp,001,161278027,
22,pic/4.png,baseline,['num_4'],,,,,,,,,0,2,2,21,,,,,,,,,,num_4,0.885045500007,,,2019_May_06_1319,60.0271803063,click_exp,001,161278027,
26,pic/8.png,baseline,['num_8'],,,,,,,,,0,3,3,25,,,,,,,,,,num_8,0.985128300003,,,2019_May_06_1319,60.0271803063,click_exp,001,161278027,
3,pic/3.png,baseline,['num_3'],,,,,,,,,0,4,4,2,,,,,,,,,,num_3,0.584855299996,,,2019_May_06_1319,60.0271803063,click_exp,001,161278027,
8,pic/8.png,baseline,['num_8'],,,,,,,,,0,5,5,7,,,,,,,,,,num_8,0.58467180001,,,2019_May_06_1319,60.0271803063,click_exp,001,161278027,
9,pic/9.png,baseline,['num_9'],,,,,,,,,0,6,6,8,,,,,,,,,,num_9,0.868420500003,,,2019_May_06_1319,60.0271803063,click_exp,001,161278027,
5,pic/5.png,baseline,['num_5'],,,,,,,,,0,7,7,4,,,,,,,,,,num_5,0.501285000006,,,2019_May_06_1319,60.0271803063,click_exp,001,161278027,
4,pic/4.png,baseline,['num_4'],,,,,,,,,0,8,8,3,,,,,,,,,,num_4,0.718143500009,,,2019_May_06_1319,60.0271803063,click_exp,001,161278027,
13,pic/4.png,baseline,['num_4'],,,,,,,,,0,9,9,12,,,,,,,,,,num_4,0.585092699999,,,2019_May_06_1319,60.0271803063,click_exp,001,161278027,
16,pic/7.png,baseline,['num_7'],,,,,,,,,0,10,10,15,,,,,,,,,,num_7,0.651535800003,,,2019_May_06_1319,60.0271803063,click_exp,001,161278027,
12,pic/3.png,baseline,['num_3'],,,,,,,,,0,11,11,11,,,,,,,,,,num_3,0.801571199991,,,2019_May_06_1319,60.0271803063,click_exp,001,161278027,
21,pic/3.png,baseline,['num_3'],,,,,,,,,0,12,12,20,,,,,,,,,,num_3,0.551387499989,,,2019_May_06_1319,60.0271803063,click_exp,001,161278027,
27,pic/9.png,baseline,['num_9'],,,,,,,,,0,13,13,26,,,,,,,,,,num_9,0.951878699998,,,2019_May_06_1319,60.0271803063,click_exp,001,161278027,
11,pic/2.png,baseline,['num_2'],,,,,,,,,0,14,14,10,,,,,,,,,,num_2,0.751499200007,,,2019_May_06_1319,60.0271803063,click_exp,001,161278027,
1,pic/1.png,baseline,['num_1'],,,,,,,,,0,15,15,0,,,,,,,,,,num_1,0.601397899998,,,2019_May_06_1319,60.0271803063,click_exp,001,161278027,
17,pic/8.png,baseline,['num_8'],,,,,,,,,0,16,16,16,,,,,,,,,,num_8,0.718289700002,,,2019_May_06_1319,60.0271803063,click_exp,001,161278027,
23,pic/5.png,baseline,['num_5'],,,,,,,,,0,17,17,22,,,,,,,,,,num_5,0.551506699994,,,2019_May_06_1319,60.0271803063,click_exp,001,161278027,
18,pic/9.png,baseline,['num_9'],,,,,,,,,0,18,18,17,,,,,,,,,,num_9,0.768201300001,,,2019_May_06_1319,60.0271803063,click_exp,001,161278027,
14,pic/5.png,baseline,['num_5'],,,,,,,,,0,19,19,13,,,,,,,,,,num_5,0.568166600002,,,2019_May_06_1319,60.0271803063,click_exp,001,161278027,
7,pic/7.png,baseline,['num_7'],,,,,,,,,0,20,20,6,,,,,,,,,,num_7,0.668130899998,,,2019_May_06_1319,60.0271803063,click_exp,001,161278027,
19,pic/1.png,baseline,['num_1'],,,,,,,,,0,21,21,18,,,,,,,,,,num_1,0.868344399991,,,2019_May_06_1319,60.0271803063,click_exp,001,161278027,
20,pic/2.png,baseline,['num_2'],,,,,,,,,0,22,22,19,,,,,,,,,,num_2,0.584672700003,,,2019_May_06_1319,60.0271803063,click_exp,001,161278027,
25,pic/7.png,baseline,['num_7'],,,,,,,,,0,23,23,24,,,,,,,,,,num_7,0.885015799999,,,2019_May_06_1319,60.0271803063,click_exp,001,161278027,
10,pic/1.png,baseline,['num_1'],,,,,,,,,0,24,24,9,,,,,,,,,,num_1,0.601347299991,,,2019_May_06_1319,60.0271803063,click_exp,001,161278027,
24,pic/6.png,baseline,['num_6'],,,,,,,,,0,25,25,23,,,,,,,,,,num_6,0.901678900002,,,2019_May_06_1319,60.0271803063,click_exp,001,161278027,
15,pic/6.png,baseline,['num_6'],,,,,,,,,0,26,26,14,,,,,,,,,,num_6,0.601335799991,,,2019_May_06_1319,60.0271803063,click_exp,001,161278027,
1,pic/1.png,aa,['num_1'],,,,,,,,,,,,,0,0,0,0,,,,,,,,num_1,0.925312200008,2019_May_06_1319,60.0271803063,click_exp,001,161278027,
2,pic/1.png,aa,['num_1'],,,,,,,,,,,,,0,1,1,1,,,,,,,,num_1,0.534672199996,2019_May_06_1319,60.0271803063,click_exp,001,161278027,
3,pic/6.png,aa,['num_6'],,,,,,,,,,,,,0,2,2,2,,,,,,,,num_6,0.818254900005,2019_May_06_1319,60.0271803063,click_exp,001,161278027,
4,pic/6.png,aa,['num_6'],,,,,,,,,,,,,0,3,3,3,,,,,,,,num_6,0.417709999994,2019_May_06_1319,60.0271803063,click_exp,001,161278027,
