15.0834 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, args=UNKNOWN, autoLog=True, bitsMode=UNKNOWN, blendMode='avg', color='white', colorSpace='named', fullscr=UNKNOWN, gamma=None, kwargs=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x1E0990F0>, multiSample=False, name='window1', numSamples=2, pos=[0, 0], screen=0, size=array([1920, 1080]), stereo=False, units=u'norm', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType=u'pyglet')
86.2221 	EXP 	New trial (rep=0, index=31): OrderedDict([('no', 19), ('pic', u'pic/1.png'), ('cla', u'practice'), ('ans', ['num_1'])])
86.2645 	EXP 	image_practice: autoDraw = False
86.2645 	EXP 	point_prac: autoDraw = False
86.2645 	EXP 	image_practice: image = u'pic/1.png'
86.2645 	EXP 	point_prac: autoDraw = True
87.2380 	EXP 	point_prac: autoDraw = False
87.2547 	EXP 	image_practice: autoDraw = True
87.8892 	DATA 	Keypress: num_1
87.8904 	EXP 	New trial (rep=0, index=32): OrderedDict([('no', 24), ('pic', u'pic/6.png'), ('cla', u'practice'), ('ans', ['num_6'])])
87.9328 	EXP 	image_practice: autoDraw = False
87.9328 	EXP 	point_prac: autoDraw = False
87.9328 	EXP 	image_practice: image = u'pic/6.png'
87.9328 	EXP 	point_prac: autoDraw = True
88.9063 	EXP 	point_prac: autoDraw = False
88.9230 	EXP 	image_practice: autoDraw = True
89.3740 	DATA 	Keypress: num_6
89.3752 	EXP 	New trial (rep=0, index=33): OrderedDict([('no', 14), ('pic', u'pic/5.png'), ('cla', u'practice'), ('ans', ['num_5'])])
89.4176 	EXP 	image_practice: autoDraw = False
89.4176 	EXP 	point_prac: autoDraw = False
89.4176 	EXP 	image_practice: image = u'pic/5.png'
89.4176 	EXP 	point_prac: autoDraw = True
90.3911 	EXP 	point_prac: autoDraw = False
90.4078 	EXP 	image_practice: autoDraw = True
90.8922 	DATA 	Keypress: num_5
90.8934 	EXP 	New trial (rep=0, index=34): OrderedDict([('no', 36), ('pic', u'pic/9.png'), ('cla', u'practice'), ('ans', ['num_9'])])
90.9357 	EXP 	image_practice: autoDraw = False
90.9357 	EXP 	point_prac: autoDraw = False
90.9357 	EXP 	image_practice: image = u'pic/9.png'
90.9357 	EXP 	point_prac: autoDraw = True
91.9093 	EXP 	point_prac: autoDraw = False
91.9260 	EXP 	image_practice: autoDraw = True
92.5105 	DATA 	Keypress: num_9
92.5117 	EXP 	New trial (rep=0, index=35): OrderedDict([('no', 35), ('pic', u'pic/8.png'), ('cla', u'practice'), ('ans', ['num_8'])])
92.5544 	EXP 	image_practice: autoDraw = False
92.5544 	EXP 	point_prac: autoDraw = False
92.5544 	EXP 	image_practice: image = u'pic/8.png'
92.5544 	EXP 	point_prac: autoDraw = True
93.5276 	EXP 	point_prac: autoDraw = False
93.5443 	EXP 	image_practice: autoDraw = True
93.9953 	DATA 	Keypress: num_8
93.9965 	EXP 	New trial (rep=0, index=36): OrderedDict([('no', 46), ('pic', u'pic/8.png'), ('cla', u'practice'), ('ans', ['num_8'])])
94.0389 	EXP 	image_practice: autoDraw = False
94.0389 	EXP 	point_prac: autoDraw = False
94.0389 	EXP 	image_practice: image = u'pic/8.png'
94.0389 	EXP 	point_prac: autoDraw = True
95.0124 	EXP 	point_prac: autoDraw = False
95.0291 	EXP 	image_practice: autoDraw = True
95.4801 	DATA 	Keypress: num_8
95.4813 	EXP 	New trial (rep=0, index=37): OrderedDict([('no', 33), ('pic', u'pic/6.png'), ('cla', u'practice'), ('ans', ['num_6'])])
95.5238 	EXP 	image_practice: autoDraw = False
95.5238 	EXP 	point_prac: autoDraw = False
95.5238 	EXP 	image_practice: image = u'pic/6.png'
95.5238 	EXP 	point_prac: autoDraw = True
96.4972 	EXP 	point_prac: autoDraw = False
96.5140 	EXP 	image_practice: autoDraw = True
96.9983 	DATA 	Keypress: num_6
96.9995 	EXP 	New trial (rep=0, index=38): OrderedDict([('no', 13), ('pic', u'pic/4.png'), ('cla', u'practice'), ('ans', ['num_4'])])
97.0422 	EXP 	image_practice: autoDraw = False
97.0422 	EXP 	point_prac: autoDraw = False
97.0422 	EXP 	image_practice: image = u'pic/4.png'
97.0422 	EXP 	point_prac: autoDraw = True
98.0154 	EXP 	point_prac: autoDraw = False
98.0321 	EXP 	image_practice: autoDraw = True
98.5665 	DATA 	Keypress: num_4
98.5677 	EXP 	New trial (rep=0, index=39): OrderedDict([('no', 30), ('pic', u'pic/3.png'), ('cla', u'practice'), ('ans', ['num_3'])])
98.6103 	EXP 	image_practice: autoDraw = False
98.6103 	EXP 	point_prac: autoDraw = False
98.6103 	EXP 	image_practice: image = u'pic/3.png'
98.6103 	EXP 	point_prac: autoDraw = True
99.5836 	EXP 	point_prac: autoDraw = False
99.6003 	EXP 	image_practice: autoDraw = True
100.2350 	DATA 	Keypress: num_3
100.2362 	EXP 	New trial (rep=0, index=40): OrderedDict([('no', 9), ('pic', u'pic/9.png'), ('cla', u'practice'), ('ans', ['num_9'])])
100.2738 	DATA 	Keypress: num_5
100.2794 	EXP 	image_practice: autoDraw = False
100.2794 	EXP 	point_prac: autoDraw = False
100.2794 	EXP 	image_practice: image = u'pic/9.png'
100.2794 	EXP 	point_prac: autoDraw = True
101.2520 	EXP 	point_prac: autoDraw = False
101.2687 	EXP 	image_practice: autoDraw = True
101.8198 	DATA 	Keypress: num_9
101.8210 	EXP 	New trial (rep=0, index=41): OrderedDict([('no', 25), ('pic', u'pic/7.png'), ('cla', u'practice'), ('ans', ['num_7'])])
101.8636 	EXP 	image_practice: autoDraw = False
101.8636 	EXP 	point_prac: autoDraw = False
101.8636 	EXP 	image_practice: image = u'pic/7.png'
101.8636 	EXP 	point_prac: autoDraw = True
102.8369 	EXP 	point_prac: autoDraw = False
102.8536 	EXP 	image_practice: autoDraw = True
103.4881 	DATA 	Keypress: num_7
103.4893 	EXP 	New trial (rep=0, index=42): OrderedDict([('no', 22), ('pic', u'pic/4.png'), ('cla', u'practice'), ('ans', ['num_4'])])
103.5320 	EXP 	image_practice: autoDraw = False
103.5320 	EXP 	point_prac: autoDraw = False
103.5320 	EXP 	image_practice: image = u'pic/4.png'
103.5320 	EXP 	point_prac: autoDraw = True
104.5053 	EXP 	point_prac: autoDraw = False
104.5219 	EXP 	image_practice: autoDraw = True
105.0730 	DATA 	Keypress: num_4
105.0742 	EXP 	New trial (rep=0, index=43): OrderedDict([('no', 37), ('pic', u'pic/1.png'), ('cla', u'practice'), ('ans', ['num_1'])])
105.1165 	EXP 	image_practice: autoDraw = False
105.1165 	EXP 	point_prac: autoDraw = False
105.1165 	EXP 	image_practice: image = u'pic/1.png'
105.1165 	EXP 	point_prac: autoDraw = True
106.0902 	EXP 	point_prac: autoDraw = False
106.1068 	EXP 	image_practice: autoDraw = True
106.6580 	DATA 	Keypress: num_1
106.6592 	EXP 	New trial (rep=0, index=44): OrderedDict([('no', 42), ('pic', u'pic/6.png'), ('cla', u'practice'), ('ans', ['num_6'])])
106.7032 	EXP 	image_practice: autoDraw = False
106.7032 	EXP 	point_prac: autoDraw = False
106.7032 	EXP 	image_practice: image = u'pic/6.png'
106.7032 	EXP 	point_prac: autoDraw = True
107.6752 	EXP 	point_prac: autoDraw = False
107.6919 	EXP 	image_practice: autoDraw = True
108.1096 	DATA 	Keypress: num_6
108.1110 	EXP 	New trial (rep=0, index=45): OrderedDict([('no', 47), ('pic', u'pic/2.png'), ('cla', u'practice'), ('ans', ['num_2'])])
108.1541 	EXP 	image_practice: autoDraw = False
108.1541 	EXP 	point_prac: autoDraw = False
108.1541 	EXP 	image_practice: image = u'pic/2.png'
108.1541 	EXP 	point_prac: autoDraw = True
