pic,ans,cla,no,n,key_resp_for.keys_raw,key_resp_for.rt_mean,key_resp_for.rt_raw,key_resp_for.rt_std,order
pic/2.png,['num_2'],aa,1,1.0,'num_2',0.679781317711,0.6797813177108765,0.0,0.0
pic/2.png,['num_2'],aa,2,1.0,'num_2',0.485712707043,0.4857127070426941,0.0,1.0
pic/7.png,['num_7'],aa,3,1.0,'num_7',0.869808971882,0.8698089718818665,0.0,2.0
pic/7.png,['num_7'],aa,4,1.0,'num_7',0.787363708019,0.7873637080192566,0.0,3.0
pic/3.png,['num_3'],aa,5,1.0,'num_3',0.720163702965,0.7201637029647827,0.0,4.0
pic/3.png,['num_3'],aa,6,1.0,'num_3',0.68566352129,0.6856635212898254,0.0,5.0
pic/9.png,['num_9'],aa,7,1.0,'num_9',0.735905826092,0.7359058260917664,0.0,6.0
pic/9.png,['num_9'],aa,8,1.0,'num_9',0.768889725208,0.7688897252082825,0.0,7.0
pic/6.png,['num_6'],aa,9,1.0,'num_6',0.755117177963,0.7551171779632568,0.0,8.0
pic/6.png,['num_6'],aa,10,1.0,'num_6',0.368481189013,0.36848118901252747,0.0,9.0
pic/7.png,['num_7'],huan,-1,1.0,'num_7',0.653125107288,0.6531251072883606,0.0,10.0
pic/9.png,['num_9'],huan,-1,1.0,'num_9',0.819283902645,0.8192839026451111,0.0,11.0
pic/4.png,['num_4'],aaa,11,1.0,'num_4',0.652770102024,0.6527701020240784,0.0,12.0
pic/4.png,['num_4'],aaa,12,1.0,'num_4',0.485732913017,0.48573291301727295,0.0,13.0
pic/4.png,['num_4'],aaa,13,1.0,'num_4',0.386230796576,0.38623079657554626,0.0,14.0
pic/6.png,['num_6'],aaa,14,1.0,'num_6',0.618449509144,0.6184495091438293,0.0,15.0
pic/6.png,['num_6'],aaa,15,1.0,'num_6',0.335885107517,0.33588510751724243,0.0,16.0
pic/6.png,['num_6'],aaa,16,1.0,'num_6',0.385435909033,0.38543590903282166,0.0,17.0
pic/7.png,['num_7'],aaa,17,1.0,'num_7',0.619230091572,0.6192300915718079,0.0,18.0
pic/7.png,['num_7'],aaa,18,1.0,'num_7',0.619749605656,0.6197496056556702,0.0,19.0
pic/7.png,['num_7'],aaa,19,1.0,'num_7',0.419040113688,0.41904011368751526,0.0,20.0
pic/5.png,['num_5'],aaa,20,1.0,'num_5',0.60266572237,0.6026657223701477,0.0,21.0
pic/5.png,['num_5'],aaa,21,1.0,'num_5',0.521450698376,0.5214506983757019,0.0,22.0
pic/5.png,['num_5'],aaa,22,1.0,'num_5',0.518782615662,0.5187826156616211,0.0,23.0
pic/8.png,['num_8'],huan,-1,1.0,'num_8',0.636785328388,0.6367853283882141,0.0,24.0
pic/9.png,['num_9'],huan,-1,1.0,'num_9',0.703240811825,0.7032408118247986,0.0,25.0
pic/1.png,['num_1'],abb,23,1.0,'num_1',0.819153189659,0.8191531896591187,0.0,26.0
pic/9.png,['num_9'],abb,24,1.0,'num_9',0.669596612453,0.6695966124534607,0.0,27.0
pic/9.png,['num_9'],abb,25,1.0,'num_9',0.419596791267,0.419596791267395,0.0,28.0
pic/7.png,['num_7'],abb,26,1.0,'num_7',0.785956382751,0.7859563827514648,0.0,29.0
pic/9.png,['num_9'],abb,27,1.0,'num_9',0.668738305569,0.6687383055686951,0.0,30.0
pic/9.png,['num_9'],abb,28,1.0,'num_9',0.369148612022,0.3691486120223999,0.0,31.0
pic/6.png,['num_6'],abb,29,1.0,'num_6',0.753084301949,0.7530843019485474,0.0,32.0
pic/4.png,['num_4'],abb,30,1.0,'num_4',0.470418095589,0.4704180955886841,0.0,33.0
pic/4.png,['num_4'],abb,31,1.0,'num_4',0.454237997532,0.45423799753189087,0.0,34.0
pic/4.png,['num_4'],abb,32,1.0,'num_4',0.402077198029,0.40207719802856445,0.0,35.0
pic/7.png,['num_7'],abb,33,1.0,'num_7',0.98618221283,0.9861822128295898,0.0,36.0
pic/7.png,['num_7'],abb,34,1.0,'num_7',0.619569301605,0.6195693016052246,0.0,37.0
