no,pic,cla,ans,n,key_resp_base.keys_raw,key_resp_base.rt_mean,key_resp_base.rt_raw,key_resp_base.rt_std,order
1,pic/1.png,baseline,['num_1'],1.0,'num_1',0.784968674183,0.7849686741828918,0.0,25.0
2,pic/2.png,baseline,['num_2'],1.0,'num_2',0.784927308559,0.7849273085594177,0.0,7.0
3,pic/3.png,baseline,['num_3'],1.0,'num_3',0.768361270428,0.7683612704277039,0.0,23.0
4,pic/4.png,baseline,['num_4'],1.0,'num_4',0.751435220242,0.7514352202415466,0.0,22.0
5,pic/5.png,baseline,['num_5'],1.0,'num_5',0.568258523941,0.56825852394104,0.0,17.0
6,pic/6.png,baseline,['num_6'],1.0,'num_6',0.568475782871,0.5684757828712463,0.0,13.0
7,pic/7.png,baseline,['num_7'],1.0,'num_7',0.717871725559,0.7178717255592346,0.0,26.0
8,pic/8.png,baseline,['num_8'],1.0,'num_8',0.618048906326,0.618048906326294,0.0,16.0
9,pic/9.png,baseline,['num_9'],1.0,'num_9',0.818001925945,0.818001925945282,0.0,6.0
10,pic/1.png,baseline,['num_1'],1.0,'num_1',0.834874987602,0.8348749876022339,0.0,8.0
11,pic/2.png,baseline,['num_2'],1.0,'num_2',0.801657021046,0.8016570210456848,0.0,12.0
12,pic/3.png,baseline,['num_3'],1.0,'num_3',0.784952104092,0.7849521040916443,0.0,4.0
13,pic/4.png,baseline,['num_4'],1.0,'num_4',0.617598593235,0.6175985932350159,0.0,1.0
14,pic/5.png,baseline,['num_5'],1.0,'num_5',0.634683072567,0.6346830725669861,0.0,2.0
15,pic/6.png,baseline,['num_6'],1.0,'num_6',0.584927618504,0.5849276185035706,0.0,9.0
16,pic/7.png,baseline,['num_7'],1.0,'num_7',0.868070304394,0.8680703043937683,0.0,10.0
17,pic/8.png,baseline,['num_8'],1.0,'num_8',0.701453089714,0.7014530897140503,0.0,15.0
18,pic/9.png,baseline,['num_9'],1.0,'num_9',0.768213689327,0.76821368932724,0.0,3.0
19,pic/1.png,baseline,['num_1'],1.0,'num_1',0.835013926029,0.8350139260292053,0.0,18.0
20,pic/2.png,baseline,['num_2'],1.0,'num_2',0.618083894253,0.6180838942527771,0.0,5.0
21,pic/3.png,baseline,['num_3'],1.0,'num_3',0.801755011082,0.8017550110816956,0.0,21.0
22,pic/4.png,baseline,['num_4'],1.0,'num_4',0.65159279108,0.6515927910804749,0.0,24.0
23,pic/5.png,baseline,['num_5'],1.0,'num_5',0.501273214817,0.5012732148170471,0.0,14.0
24,pic/6.png,baseline,['num_6'],1.0,'num_6',0.698814988136,0.6988149881362915,0.0,0.0
25,pic/7.png,baseline,['num_7'],1.0,'num_7',0.7015209198,0.7015209197998047,0.0,19.0
26,pic/8.png,baseline,['num_8'],1.0,'num_8',0.668121218681,0.6681212186813354,0.0,11.0
27,pic/9.png,baseline,['num_9'],1.0,'num_9',0.698708772659,0.6987087726593018,0.0,20.0

extraInfo
date,2019_May_07_0948
frameRate,59.7851560628
expName,click_exp
session,001
participant,MG1807007
