no,pic,cla,ans,n,key_resp_base.keys_raw,key_resp_base.rt_mean,key_resp_base.rt_raw,key_resp_base.rt_std,order
1,pic/1.png,baseline,['num_1'],1.0,'num_1',0.554233789444,0.5542337894439697,0.0,2.0
2,pic/2.png,baseline,['num_2'],1.0,'num_2',0.585963308811,0.5859633088111877,0.0,20.0
3,pic/3.png,baseline,['num_3'],1.0,'num_3',0.619089007378,0.6190890073776245,0.0,23.0
4,pic/4.png,baseline,['num_4'],1.0,'num_4',0.686710774899,0.686710774898529,0.0,7.0
5,pic/5.png,baseline,['num_5'],1.0,'num_5',0.503237724304,0.5032377243041992,0.0,10.0
6,pic/6.png,baseline,['num_6'],1.0,'num_6',0.586253285408,0.58625328540802,0.0,24.0
7,pic/7.png,baseline,['num_7'],1.0,'num_7',0.585572779179,0.5855727791786194,0.0,8.0
8,pic/8.png,baseline,['num_8'],1.0,'num_8',0.502941608429,0.5029416084289551,0.0,3.0
9,pic/9.png,baseline,['num_9'],1.0,'num_9',0.621176481247,0.6211764812469482,0.0,12.0
10,pic/1.png,baseline,['num_1'],1.0,'num_1',0.586436510086,0.5864365100860596,0.0,19.0
11,pic/2.png,baseline,['num_2'],1.0,'num_2',0.569292128086,0.5692921280860901,0.0,17.0
12,pic/3.png,baseline,['num_3'],1.0,'num_3',0.553079903126,0.5530799031257629,0.0,14.0
13,pic/4.png,baseline,['num_4'],1.0,'num_4',0.435147404671,0.43514740467071533,0.0,26.0
14,pic/5.png,baseline,['num_5'],1.0,'num_5',0.435531586409,0.4355315864086151,0.0,13.0
15,pic/6.png,baseline,['num_6'],1.0,'num_6',0.485530287027,0.485530287027359,0.0,18.0
16,pic/7.png,baseline,['num_7'],1.0,'num_7',0.523315489292,0.5233154892921448,0.0,0.0
17,pic/8.png,baseline,['num_8'],1.0,'num_8',0.566822826862,0.5668228268623352,0.0,9.0
18,pic/9.png,baseline,['num_9'],1.0,'num_9',0.435299307108,0.4352993071079254,0.0,5.0
19,pic/1.png,baseline,['num_1'],1.0,'num_1',0.618858575821,0.6188585758209229,0.0,11.0
20,pic/2.png,baseline,['num_2'],1.0,'num_2',0.619642198086,0.6196421980857849,0.0,21.0
21,pic/3.png,baseline,['num_3'],1.0,'num_3',0.53591132164,0.5359113216400146,0.0,22.0
22,pic/4.png,baseline,['num_4'],1.0,'num_4',0.519079685211,0.5190796852111816,0.0,4.0
23,pic/5.png,baseline,['num_5'],1.0,'num_5',0.503338217735,0.5033382177352905,0.0,1.0
24,pic/6.png,baseline,['num_6'],1.0,'num_6',0.41909840703,0.4190984070301056,0.0,6.0
25,pic/7.png,baseline,['num_7'],1.0,'num_7',0.620081007481,0.6200810074806213,0.0,16.0
26,pic/8.png,baseline,['num_8'],1.0,'num_8',0.518218874931,0.5182188749313354,0.0,25.0
27,pic/9.png,baseline,['num_9'],1.0,'num_9',0.553006410599,0.5530064105987549,0.0,15.0

extraInfo
date,2019_May_07_1846
frameRate,59.9723527408
expName,click_exp
session,001
participant,181230040
