no,pic,cla,ans,trials_prac.thisRepN,trials_prac.thisTrialN,trials_prac.thisN,trials_prac.thisIndex,trials_huan.thisRepN,trials_huan.thisTrialN,trials_huan.thisN,trials_huan.thisIndex,trials_baseline.thisRepN,trials_baseline.thisTrialN,trials_baseline.thisN,trials_baseline.thisIndex,trials_formal.thisRepN,trials_formal.thisTrialN,trials_formal.thisN,trials_formal.thisIndex,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_huan.keys,key_resp_huan.rt,key_resp_base.keys,key_resp_base.rt,key_resp_for.keys,key_resp_for.rt,date,frameRate,expName,session,participant,
24,pic/6.png,baseline,['num_6'],,,,,,,,,0,0,0,23,,,,,num_1,0,1.13668370001,num_9,0.852824100002,num_6,0.704835199998,,,2019_May_06_0959,59.8748615397,click_exp,001,161050089,
9,pic/9.png,baseline,['num_9'],,,,,,,,,0,1,1,8,,,,,,,,,,num_9,0.603314500011,,,2019_May_06_0959,59.8748615397,click_exp,001,161050089,
15,pic/6.png,baseline,['num_6'],,,,,,,,,0,2,2,14,,,,,,,,,,num_6,0.519326299996,,,2019_May_06_0959,59.8748615397,click_exp,001,161050089,
3,pic/3.png,baseline,['num_3'],,,,,,,,,0,3,3,2,,,,,,,,,,num_3,0.869505899987,,,2019_May_06_0959,59.8748615397,click_exp,001,161050089,
2,pic/2.png,baseline,['num_2'],,,,,,,,,0,4,4,1,,,,,,,,,,num_2,0.586332399995,,,2019_May_06_0959,59.8748615397,click_exp,001,161050089,
1,pic/1.png,baseline,['num_1'],,,,,,,,,0,5,5,0,,,,,,,,,,num_1,0.518982299996,,,2019_May_06_0959,59.8748615397,click_exp,001,161050089,
25,pic/7.png,baseline,['num_7'],,,,,,,,,0,6,6,24,,,,,,,,,,num_7,1.2537661,,,2019_May_06_0959,59.8748615397,click_exp,001,161050089,
27,pic/9.png,baseline,['num_9'],,,,,,,,,0,7,7,26,,,,,,,,,,num_9,0.803182799995,,,2019_May_06_0959,59.8748615397,click_exp,001,161050089,
19,pic/1.png,baseline,['num_1'],,,,,,,,,0,8,8,18,,,,,,,,,,num_1,0.735833399987,,,2019_May_06_0959,59.8748615397,click_exp,001,161050089,
6,pic/6.png,baseline,['num_6'],,,,,,,,,0,9,9,5,,,,,,,,,,num_6,1.3537263,,,2019_May_06_0959,59.8748615397,click_exp,001,161050089,
7,pic/7.png,baseline,['num_7'],,,,,,,,,0,10,10,6,,,,,,,,,,num_7,0.68542010001,,,2019_May_06_0959,59.8748615397,click_exp,001,161050089,
14,pic/5.png,baseline,['num_5'],,,,,,,,,0,11,11,13,,,,,,,,,,num_5,0.535828699998,,,2019_May_06_0959,59.8748615397,click_exp,001,161050089,
23,pic/5.png,baseline,['num_5'],,,,,,,,,0,12,12,22,,,,,,,,,,num_5,0.435406100005,,,2019_May_06_0959,59.8748615397,click_exp,001,161050089,
5,pic/5.png,baseline,['num_5'],,,,,,,,,0,13,13,4,,,,,,,,,,num_5,0.435273800002,,,2019_May_06_0959,59.8748615397,click_exp,001,161050089,
13,pic/4.png,baseline,['num_4'],,,,,,,,,0,14,14,12,,,,,,,,,,num_4,0.687098800001,,,2019_May_06_0959,59.8748615397,click_exp,001,161050089,
16,pic/7.png,baseline,['num_7'],,,,,,,,,0,15,15,15,,,,,,,,,,num_7,0.652881899994,,,2019_May_06_0959,59.8748615397,click_exp,001,161050089,
26,pic/8.png,baseline,['num_8'],,,,,,,,,0,16,16,25,,,,,,,,,,num_8,0.870401699998,,,2019_May_06_0959,59.8748615397,click_exp,001,161050089,
11,pic/2.png,baseline,['num_2'],,,,,,,,,0,17,17,10,,,,,,,,,,num_2,0.903590400005,,,2019_May_06_0959,59.8748615397,click_exp,001,161050089,
22,pic/4.png,baseline,['num_4'],,,,,,,,,0,18,18,21,,,,,,,,,,num_4,0.7526449,,,2019_May_06_0959,59.8748615397,click_exp,001,161050089,
18,pic/9.png,baseline,['num_9'],,,,,,,,,0,19,19,17,,,,,,,,,,num_9,0.970444999999,,,2019_May_06_0959,59.8748615397,click_exp,001,161050089,
17,pic/8.png,baseline,['num_8'],,,,,,,,,0,20,20,16,,,,,,,,,,num_8,0.870135899997,,,2019_May_06_0959,59.8748615397,click_exp,001,161050089,
8,pic/8.png,baseline,['num_8'],,,,,,,,,0,21,21,7,,,,,,,,,,num_8,0.703785000005,,,2019_May_06_0959,59.8748615397,click_exp,001,161050089,
20,pic/2.png,baseline,['num_2'],,,,,,,,,0,22,22,19,,,,,,,,,,num_2,0.752677499986,,,2019_May_06_0959,59.8748615397,click_exp,001,161050089,
12,pic/3.png,baseline,['num_3'],,,,,,,,,0,23,23,11,,,,,,,,,,num_3,0.986409200006,,,2019_May_06_0959,59.8748615397,click_exp,001,161050089,
4,pic/4.png,baseline,['num_4'],,,,,,,,,0,24,24,3,,,,,,,,,,num_4,0.618457300006,,,2019_May_06_0959,59.8748615397,click_exp,001,161050089,
21,pic/3.png,baseline,['num_3'],,,,,,,,,0,25,25,20,,,,,,,,,,num_3,0.569653600003,,,2019_May_06_0959,59.8748615397,click_exp,001,161050089,
10,pic/1.png,baseline,['num_1'],,,,,,,,,0,26,26,9,,,,,,,,,,num_1,1.16995780001,,,2019_May_06_0959,59.8748615397,click_exp,001,161050089,
1,pic/3.png,aa,['num_3'],,,,,,,,,,,,,0,0,0,0,,,,,,,,num_3,0.5979792,2019_May_06_0959,59.8748615397,click_exp,001,161050089,
2,pic/3.png,aa,['num_3'],,,,,,,,,,,,,0,1,1,1,,,,,,,,num_3,0.552241500001,2019_May_06_0959,59.8748615397,click_exp,001,161050089,
3,pic/7.png,aa,['num_7'],,,,,,,,,,,,,0,2,2,2,,,,,,,,num_7,0.92031490001,2019_May_06_0959,59.8748615397,click_exp,001,161050089,
