12.2795 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, args=UNKNOWN, autoLog=True, bitsMode=UNKNOWN, blendMode='avg', color='white', colorSpace='named', fullscr=UNKNOWN, gamma=None, kwargs=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x1E4180F0>, multiSample=False, name='window1', numSamples=2, pos=[0, 0], screen=0, size=array([1920, 1080]), stereo=False, units=u'norm', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType=u'pyglet')
59.3215 	EXP 	image_practice: image = u'pic/1.png'
59.3215 	EXP 	point_prac: autoDraw = True
60.2435 	EXP 	point_prac: autoDraw = False
60.2602 	EXP 	image_practice: autoDraw = True
60.9143 	DATA 	Keypress: num_1
60.9176 	EXP 	New trial (rep=0, index=7): OrderedDict([('no', 39), ('pic', u'pic/3.png'), ('cla', u'practice'), ('ans', ['num_3'])])
61.0203 	EXP 	image_practice: autoDraw = False
61.0203 	EXP 	point_prac: autoDraw = False
61.0203 	EXP 	image_practice: image = u'pic/3.png'
61.0203 	EXP 	point_prac: autoDraw = True
61.9281 	EXP 	point_prac: autoDraw = False
61.9445 	EXP 	image_practice: autoDraw = True
62.7638 	DATA 	Keypress: num_3
62.7672 	EXP 	New trial (rep=0, index=8): OrderedDict([('no', 7), ('pic', u'pic/7.png'), ('cla', u'practice'), ('ans', ['num_7'])])
62.8539 	EXP 	image_practice: autoDraw = False
62.8539 	EXP 	point_prac: autoDraw = False
62.8539 	EXP 	image_practice: image = u'pic/7.png'
62.8539 	EXP 	point_prac: autoDraw = True
63.7798 	EXP 	point_prac: autoDraw = False
63.7967 	EXP 	image_practice: autoDraw = True
64.4322 	DATA 	Keypress: num_7
64.4356 	EXP 	New trial (rep=0, index=9): OrderedDict([('no', 37), ('pic', u'pic/1.png'), ('cla', u'practice'), ('ans', ['num_1'])])
64.5254 	EXP 	image_practice: autoDraw = False
64.5254 	EXP 	point_prac: autoDraw = False
64.5254 	EXP 	image_practice: image = u'pic/1.png'
64.5254 	EXP 	point_prac: autoDraw = True
65.4482 	EXP 	point_prac: autoDraw = False
65.4648 	EXP 	image_practice: autoDraw = True
66.1339 	DATA 	Keypress: num_1
66.1532 	EXP 	New trial (rep=0, index=10): OrderedDict([('no', 13), ('pic', u'pic/4.png'), ('cla', u'practice'), ('ans', ['num_4'])])
66.2406 	EXP 	image_practice: autoDraw = False
66.2406 	EXP 	point_prac: autoDraw = False
66.2406 	EXP 	image_practice: image = u'pic/4.png'
66.2406 	EXP 	point_prac: autoDraw = True
67.1667 	EXP 	point_prac: autoDraw = False
67.1831 	EXP 	image_practice: autoDraw = True
67.6863 	DATA 	Keypress: num_4
67.7042 	EXP 	New trial (rep=0, index=11): OrderedDict([('no', 17), ('pic', u'pic/8.png'), ('cla', u'practice'), ('ans', ['num_8'])])
67.7870 	EXP 	image_practice: autoDraw = False
67.7870 	EXP 	point_prac: autoDraw = False
67.7870 	EXP 	image_practice: image = u'pic/8.png'
67.7870 	EXP 	point_prac: autoDraw = True
68.7194 	EXP 	point_prac: autoDraw = False
68.7351 	EXP 	image_practice: autoDraw = True
69.5535 	DATA 	Keypress: num_8
69.5568 	EXP 	New trial (rep=0, index=12): OrderedDict([('no', 1), ('pic', u'pic/1.png'), ('cla', u'practice'), ('ans', ['num_1'])])
69.6543 	EXP 	image_practice: autoDraw = False
69.6543 	EXP 	point_prac: autoDraw = False
69.6543 	EXP 	image_practice: image = u'pic/1.png'
69.6543 	EXP 	point_prac: autoDraw = True
70.5701 	EXP 	point_prac: autoDraw = False
70.5866 	EXP 	image_practice: autoDraw = True
71.1886 	DATA 	Keypress: num_1
71.1920 	EXP 	New trial (rep=0, index=13): OrderedDict([('no', 3), ('pic', u'pic/3.png'), ('cla', u'practice'), ('ans', ['num_3'])])
71.2838 	EXP 	image_practice: autoDraw = False
71.2838 	EXP 	point_prac: autoDraw = False
71.2838 	EXP 	image_practice: image = u'pic/3.png'
71.2838 	EXP 	point_prac: autoDraw = True
72.2048 	EXP 	point_prac: autoDraw = False
72.2215 	EXP 	image_practice: autoDraw = True
72.9580 	DATA 	Keypress: num_3
72.9771 	EXP 	New trial (rep=0, index=14): OrderedDict([('no', 4), ('pic', u'pic/4.png'), ('cla', u'practice'), ('ans', ['num_4'])])
73.0736 	EXP 	image_practice: autoDraw = False
73.0736 	EXP 	point_prac: autoDraw = False
73.0736 	EXP 	image_practice: image = u'pic/4.png'
73.0736 	EXP 	point_prac: autoDraw = True
73.9902 	EXP 	point_prac: autoDraw = False
74.0067 	EXP 	image_practice: autoDraw = True
74.5753 	DATA 	Keypress: num_4
74.5786 	EXP 	New trial (rep=0, index=15): OrderedDict([('no', 44), ('pic', u'pic/8.png'), ('cla', u'practice'), ('ans', ['num_8'])])
74.6646 	EXP 	image_practice: autoDraw = False
74.6646 	EXP 	point_prac: autoDraw = False
74.6646 	EXP 	image_practice: image = u'pic/8.png'
74.6646 	EXP 	point_prac: autoDraw = True
75.5917 	EXP 	point_prac: autoDraw = False
75.6088 	EXP 	image_practice: autoDraw = True
76.2108 	DATA 	Keypress: num_8
76.2142 	EXP 	New trial (rep=0, index=16): OrderedDict([('no', 23), ('pic', u'pic/5.png'), ('cla', u'practice'), ('ans', ['num_5'])])
76.2971 	EXP 	image_practice: autoDraw = False
76.2971 	EXP 	point_prac: autoDraw = False
76.2971 	EXP 	image_practice: image = u'pic/5.png'
76.2971 	EXP 	point_prac: autoDraw = True
77.2265 	EXP 	point_prac: autoDraw = False
77.2432 	EXP 	image_practice: autoDraw = True
77.7786 	DATA 	Keypress: num_5
77.7820 	EXP 	New trial (rep=0, index=17): OrderedDict([('no', 15), ('pic', u'pic/6.png'), ('cla', u'practice'), ('ans', ['num_6'])])
77.8686 	EXP 	image_practice: autoDraw = False
77.8686 	EXP 	point_prac: autoDraw = False
77.8686 	EXP 	image_practice: image = u'pic/6.png'
77.8686 	EXP 	point_prac: autoDraw = True
78.7949 	EXP 	point_prac: autoDraw = False
78.8115 	EXP 	image_practice: autoDraw = True
79.3643 	DATA 	Keypress: num_6
79.3676 	EXP 	New trial (rep=0, index=18): OrderedDict([('no', 28), ('pic', u'pic/1.png'), ('cla', u'practice'), ('ans', ['num_1'])])
79.4568 	EXP 	image_practice: autoDraw = False
79.4568 	EXP 	point_prac: autoDraw = False
79.4568 	EXP 	image_practice: image = u'pic/1.png'
79.4568 	EXP 	point_prac: autoDraw = True
80.3798 	EXP 	point_prac: autoDraw = False
80.3964 	EXP 	image_practice: autoDraw = True
80.9648 	DATA 	Keypress: num_1
80.9682 	EXP 	New trial (rep=0, index=19): OrderedDict([('no', 36), ('pic', u'pic/9.png'), ('cla', u'practice'), ('ans', ['num_9'])])
81.0524 	EXP 	image_practice: autoDraw = False
81.0524 	EXP 	point_prac: autoDraw = False
81.0524 	EXP 	image_practice: image = u'pic/9.png'
81.0524 	EXP 	point_prac: autoDraw = True
81.9814 	EXP 	point_prac: autoDraw = False
81.9980 	EXP 	image_practice: autoDraw = True
82.8684 	DATA 	Keypress: num_9
82.8717 	EXP 	New trial (rep=0, index=20): OrderedDict([('no', 18), ('pic', u'pic/9.png'), ('cla', u'practice'), ('ans', ['num_9'])])
82.9587 	EXP 	image_practice: autoDraw = False
82.9587 	EXP 	point_prac: autoDraw = False
82.9587 	EXP 	image_practice: image = u'pic/9.png'
82.9587 	EXP 	point_prac: autoDraw = True
83.8836 	EXP 	point_prac: autoDraw = False
83.8998 	EXP 	image_practice: autoDraw = True
84.4685 	DATA 	Keypress: num_9
84.4719 	EXP 	New trial (rep=0, index=21): OrderedDict([('no', 31), ('pic', u'pic/4.png'), ('cla', u'practice'), ('ans', ['num_4'])])
84.5585 	EXP 	image_practice: autoDraw = False
84.5585 	EXP 	point_prac: autoDraw = False
84.5585 	EXP 	image_practice: image = u'pic/4.png'
84.5585 	EXP 	point_prac: autoDraw = True
85.4848 	EXP 	point_prac: autoDraw = False
85.5014 	EXP 	image_practice: autoDraw = True
86.0038 	DATA 	Keypress: num_4
86.0072 	EXP 	New trial (rep=0, index=22): OrderedDict([('no', 25), ('pic', u'pic/7.png'), ('cla', u'practice'), ('ans', ['num_7'])])
86.0926 	EXP 	image_practice: autoDraw = False
86.0926 	EXP 	point_prac: autoDraw = False
86.0926 	EXP 	image_practice: image = u'pic/7.png'
86.0926 	EXP 	point_prac: autoDraw = True
87.0196 	EXP 	point_prac: autoDraw = False
87.0361 	EXP 	image_practice: autoDraw = True
87.6708 	DATA 	Keypress: num_7
87.6748 	EXP 	New trial (rep=0, index=23): OrderedDict([('no', 47), ('pic', u'pic/2.png'), ('cla', u'practice'), ('ans', ['num_2'])])
87.7595 	EXP 	image_practice: autoDraw = False
87.7595 	EXP 	point_prac: autoDraw = False
87.7595 	EXP 	image_practice: image = u'pic/2.png'
87.7595 	EXP 	point_prac: autoDraw = True
88.6878 	EXP 	point_prac: autoDraw = False
88.7040 	EXP 	image_practice: autoDraw = True
89.3580 	DATA 	Keypress: num_2
89.3758 	EXP 	New trial (rep=0, index=24): OrderedDict([('no', 9), ('pic', u'pic/9.png'), ('cla', u'practice'), ('ans', ['num_9'])])
89.4610 	EXP 	image_practice: autoDraw = False
89.4610 	EXP 	point_prac: autoDraw = False
89.4610 	EXP 	image_practice: image = u'pic/9.png'
89.4610 	EXP 	point_prac: autoDraw = True
90.3896 	EXP 	point_prac: autoDraw = False
90.4064 	EXP 	image_practice: autoDraw = True
91.0751 	DATA 	Keypress: num_9
91.0784 	EXP 	New trial (rep=0, index=25): OrderedDict([('no', 11), ('pic', u'pic/2.png'), ('cla', u'practice'), ('ans', ['num_2'])])
91.1630 	EXP 	image_practice: autoDraw = False
91.1630 	EXP 	point_prac: autoDraw = False
91.1630 	EXP 	image_practice: image = u'pic/2.png'
91.1630 	EXP 	point_prac: autoDraw = True
92.0913 	EXP 	point_prac: autoDraw = False
92.1082 	EXP 	image_practice: autoDraw = True
93.4122 	DATA 	Keypress: num_2
93.4159 	EXP 	New trial (rep=0, index=26): OrderedDict([('no', 38), ('pic', u'pic/2.png'), ('cla', u'practice'), ('ans', ['num_2'])])
93.5073 	EXP 	image_practice: autoDraw = False
93.5073 	EXP 	point_prac: autoDraw = False
93.5073 	EXP 	image_practice: image = u'pic/2.png'
93.5073 	EXP 	point_prac: autoDraw = True
94.4271 	EXP 	point_prac: autoDraw = False
94.4438 	EXP 	image_practice: autoDraw = True
95.0300 	DATA 	Keypress: num_2
95.0490 	EXP 	New trial (rep=0, index=27): OrderedDict([('no', 40), ('pic', u'pic/4.png'), ('cla', u'practice'), ('ans', ['num_4'])])
95.1350 	EXP 	image_practice: autoDraw = False
95.1350 	EXP 	point_prac: autoDraw = False
95.1350 	EXP 	image_practice: image = u'pic/4.png'
95.1350 	EXP 	point_prac: autoDraw = True
96.0615 	EXP 	point_prac: autoDraw = False
96.0780 	EXP 	image_practice: autoDraw = True
96.5805 	DATA 	Keypress: num_4
96.5838 	EXP 	New trial (rep=0, index=28): OrderedDict([('no', 26), ('pic', u'pic/8.png'), ('cla', u'practice'), ('ans', ['num_8'])])
96.6766 	EXP 	image_practice: autoDraw = False
96.6766 	EXP 	point_prac: autoDraw = False
96.6766 	EXP 	image_practice: image = u'pic/8.png'
96.6766 	EXP 	point_prac: autoDraw = True
97.5968 	EXP 	point_prac: autoDraw = False
97.6136 	EXP 	image_practice: autoDraw = True
98.0986 	DATA 	Keypress: num_8
98.1018 	EXP 	New trial (rep=0, index=29): OrderedDict([('no', 24), ('pic', u'pic/6.png'), ('cla', u'practice'), ('ans', ['num_6'])])
98.1858 	EXP 	image_practice: autoDraw = False
98.1858 	EXP 	point_prac: autoDraw = False
98.1858 	EXP 	image_practice: image = u'pic/6.png'
98.1858 	EXP 	point_prac: autoDraw = True
99.1149 	EXP 	point_prac: autoDraw = False
99.1318 	EXP 	image_practice: autoDraw = True
99.7497 	DATA 	Keypress: num_6
99.7529 	EXP 	New trial (rep=0, index=30): OrderedDict([('no', 20), ('pic', u'pic/2.png'), ('cla', u'practice'), ('ans', ['num_2'])])
99.8363 	EXP 	image_practice: autoDraw = False
99.8363 	EXP 	point_prac: autoDraw = False
99.8363 	EXP 	image_practice: image = u'pic/2.png'
99.8363 	EXP 	point_prac: autoDraw = True
100.7667 	EXP 	point_prac: autoDraw = False
100.7834 	EXP 	image_practice: autoDraw = True
101.4189 	DATA 	Keypress: num_2
101.4223 	EXP 	New trial (rep=0, index=31): OrderedDict([('no', 27), ('pic', u'pic/9.png'), ('cla', u'practice'), ('ans', ['num_9'])])
101.5065 	EXP 	image_practice: autoDraw = False
101.5065 	EXP 	point_prac: autoDraw = False
101.5065 	EXP 	image_practice: image = u'pic/9.png'
101.5065 	EXP 	point_prac: autoDraw = True
102.4351 	EXP 	point_prac: autoDraw = False
102.4517 	EXP 	image_practice: autoDraw = True
103.0221 	DATA 	Keypress: num_9
103.0395 	EXP 	New trial (rep=0, index=32): OrderedDict([('no', 8), ('pic', u'pic/8.png'), ('cla', u'practice'), ('ans', ['num_8'])])
103.1274 	EXP 	image_practice: autoDraw = False
103.1274 	EXP 	point_prac: autoDraw = False
103.1274 	EXP 	image_practice: image = u'pic/8.png'
103.1274 	EXP 	point_prac: autoDraw = True
104.0534 	EXP 	point_prac: autoDraw = False
104.0700 	EXP 	image_practice: autoDraw = True
104.5893 	DATA 	Keypress: num_8
104.5926 	EXP 	New trial (rep=0, index=33): OrderedDict([('no', 33), ('pic', u'pic/6.png'), ('cla', u'practice'), ('ans', ['num_6'])])
104.6787 	EXP 	image_practice: autoDraw = False
104.6787 	EXP 	point_prac: autoDraw = False
104.6787 	EXP 	image_practice: image = u'pic/6.png'
104.6787 	EXP 	point_prac: autoDraw = True
105.6051 	EXP 	point_prac: autoDraw = False
105.6213 	EXP 	image_practice: autoDraw = True
106.1731 	DATA 	Keypress: num_6
106.1765 	EXP 	New trial (rep=0, index=34): OrderedDict([('no', 6), ('pic', u'pic/6.png'), ('cla', u'practice'), ('ans', ['num_6'])])
106.2727 	EXP 	image_practice: autoDraw = False
106.2727 	EXP 	point_prac: autoDraw = False
106.2727 	EXP 	image_practice: image = u'pic/6.png'
106.2727 	EXP 	point_prac: autoDraw = True
107.1897 	EXP 	point_prac: autoDraw = False
107.2065 	EXP 	image_practice: autoDraw = True
107.6916 	DATA 	Keypress: num_6
107.6950 	EXP 	New trial (rep=0, index=35): OrderedDict([('no', 21), ('pic', u'pic/3.png'), ('cla', u'practice'), ('ans', ['num_3'])])
107.7796 	EXP 	image_practice: autoDraw = False
107.7796 	EXP 	point_prac: autoDraw = False
107.7796 	EXP 	image_practice: image = u'pic/3.png'
107.7796 	EXP 	point_prac: autoDraw = True
108.7085 	EXP 	point_prac: autoDraw = False
108.7246 	EXP 	image_practice: autoDraw = True
109.3933 	DATA 	Keypress: num_3
109.3967 	EXP 	New trial (rep=0, index=36): OrderedDict([('no', 22), ('pic', u'pic/4.png'), ('cla', u'practice'), ('ans', ['num_4'])])
109.4841 	EXP 	image_practice: autoDraw = False
109.4841 	EXP 	point_prac: autoDraw = False
109.4841 	EXP 	image_practice: image = u'pic/4.png'
109.4841 	EXP 	point_prac: autoDraw = True
110.4095 	EXP 	point_prac: autoDraw = False
110.4263 	EXP 	image_practice: autoDraw = True
110.9286 	DATA 	Keypress: num_4
110.9325 	EXP 	New trial (rep=0, index=37): OrderedDict([('no', 5), ('pic', u'pic/5.png'), ('cla', u'practice'), ('ans', ['num_5'])])
111.0186 	EXP 	image_practice: autoDraw = False
111.0186 	EXP 	point_prac: autoDraw = False
111.0186 	EXP 	image_practice: image = u'pic/5.png'
111.0186 	EXP 	point_prac: autoDraw = True
111.9446 	EXP 	point_prac: autoDraw = False
111.9610 	EXP 	image_practice: autoDraw = True
112.5129 	DATA 	Keypress: num_5
112.5163 	EXP 	New trial (rep=0, index=38): OrderedDict([('no', 29), ('pic', u'pic/2.png'), ('cla', u'practice'), ('ans', ['num_2'])])
112.6019 	EXP 	image_practice: autoDraw = False
112.6019 	EXP 	point_prac: autoDraw = False
112.6019 	EXP 	image_practice: image = u'pic/2.png'
112.6019 	EXP 	point_prac: autoDraw = True
113.5288 	EXP 	point_prac: autoDraw = False
113.5455 	EXP 	image_practice: autoDraw = True
114.1647 	DATA 	Keypress: num_2
114.1680 	EXP 	New trial (rep=0, index=39): OrderedDict([('no', 35), ('pic', u'pic/8.png'), ('cla', u'practice'), ('ans', ['num_8'])])
114.2553 	EXP 	image_practice: autoDraw = False
114.2553 	EXP 	point_prac: autoDraw = False
114.2553 	EXP 	image_practice: image = u'pic/8.png'
114.2553 	EXP 	point_prac: autoDraw = True
115.1813 	EXP 	point_prac: autoDraw = False
115.1977 	EXP 	image_practice: autoDraw = True
115.7163 	DATA 	Keypress: num_8
115.7196 	EXP 	New trial (rep=0, index=40): OrderedDict([('no', 2), ('pic', u'pic/2.png'), ('cla', u'practice'), ('ans', ['num_2'])])
115.8103 	EXP 	image_practice: autoDraw = False
115.8103 	EXP 	point_prac: autoDraw = False
115.8103 	EXP 	image_practice: image = u'pic/2.png'
115.8103 	EXP 	point_prac: autoDraw = True
116.7327 	EXP 	point_prac: autoDraw = False
116.7494 	EXP 	image_practice: autoDraw = True
117.2511 	DATA 	Keypress: num_2
117.2544 	EXP 	New trial (rep=0, index=41): OrderedDict([('no', 12), ('pic', u'pic/3.png'), ('cla', u'practice'), ('ans', ['num_3'])])
117.3439 	EXP 	image_practice: autoDraw = False
117.3439 	EXP 	point_prac: autoDraw = False
117.3439 	EXP 	image_practice: image = u'pic/3.png'
117.3439 	EXP 	point_prac: autoDraw = True
118.2675 	EXP 	point_prac: autoDraw = False
118.2842 	EXP 	image_practice: autoDraw = True
118.8855 	DATA 	Keypress: num_3
118.8901 	EXP 	New trial (rep=0, index=42): OrderedDict([('no', 30), ('pic', u'pic/3.png'), ('cla', u'practice'), ('ans', ['num_3'])])
118.9641 	EXP 	image_practice: autoDraw = False
118.9641 	EXP 	point_prac: autoDraw = False
118.9641 	EXP 	image_practice: image = u'pic/3.png'
118.9641 	EXP 	point_prac: autoDraw = True
119.9028 	EXP 	point_prac: autoDraw = False
119.9197 	EXP 	image_practice: autoDraw = True
120.4379 	DATA 	Keypress: num_3
120.4412 	EXP 	New trial (rep=0, index=43): OrderedDict([('no', 41), ('pic', u'pic/5.png'), ('cla', u'practice'), ('ans', ['num_5'])])
120.5274 	EXP 	image_practice: autoDraw = False
120.5274 	EXP 	point_prac: autoDraw = False
120.5274 	EXP 	image_practice: image = u'pic/5.png'
120.5274 	EXP 	point_prac: autoDraw = True
121.4541 	EXP 	point_prac: autoDraw = False
121.4706 	EXP 	image_practice: autoDraw = True
121.9744 	DATA 	Keypress: num_5
121.9946 	EXP 	New trial (rep=0, index=44): OrderedDict([('no', 45), ('pic', u'pic/9.png'), ('cla', u'practice'), ('ans', ['num_9'])])
122.0840 	EXP 	image_practice: autoDraw = False
122.0840 	EXP 	point_prac: autoDraw = False
122.0840 	EXP 	image_practice: image = u'pic/9.png'
122.0840 	EXP 	point_prac: autoDraw = True
123.0051 	EXP 	point_prac: autoDraw = False
123.0225 	EXP 	image_practice: autoDraw = True
123.5400 	DATA 	Keypress: num_9
123.5429 	EXP 	New trial (rep=0, index=45): OrderedDict([('no', 42), ('pic', u'pic/6.png'), ('cla', u'practice'), ('ans', ['num_6'])])
123.6236 	EXP 	image_practice: autoDraw = False
123.6236 	EXP 	point_prac: autoDraw = False
123.6236 	EXP 	image_practice: image = u'pic/6.png'
123.6236 	EXP 	point_prac: autoDraw = True
124.5572 	EXP 	point_prac: autoDraw = False
124.5740 	EXP 	image_practice: autoDraw = True
