no,pic,cla,ans,n,key_resp_base.keys_raw,key_resp_base.rt_mean,key_resp_base.rt_raw,key_resp_base.rt_std,order
1,pic/1.png,baseline,['num_1'],1.0,'num_1',0.334515988827,0.3345159888267517,0.0,15.0
2,pic/2.png,baseline,['num_2'],1.0,'num_2',0.43453758955,0.4345375895500183,0.0,21.0
3,pic/3.png,baseline,['num_3'],1.0,'num_3',0.38443210721,0.3844321072101593,0.0,7.0
4,pic/4.png,baseline,['num_4'],1.0,'num_4',0.38459020853,0.384590208530426,0.0,13.0
5,pic/5.png,baseline,['num_5'],1.0,'num_5',0.40115070343,0.4011507034301758,0.0,22.0
6,pic/6.png,baseline,['num_6'],1.0,'num_6',0.401318788528,0.4013187885284424,0.0,11.0
7,pic/7.png,baseline,['num_7'],1.0,'num_7',0.401195496321,0.4011954963207245,0.0,9.0
8,pic/8.png,baseline,['num_8'],1.0,'num_8',0.401281893253,0.4012818932533264,0.0,18.0
9,pic/9.png,baseline,['num_9'],1.0,'num_9',0.417978286743,0.41797828674316406,0.0,19.0
10,pic/1.png,baseline,['num_1'],1.0,'num_1',0.368547707796,0.3685477077960968,0.0,4.0
11,pic/2.png,baseline,['num_2'],1.0,'num_2',0.384521305561,0.3845213055610657,0.0,10.0
12,pic/3.png,baseline,['num_3'],1.0,'num_3',0.652423381805,0.6524233818054199,0.0,1.0
13,pic/4.png,baseline,['num_4'],1.0,'num_4',0.501267790794,0.5012677907943726,0.0,24.0
14,pic/5.png,baseline,['num_5'],1.0,'num_5',1.01754105091,1.0175410509109497,0.0,0.0
15,pic/6.png,baseline,['num_6'],1.0,'num_6',0.367814809084,0.3678148090839386,0.0,25.0
16,pic/7.png,baseline,['num_7'],1.0,'num_7',0.467532604933,0.46753260493278503,0.0,3.0
17,pic/8.png,baseline,['num_8'],1.0,'num_8',0.401424586773,0.4014245867729187,0.0,17.0
18,pic/9.png,baseline,['num_9'],1.0,'num_9',0.467950701714,0.467950701713562,0.0,23.0
19,pic/1.png,baseline,['num_1'],1.0,'num_1',0.601433873177,0.6014338731765747,0.0,20.0
20,pic/2.png,baseline,['num_2'],1.0,'num_2',0.401216208935,0.40121620893478394,0.0,2.0
21,pic/3.png,baseline,['num_3'],1.0,'num_3',0.467917114496,0.4679171144962311,0.0,8.0
22,pic/4.png,baseline,['num_4'],1.0,'num_4',0.35115608573,0.351156085729599,0.0,12.0
23,pic/5.png,baseline,['num_5'],1.0,'num_5',0.401261001825,0.40126100182533264,0.0,14.0
24,pic/6.png,baseline,['num_6'],1.0,'num_6',0.352330595255,0.35233059525489807,0.0,26.0
25,pic/7.png,baseline,['num_7'],1.0,'num_7',0.467021614313,0.4670216143131256,0.0,6.0
26,pic/8.png,baseline,['num_8'],1.0,'num_8',0.40150231123,0.4015023112297058,0.0,16.0
27,pic/9.png,baseline,['num_9'],1.0,'num_9',0.48431828618,0.4843182861804962,0.0,5.0

extraInfo
date,2019_May_08_1746
frameRate,59.9433774802
expName,click_exp
session,001
participant,151160003
