14.5818 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, args=UNKNOWN, autoLog=True, bitsMode=UNKNOWN, blendMode='avg', color='white', colorSpace='named', fullscr=UNKNOWN, gamma=None, kwargs=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x1EC620F0>, multiSample=False, name='window1', numSamples=2, pos=[0, 0], screen=0, size=array([1920, 1080]), stereo=False, units=u'norm', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType=u'pyglet')
64.1977 	DATA 	Keypress: num_2
64.1989 	EXP 	New trial (rep=0, index=19): OrderedDict([('no', 4), ('pic', u'pic/4.png'), ('cla', u'practice'), ('ans', ['num_4'])])
64.2417 	EXP 	image_practice: autoDraw = False
64.2417 	EXP 	point_prac: autoDraw = False
64.2417 	EXP 	image_practice: image = u'pic/4.png'
64.2417 	EXP 	point_prac: autoDraw = True
65.2147 	EXP 	point_prac: autoDraw = False
65.2316 	EXP 	image_practice: autoDraw = True
65.9496 	DATA 	Keypress: num_4
65.9511 	EXP 	New trial (rep=0, index=20): OrderedDict([('no', 21), ('pic', u'pic/3.png'), ('cla', u'practice'), ('ans', ['num_3'])])
65.9962 	EXP 	image_practice: autoDraw = False
65.9962 	EXP 	point_prac: autoDraw = False
65.9962 	EXP 	image_practice: image = u'pic/3.png'
65.9962 	EXP 	point_prac: autoDraw = True
66.9666 	EXP 	point_prac: autoDraw = False
66.9831 	EXP 	image_practice: autoDraw = True
67.6345 	DATA 	Keypress: num_3
67.6357 	EXP 	New trial (rep=0, index=21): OrderedDict([('no', 47), ('pic', u'pic/2.png'), ('cla', u'practice'), ('ans', ['num_2'])])
67.6788 	EXP 	image_practice: autoDraw = False
67.6788 	EXP 	point_prac: autoDraw = False
67.6788 	EXP 	image_practice: image = u'pic/2.png'
67.6788 	EXP 	point_prac: autoDraw = True
68.6517 	EXP 	point_prac: autoDraw = False
68.6683 	EXP 	image_practice: autoDraw = True
69.3861 	DATA 	Keypress: num_2
69.3874 	EXP 	New trial (rep=0, index=22): OrderedDict([('no', 45), ('pic', u'pic/9.png'), ('cla', u'practice'), ('ans', ['num_9'])])
69.4303 	EXP 	image_practice: autoDraw = False
69.4303 	EXP 	point_prac: autoDraw = False
69.4303 	EXP 	image_practice: image = u'pic/9.png'
69.4303 	EXP 	point_prac: autoDraw = True
70.4033 	EXP 	point_prac: autoDraw = False
70.4201 	EXP 	image_practice: autoDraw = True
71.1385 	DATA 	Keypress: num_9
71.1401 	EXP 	New trial (rep=0, index=23): OrderedDict([('no', 43), ('pic', u'pic/7.png'), ('cla', u'practice'), ('ans', ['num_7'])])
71.1828 	EXP 	image_practice: autoDraw = False
71.1828 	EXP 	point_prac: autoDraw = False
71.1828 	EXP 	image_practice: image = u'pic/7.png'
71.1828 	EXP 	point_prac: autoDraw = True
72.1550 	EXP 	point_prac: autoDraw = False
72.1717 	EXP 	image_practice: autoDraw = True
73.0231 	DATA 	Keypress: num_7
73.0244 	EXP 	New trial (rep=0, index=24): OrderedDict([('no', 6), ('pic', u'pic/6.png'), ('cla', u'practice'), ('ans', ['num_6'])])
73.0673 	EXP 	image_practice: autoDraw = False
73.0673 	EXP 	point_prac: autoDraw = False
73.0673 	EXP 	image_practice: image = u'pic/6.png'
73.0673 	EXP 	point_prac: autoDraw = True
74.0403 	EXP 	point_prac: autoDraw = False
74.0570 	EXP 	image_practice: autoDraw = True
74.7751 	DATA 	Keypress: num_6
74.7763 	EXP 	New trial (rep=0, index=25): OrderedDict([('no', 19), ('pic', u'pic/1.png'), ('cla', u'practice'), ('ans', ['num_1'])])
74.8145 	DATA 	Keypress: num_3
74.8204 	EXP 	image_practice: autoDraw = False
74.8204 	EXP 	point_prac: autoDraw = False
74.8204 	EXP 	image_practice: image = u'pic/1.png'
74.8204 	EXP 	point_prac: autoDraw = True
75.7921 	EXP 	point_prac: autoDraw = False
75.8086 	EXP 	image_practice: autoDraw = True
76.5768 	DATA 	Keypress: num_1
76.5780 	EXP 	New trial (rep=0, index=26): OrderedDict([('no', 24), ('pic', u'pic/6.png'), ('cla', u'practice'), ('ans', ['num_6'])])
76.6211 	EXP 	image_practice: autoDraw = False
76.6211 	EXP 	point_prac: autoDraw = False
76.6211 	EXP 	image_practice: image = u'pic/6.png'
76.6211 	EXP 	point_prac: autoDraw = True
77.5939 	EXP 	point_prac: autoDraw = False
77.6107 	EXP 	image_practice: autoDraw = True
78.3617 	DATA 	Keypress: num_6
78.3630 	EXP 	New trial (rep=0, index=27): OrderedDict([('no', 46), ('pic', u'pic/8.png'), ('cla', u'practice'), ('ans', ['num_8'])])
78.4058 	EXP 	image_practice: autoDraw = False
78.4058 	EXP 	point_prac: autoDraw = False
78.4058 	EXP 	image_practice: image = u'pic/8.png'
78.4058 	EXP 	point_prac: autoDraw = True
79.3789 	EXP 	point_prac: autoDraw = False
79.3957 	EXP 	image_practice: autoDraw = True
80.2471 	DATA 	Keypress: num_8
80.2484 	EXP 	New trial (rep=0, index=28): OrderedDict([('no', 34), ('pic', u'pic/7.png'), ('cla', u'practice'), ('ans', ['num_7'])])
80.2912 	EXP 	image_practice: autoDraw = False
80.2912 	EXP 	point_prac: autoDraw = False
80.2912 	EXP 	image_practice: image = u'pic/7.png'
80.2912 	EXP 	point_prac: autoDraw = True
81.2642 	EXP 	point_prac: autoDraw = False
81.2810 	EXP 	image_practice: autoDraw = True
82.0322 	DATA 	Keypress: num_7
82.0335 	EXP 	New trial (rep=0, index=29): OrderedDict([('no', 1), ('pic', u'pic/1.png'), ('cla', u'practice'), ('ans', ['num_1'])])
82.0764 	EXP 	image_practice: autoDraw = False
82.0764 	EXP 	point_prac: autoDraw = False
82.0764 	EXP 	image_practice: image = u'pic/1.png'
82.0764 	EXP 	point_prac: autoDraw = True
83.0492 	EXP 	point_prac: autoDraw = False
83.0661 	EXP 	image_practice: autoDraw = True
83.8337 	DATA 	Keypress: num_1
83.8350 	EXP 	New trial (rep=0, index=30): OrderedDict([('no', 30), ('pic', u'pic/3.png'), ('cla', u'practice'), ('ans', ['num_3'])])
83.8779 	EXP 	image_practice: autoDraw = False
83.8779 	EXP 	point_prac: autoDraw = False
83.8779 	EXP 	image_practice: image = u'pic/3.png'
83.8779 	EXP 	point_prac: autoDraw = True
84.8511 	EXP 	point_prac: autoDraw = False
84.8679 	EXP 	image_practice: autoDraw = True
85.6191 	DATA 	Keypress: num_3
85.6204 	EXP 	New trial (rep=0, index=31): OrderedDict([('no', 37), ('pic', u'pic/1.png'), ('cla', u'practice'), ('ans', ['num_1'])])
85.6633 	EXP 	image_practice: autoDraw = False
85.6633 	EXP 	point_prac: autoDraw = False
85.6633 	EXP 	image_practice: image = u'pic/1.png'
85.6633 	EXP 	point_prac: autoDraw = True
86.6363 	EXP 	point_prac: autoDraw = False
86.6530 	EXP 	image_practice: autoDraw = True
87.3375 	DATA 	Keypress: num_1
87.3387 	EXP 	New trial (rep=0, index=32): OrderedDict([('no', 35), ('pic', u'pic/8.png'), ('cla', u'practice'), ('ans', ['num_8'])])
87.3814 	EXP 	image_practice: autoDraw = False
87.3814 	EXP 	point_prac: autoDraw = False
87.3814 	EXP 	image_practice: image = u'pic/8.png'
87.3814 	EXP 	point_prac: autoDraw = True
88.3546 	EXP 	point_prac: autoDraw = False
88.3714 	EXP 	image_practice: autoDraw = True
89.0726 	DATA 	Keypress: num_8
89.0739 	EXP 	New trial (rep=0, index=33): OrderedDict([('no', 11), ('pic', u'pic/2.png'), ('cla', u'practice'), ('ans', ['num_2'])])
89.1168 	EXP 	image_practice: autoDraw = False
89.1168 	EXP 	point_prac: autoDraw = False
89.1168 	EXP 	image_practice: image = u'pic/2.png'
89.1168 	EXP 	point_prac: autoDraw = True
90.0896 	EXP 	point_prac: autoDraw = False
90.1066 	EXP 	image_practice: autoDraw = True
90.8745 	DATA 	Keypress: num_2
90.8757 	EXP 	New trial (rep=0, index=34): OrderedDict([('no', 23), ('pic', u'pic/5.png'), ('cla', u'practice'), ('ans', ['num_5'])])
90.9185 	EXP 	image_practice: autoDraw = False
90.9185 	EXP 	point_prac: autoDraw = False
90.9185 	EXP 	image_practice: image = u'pic/5.png'
90.9185 	EXP 	point_prac: autoDraw = True
91.8916 	EXP 	point_prac: autoDraw = False
91.9080 	EXP 	image_practice: autoDraw = True
92.6261 	DATA 	Keypress: num_5
92.6274 	EXP 	New trial (rep=0, index=35): OrderedDict([('no', 22), ('pic', u'pic/4.png'), ('cla', u'practice'), ('ans', ['num_4'])])
92.6705 	EXP 	image_practice: autoDraw = False
92.6705 	EXP 	point_prac: autoDraw = False
92.6705 	EXP 	image_practice: image = u'pic/4.png'
92.6705 	EXP 	point_prac: autoDraw = True
93.6433 	EXP 	point_prac: autoDraw = False
93.6600 	EXP 	image_practice: autoDraw = True
94.4444 	DATA 	Keypress: num_4
94.4457 	EXP 	New trial (rep=0, index=36): OrderedDict([('no', 41), ('pic', u'pic/5.png'), ('cla', u'practice'), ('ans', ['num_5'])])
94.4896 	EXP 	image_practice: autoDraw = False
94.4896 	EXP 	point_prac: autoDraw = False
94.4896 	EXP 	image_practice: image = u'pic/5.png'
94.4896 	EXP 	point_prac: autoDraw = True
95.4616 	EXP 	point_prac: autoDraw = False
95.4783 	EXP 	image_practice: autoDraw = True
96.1795 	DATA 	Keypress: num_5
96.1809 	EXP 	New trial (rep=0, index=37): OrderedDict([('no', 44), ('pic', u'pic/8.png'), ('cla', u'practice'), ('ans', ['num_8'])])
96.2238 	EXP 	image_practice: autoDraw = False
96.2238 	EXP 	point_prac: autoDraw = False
96.2238 	EXP 	image_practice: image = u'pic/8.png'
96.2238 	EXP 	point_prac: autoDraw = True
97.1968 	EXP 	point_prac: autoDraw = False
97.2133 	EXP 	image_practice: autoDraw = True
97.9315 	DATA 	Keypress: num_8
97.9319 	DATA 	Keypress: num_7
97.9331 	EXP 	New trial (rep=0, index=38): OrderedDict([('no', 27), ('pic', u'pic/9.png'), ('cla', u'practice'), ('ans', ['num_9'])])
97.9759 	EXP 	image_practice: autoDraw = False
97.9759 	EXP 	point_prac: autoDraw = False
97.9759 	EXP 	image_practice: image = u'pic/9.png'
97.9759 	EXP 	point_prac: autoDraw = True
98.9486 	EXP 	point_prac: autoDraw = False
98.9653 	EXP 	image_practice: autoDraw = True
99.7665 	DATA 	Keypress: num_9
99.7678 	EXP 	New trial (rep=0, index=39): OrderedDict([('no', 26), ('pic', u'pic/8.png'), ('cla', u'practice'), ('ans', ['num_8'])])
99.8108 	EXP 	image_practice: autoDraw = False
99.8108 	EXP 	point_prac: autoDraw = False
99.8108 	EXP 	image_practice: image = u'pic/8.png'
99.8108 	EXP 	point_prac: autoDraw = True
100.7837 	EXP 	point_prac: autoDraw = False
100.8004 	EXP 	image_practice: autoDraw = True
101.5350 	DATA 	Keypress: num_8
101.5363 	EXP 	New trial (rep=0, index=40): OrderedDict([('no', 17), ('pic', u'pic/8.png'), ('cla', u'practice'), ('ans', ['num_8'])])
101.5809 	EXP 	image_practice: autoDraw = False
101.5809 	EXP 	point_prac: autoDraw = False
101.5809 	EXP 	image_practice: image = u'pic/8.png'
101.5809 	EXP 	point_prac: autoDraw = True
102.5522 	EXP 	point_prac: autoDraw = False
102.5689 	EXP 	image_practice: autoDraw = True
103.2533 	DATA 	Keypress: num_8
103.2549 	EXP 	New trial (rep=0, index=41): OrderedDict([('no', 14), ('pic', u'pic/5.png'), ('cla', u'practice'), ('ans', ['num_5'])])
103.2976 	EXP 	image_practice: autoDraw = False
103.2976 	EXP 	point_prac: autoDraw = False
103.2976 	EXP 	image_practice: image = u'pic/5.png'
103.2976 	EXP 	point_prac: autoDraw = True
104.2703 	EXP 	point_prac: autoDraw = False
104.2872 	EXP 	image_practice: autoDraw = True
105.0886 	DATA 	Keypress: num_5
105.0898 	EXP 	New trial (rep=0, index=42): OrderedDict([('no', 5), ('pic', u'pic/5.png'), ('cla', u'practice'), ('ans', ['num_5'])])
105.1336 	EXP 	image_practice: autoDraw = False
105.1336 	EXP 	point_prac: autoDraw = False
105.1336 	EXP 	image_practice: image = u'pic/5.png'
105.1336 	EXP 	point_prac: autoDraw = True
106.1055 	EXP 	point_prac: autoDraw = False
106.1222 	EXP 	image_practice: autoDraw = True
106.8233 	DATA 	Keypress: num_5
106.8246 	EXP 	New trial (rep=0, index=43): OrderedDict([('no', 16), ('pic', u'pic/7.png'), ('cla', u'practice'), ('ans', ['num_7'])])
106.8677 	EXP 	image_practice: autoDraw = False
106.8677 	EXP 	point_prac: autoDraw = False
106.8677 	EXP 	image_practice: image = u'pic/7.png'
106.8677 	EXP 	point_prac: autoDraw = True
107.8406 	EXP 	point_prac: autoDraw = False
107.8575 	EXP 	image_practice: autoDraw = True
108.6255 	DATA 	Keypress: num_7
108.6268 	EXP 	New trial (rep=0, index=44): OrderedDict([('no', 10), ('pic', u'pic/1.png'), ('cla', u'practice'), ('ans', ['num_1'])])
108.6697 	EXP 	image_practice: autoDraw = False
108.6697 	EXP 	point_prac: autoDraw = False
108.6697 	EXP 	image_practice: image = u'pic/1.png'
108.6697 	EXP 	point_prac: autoDraw = True
109.6426 	EXP 	point_prac: autoDraw = False
109.6593 	EXP 	image_practice: autoDraw = True
110.4440 	DATA 	Keypress: num_1
110.4452 	EXP 	New trial (rep=0, index=45): OrderedDict([('no', 9), ('pic', u'pic/9.png'), ('cla', u'practice'), ('ans', ['num_9'])])
110.4880 	EXP 	image_practice: autoDraw = False
110.4880 	EXP 	point_prac: autoDraw = False
110.4880 	EXP 	image_practice: image = u'pic/9.png'
110.4880 	EXP 	point_prac: autoDraw = True
