no,pic,cla,ans,trials_prac.thisRepN,trials_prac.thisTrialN,trials_prac.thisN,trials_prac.thisIndex,trials_huan.thisRepN,trials_huan.thisTrialN,trials_huan.thisN,trials_huan.thisIndex,trials_baseline.thisRepN,trials_baseline.thisTrialN,trials_baseline.thisN,trials_baseline.thisIndex,trials_formal.thisRepN,trials_formal.thisTrialN,trials_formal.thisN,trials_formal.thisIndex,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_huan.keys,key_resp_huan.rt,key_resp_base.keys,key_resp_base.rt,key_resp_for.keys,key_resp_for.rt,date,frameRate,expName,session,participant,
62,pic/7.png,cross,['num_7'],,,,,,,,,,,,,0,67,67,67,,,,,,,,num_7,0.453504499979,2019_May_08_0950,59.7888020319,click_exp,001,mf1733024,
63,pic/5.png,cross,['num_5'],,,,,,,,,,,,,0,68,68,68,,,,,,,,num_5,0.40226979999,2019_May_08_0950,59.7888020319,click_exp,001,mf1733024,
64,pic/3.png,cross,['num_3'],,,,,,,,,,,,,0,69,69,69,,,,,,,,num_3,0.369226099981,2019_May_08_0950,59.7888020319,click_exp,001,mf1733024,
65,pic/1.png,cross,['num_1'],,,,,,,,,,,,,0,70,70,70,,,,,,,,num_1,0.667772999994,2019_May_08_0950,59.7888020319,click_exp,001,mf1733024,
66,pic/5.png,cross,['num_5'],,,,,,,,,,,,,0,71,71,71,,,,,,,,num_5,0.518137799983,2019_May_08_0950,59.7888020319,click_exp,001,mf1733024,
67,pic/9.png,cross,['num_9'],,,,,,,,,,,,,0,72,72,72,,,,,,,,num_9,0.350965399994,2019_May_08_0950,59.7888020319,click_exp,001,mf1733024,
68,pic/3.png,cross,['num_3'],,,,,,,,,,,,,0,73,73,73,,,,,,,,num_3,0.619268599985,2019_May_08_0950,59.7888020319,click_exp,001,mf1733024,
69,pic/5.png,cross,['num_5'],,,,,,,,,,,,,0,74,74,74,,,,,,,,num_5,0.753361899988,2019_May_08_0950,59.7888020319,click_exp,001,mf1733024,
70,pic/7.png,cross,['num_7'],,,,,,,,,,,,,0,75,75,75,,,,,,,,num_7,0.619193499995,2019_May_08_0950,59.7888020319,click_exp,001,mf1733024,
-1,pic/1.png,huan,['num_1'],,,,,,,,,,,,,0,76,76,76,,,,,,,,num_1,0.518491700001,2019_May_08_0950,59.7888020319,click_exp,001,mf1733024,
-1,pic/4.png,huan,['num_4'],,,,,,,,,,,,,0,77,77,77,,,,,,,,num_4,0.5023277,2019_May_08_0950,59.7888020319,click_exp,001,mf1733024,
71,pic/1.png,abc3,['num_1'],,,,,,,,,,,,,0,78,78,78,,,,,,,,num_1,0.519172900007,2019_May_08_0950,59.7888020319,click_exp,001,mf1733024,
72,pic/2.png,abc3,['num_2'],,,,,,,,,,,,,0,79,79,79,,,,,,,,num_2,0.503101699986,2019_May_08_0950,59.7888020319,click_exp,001,mf1733024,
73,pic/4.png,abc3,['num_4'],,,,,,,,,,,,,0,80,80,80,,,,,,,,num_4,0.571117600019,2019_May_08_0950,59.7888020319,click_exp,001,mf1733024,
74,pic/1.png,abc3,['num_1'],,,,,,,,,,,,,0,81,81,81,,,,,,,,num_1,0.553351299983,2019_May_08_0950,59.7888020319,click_exp,001,mf1733024,
75,pic/2.png,abc3,['num_2'],,,,,,,,,,,,,0,82,82,82,,,,,,,,num_2,0.569000099989,2019_May_08_0950,59.7888020319,click_exp,001,mf1733024,
76,pic/4.png,abc3,['num_4'],,,,,,,,,,,,,0,83,83,83,,,,,,,,num_4,0.451288200013,2019_May_08_0950,59.7888020319,click_exp,001,mf1733024,
77,pic/1.png,abc3,['num_1'],,,,,,,,,,,,,0,84,84,84,,,,,,,,num_1,0.385570399987,2019_May_08_0950,59.7888020319,click_exp,001,mf1733024,
78,pic/2.png,abc3,['num_2'],,,,,,,,,,,,,0,85,85,85,,,,,,,,num_2,0.469156200008,2019_May_08_0950,59.7888020319,click_exp,001,mf1733024,
79,pic/4.png,abc3,['num_4'],,,,,,,,,,,,,0,86,86,86,,,,,,,,num_4,0.452473600017,2019_May_08_0950,59.7888020319,click_exp,001,mf1733024,
80,pic/8.png,abc3,['num_8'],,,,,,,,,,,,,0,87,87,87,,,,,,,,num_8,0.536866600014,2019_May_08_0950,59.7888020319,click_exp,001,mf1733024,
81,pic/1.png,abc3,['num_1'],,,,,,,,,,,,,0,88,88,88,,,,,,,,num_1,0.502682699997,2019_May_08_0950,59.7888020319,click_exp,001,mf1733024,
82,pic/9.png,abc3,['num_9'],,,,,,,,,,,,,0,89,89,89,,,,,,,,num_9,0.470158899989,2019_May_08_0950,59.7888020319,click_exp,001,mf1733024,
83,pic/8.png,abc3,['num_8'],,,,,,,,,,,,,0,90,90,90,,,,,,,,num_8,0.519835000014,2019_May_08_0950,59.7888020319,click_exp,001,mf1733024,
84,pic/1.png,abc3,['num_1'],,,,,,,,,,,,,0,91,91,91,,,,,,,,num_1,0.451769199979,2019_May_08_0950,59.7888020319,click_exp,001,mf1733024,
85,pic/9.png,abc3,['num_9'],,,,,,,,,,,,,0,92,92,92,,,,,,,,num_9,0.519284999988,2019_May_08_0950,59.7888020319,click_exp,001,mf1733024,
86,pic/8.png,abc3,['num_8'],,,,,,,,,,,,,0,93,93,93,,,,,,,,num_8,0.453132399998,2019_May_08_0950,59.7888020319,click_exp,001,mf1733024,
87,pic/1.png,abc3,['num_1'],,,,,,,,,,,,,0,94,94,94,,,,,,,,num_1,0.469329999993,2019_May_08_0950,59.7888020319,click_exp,001,mf1733024,
88,pic/9.png,abc3,['num_9'],,,,,,,,,,,,,0,95,95,95,,,,,,,,num_9,0.486434299994,2019_May_08_0950,59.7888020319,click_exp,001,mf1733024,
89,pic/4.png,abc3,['num_4'],,,,,,,,,,,,,0,96,96,96,,,,,,,,num_4,0.619502300018,2019_May_08_0950,59.7888020319,click_exp,001,mf1733024,
90,pic/3.png,abc3,['num_3'],,,,,,,,,,,,,0,97,97,97,,,,,,,,num_3,0.569273400004,2019_May_08_0950,59.7888020319,click_exp,001,mf1733024,
91,pic/7.png,abc3,['num_7'],,,,,,,,,,,,,0,98,98,98,,,,,,,,num_7,0.536324900022,2019_May_08_0950,59.7888020319,click_exp,001,mf1733024,
92,pic/4.png,abc3,['num_4'],,,,,,,,,,,,,0,99,99,99,,,,,,,,num_4,0.435533499985,2019_May_08_0950,59.7888020319,click_exp,001,mf1733024,
93,pic/3.png,abc3,['num_3'],,,,,,,,,,,,,0,100,100,100,,,,,,,,num_3,0.502723600017,2019_May_08_0950,59.7888020319,click_exp,001,mf1733024,
94,pic/7.png,abc3,['num_7'],,,,,,,,,,,,,0,101,101,101,,,,,,,,num_7,0.535945600015,2019_May_08_0950,59.7888020319,click_exp,001,mf1733024,
95,pic/4.png,abc3,['num_4'],,,,,,,,,,,,,0,102,102,102,,,,,,,,num_4,0.435926300008,2019_May_08_0950,59.7888020319,click_exp,001,mf1733024,
96,pic/3.png,abc3,['num_3'],,,,,,,,,,,,,0,103,103,103,,,,,,,,num_3,0.602946300001,2019_May_08_0950,59.7888020319,click_exp,001,mf1733024,
97,pic/7.png,abc3,['num_7'],,,,,,,,,,,,,0,104,104,104,,,,,,,,num_7,0.436528999999,2019_May_08_0950,59.7888020319,click_exp,001,mf1733024,
