35.8507 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, args=UNKNOWN, autoLog=True, bitsMode=UNKNOWN, blendMode='avg', color='white', colorSpace='named', fullscr=UNKNOWN, gamma=None, kwargs=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x1E0F50F0>, multiSample=False, name='window1', numSamples=2, pos=[0, 0], screen=0, size=array([1920, 1080]), stereo=False, units=u'norm', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType=u'pyglet')
62.7917 	EXP 	image_practice: autoDraw = True
63.6278 	DATA 	Keypress: num_3
63.6321 	EXP 	New trial (rep=0, index=9): OrderedDict([('no', 20), ('pic', u'pic/2.png'), ('cla', u'practice'), ('ans', ['num_2'])])
63.7127 	EXP 	image_practice: autoDraw = False
63.7127 	EXP 	point_prac: autoDraw = False
63.7127 	EXP 	image_practice: image = u'pic/2.png'
63.7127 	EXP 	point_prac: autoDraw = True
64.6440 	EXP 	point_prac: autoDraw = False
64.6606 	EXP 	image_practice: autoDraw = True
65.3292 	DATA 	Keypress: num_2
65.3325 	EXP 	New trial (rep=0, index=10): OrderedDict([('no', 32), ('pic', u'pic/5.png'), ('cla', u'practice'), ('ans', ['num_5'])])
65.4311 	EXP 	image_practice: autoDraw = False
65.4311 	EXP 	point_prac: autoDraw = False
65.4311 	EXP 	image_practice: image = u'pic/5.png'
65.4311 	EXP 	point_prac: autoDraw = True
66.3452 	EXP 	point_prac: autoDraw = False
66.3620 	EXP 	image_practice: autoDraw = True
66.8973 	DATA 	Keypress: num_5
66.9006 	EXP 	New trial (rep=0, index=11): OrderedDict([('no', 3), ('pic', u'pic/3.png'), ('cla', u'practice'), ('ans', ['num_3'])])
66.9978 	EXP 	image_practice: autoDraw = False
66.9978 	EXP 	point_prac: autoDraw = False
66.9978 	EXP 	image_practice: image = u'pic/3.png'
66.9978 	EXP 	point_prac: autoDraw = True
67.9134 	EXP 	point_prac: autoDraw = False
67.9298 	EXP 	image_practice: autoDraw = True
68.4986 	DATA 	Keypress: num_3
68.5023 	EXP 	New trial (rep=0, index=12): OrderedDict([('no', 34), ('pic', u'pic/7.png'), ('cla', u'practice'), ('ans', ['num_7'])])
68.5837 	EXP 	image_practice: autoDraw = False
68.5837 	EXP 	point_prac: autoDraw = False
68.5837 	EXP 	image_practice: image = u'pic/7.png'
68.5837 	EXP 	point_prac: autoDraw = True
69.5147 	EXP 	point_prac: autoDraw = False
69.5317 	EXP 	image_practice: autoDraw = True
70.2173 	DATA 	Keypress: num_7
70.2205 	EXP 	New trial (rep=0, index=13): OrderedDict([('no', 46), ('pic', u'pic/8.png'), ('cla', u'practice'), ('ans', ['num_8'])])
70.3146 	EXP 	image_practice: autoDraw = False
70.3146 	EXP 	point_prac: autoDraw = False
70.3146 	EXP 	image_practice: image = u'pic/8.png'
70.3146 	EXP 	point_prac: autoDraw = True
71.2335 	EXP 	point_prac: autoDraw = False
71.2503 	EXP 	image_practice: autoDraw = True
71.9531 	DATA 	Keypress: num_8
71.9572 	EXP 	New trial (rep=0, index=14): OrderedDict([('no', 13), ('pic', u'pic/4.png'), ('cla', u'practice'), ('ans', ['num_4'])])
72.0361 	EXP 	image_practice: autoDraw = False
72.0361 	EXP 	point_prac: autoDraw = False
72.0361 	EXP 	image_practice: image = u'pic/4.png'
72.0361 	EXP 	point_prac: autoDraw = True
72.9685 	EXP 	point_prac: autoDraw = False
72.9852 	EXP 	image_practice: autoDraw = True
73.6885 	DATA 	Keypress: num_4
73.6925 	EXP 	New trial (rep=0, index=15): OrderedDict([('no', 17), ('pic', u'pic/8.png'), ('cla', u'practice'), ('ans', ['num_8'])])
73.8037 	EXP 	image_practice: autoDraw = False
73.8037 	EXP 	point_prac: autoDraw = False
73.8037 	EXP 	image_practice: image = u'pic/8.png'
73.8037 	EXP 	point_prac: autoDraw = True
74.7041 	EXP 	point_prac: autoDraw = False
74.7207 	EXP 	image_practice: autoDraw = True
75.3559 	DATA 	Keypress: num_8
75.3595 	EXP 	New trial (rep=0, index=16): OrderedDict([('no', 11), ('pic', u'pic/2.png'), ('cla', u'practice'), ('ans', ['num_2'])])
75.4416 	EXP 	image_practice: autoDraw = False
75.4416 	EXP 	point_prac: autoDraw = False
75.4416 	EXP 	image_practice: image = u'pic/2.png'
75.4416 	EXP 	point_prac: autoDraw = True
76.3720 	EXP 	point_prac: autoDraw = False
76.3882 	EXP 	image_practice: autoDraw = True
77.1406 	DATA 	Keypress: num_2
77.1439 	EXP 	New trial (rep=0, index=17): OrderedDict([('no', 6), ('pic', u'pic/6.png'), ('cla', u'practice'), ('ans', ['num_6'])])
77.2387 	EXP 	image_practice: autoDraw = False
77.2387 	EXP 	point_prac: autoDraw = False
77.2387 	EXP 	image_practice: image = u'pic/6.png'
77.2387 	EXP 	point_prac: autoDraw = True
78.1570 	EXP 	point_prac: autoDraw = False
78.1740 	EXP 	image_practice: autoDraw = True
78.8430 	DATA 	Keypress: num_6
78.8471 	EXP 	New trial (rep=0, index=18): OrderedDict([('no', 28), ('pic', u'pic/1.png'), ('cla', u'practice'), ('ans', ['num_1'])])
78.9462 	EXP 	image_practice: autoDraw = False
78.9462 	EXP 	point_prac: autoDraw = False
78.9462 	EXP 	image_practice: image = u'pic/1.png'
78.9462 	EXP 	point_prac: autoDraw = True
79.8588 	EXP 	point_prac: autoDraw = False
79.8755 	EXP 	image_practice: autoDraw = True
80.7114 	DATA 	Keypress: num_1
80.7151 	EXP 	New trial (rep=0, index=19): OrderedDict([('no', 15), ('pic', u'pic/6.png'), ('cla', u'practice'), ('ans', ['num_6'])])
80.8173 	EXP 	image_practice: autoDraw = False
80.8173 	EXP 	point_prac: autoDraw = False
80.8173 	EXP 	image_practice: image = u'pic/6.png'
80.8173 	EXP 	point_prac: autoDraw = True
81.7273 	EXP 	point_prac: autoDraw = False
81.7440 	EXP 	image_practice: autoDraw = True
82.4133 	DATA 	Keypress: num_6
82.4174 	EXP 	New trial (rep=0, index=20): OrderedDict([('no', 10), ('pic', u'pic/1.png'), ('cla', u'practice'), ('ans', ['num_1'])])
82.5170 	EXP 	image_practice: autoDraw = False
82.5170 	EXP 	point_prac: autoDraw = False
82.5170 	EXP 	image_practice: image = u'pic/1.png'
82.5170 	EXP 	point_prac: autoDraw = True
83.4290 	EXP 	point_prac: autoDraw = False
83.4460 	EXP 	image_practice: autoDraw = True
84.0143 	DATA 	Keypress: num_1
84.0179 	EXP 	New trial (rep=0, index=21): OrderedDict([('no', 35), ('pic', u'pic/8.png'), ('cla', u'practice'), ('ans', ['num_8'])])
84.1000 	EXP 	image_practice: autoDraw = False
84.1000 	EXP 	point_prac: autoDraw = False
84.1000 	EXP 	image_practice: image = u'pic/8.png'
84.1000 	EXP 	point_prac: autoDraw = True
85.0304 	EXP 	point_prac: autoDraw = False
85.0473 	EXP 	image_practice: autoDraw = True
85.6493 	DATA 	Keypress: num_8
85.6530 	EXP 	New trial (rep=0, index=22): OrderedDict([('no', 21), ('pic', u'pic/3.png'), ('cla', u'practice'), ('ans', ['num_3'])])
85.7524 	EXP 	image_practice: autoDraw = False
85.7524 	EXP 	point_prac: autoDraw = False
85.7524 	EXP 	image_practice: image = u'pic/3.png'
85.7524 	EXP 	point_prac: autoDraw = True
86.6659 	EXP 	point_prac: autoDraw = False
86.6823 	EXP 	image_practice: autoDraw = True
87.7184 	DATA 	Keypress: num_3
87.7222 	EXP 	New trial (rep=0, index=23): OrderedDict([('no', 1), ('pic', u'pic/1.png'), ('cla', u'practice'), ('ans', ['num_1'])])
87.8181 	EXP 	image_practice: autoDraw = False
87.8181 	EXP 	point_prac: autoDraw = False
87.8181 	EXP 	image_practice: image = u'pic/1.png'
87.8181 	EXP 	point_prac: autoDraw = True
88.7342 	EXP 	point_prac: autoDraw = False
88.7510 	EXP 	image_practice: autoDraw = True
89.4868 	DATA 	Keypress: num_1
89.4910 	EXP 	New trial (rep=0, index=24): OrderedDict([('no', 44), ('pic', u'pic/8.png'), ('cla', u'practice'), ('ans', ['num_8'])])
89.5750 	EXP 	image_practice: autoDraw = False
89.5750 	EXP 	point_prac: autoDraw = False
89.5750 	EXP 	image_practice: image = u'pic/8.png'
89.5750 	EXP 	point_prac: autoDraw = True
90.5027 	EXP 	point_prac: autoDraw = False
90.5194 	EXP 	image_practice: autoDraw = True
91.1548 	DATA 	Keypress: num_8
91.1583 	EXP 	New trial (rep=0, index=25): OrderedDict([('no', 36), ('pic', u'pic/9.png'), ('cla', u'practice'), ('ans', ['num_9'])])
91.2509 	EXP 	image_practice: autoDraw = False
91.2509 	EXP 	point_prac: autoDraw = False
91.2509 	EXP 	image_practice: image = u'pic/9.png'
91.2509 	EXP 	point_prac: autoDraw = True
92.1709 	EXP 	point_prac: autoDraw = False
92.1872 	EXP 	image_practice: autoDraw = True
92.7562 	DATA 	Keypress: num_9
92.7597 	EXP 	New trial (rep=0, index=26): OrderedDict([('no', 26), ('pic', u'pic/8.png'), ('cla', u'practice'), ('ans', ['num_8'])])
92.8490 	EXP 	image_practice: autoDraw = False
92.8490 	EXP 	point_prac: autoDraw = False
92.8490 	EXP 	image_practice: image = u'pic/8.png'
92.8490 	EXP 	point_prac: autoDraw = True
93.7727 	EXP 	point_prac: autoDraw = False
93.7893 	EXP 	image_practice: autoDraw = True
94.3745 	DATA 	Keypress: num_8
94.3781 	EXP 	New trial (rep=0, index=27): OrderedDict([('no', 24), ('pic', u'pic/6.png'), ('cla', u'practice'), ('ans', ['num_6'])])
94.4755 	EXP 	image_practice: autoDraw = False
94.4755 	EXP 	point_prac: autoDraw = False
94.4755 	EXP 	image_practice: image = u'pic/6.png'
94.4755 	EXP 	point_prac: autoDraw = True
95.3909 	EXP 	point_prac: autoDraw = False
95.4076 	EXP 	image_practice: autoDraw = True
96.0601 	DATA 	Keypress: num_6
96.0643 	EXP 	New trial (rep=0, index=28): OrderedDict([('no', 40), ('pic', u'pic/4.png'), ('cla', u'practice'), ('ans', ['num_4'])])
96.1598 	EXP 	image_practice: autoDraw = False
96.1598 	EXP 	point_prac: autoDraw = False
96.1598 	EXP 	image_practice: image = u'pic/4.png'
96.1598 	EXP 	point_prac: autoDraw = True
97.0760 	EXP 	point_prac: autoDraw = False
97.0925 	EXP 	image_practice: autoDraw = True
97.7614 	DATA 	Keypress: num_4
97.7646 	EXP 	New trial (rep=0, index=29): OrderedDict([('no', 22), ('pic', u'pic/4.png'), ('cla', u'practice'), ('ans', ['num_4'])])
97.8560 	EXP 	image_practice: autoDraw = False
97.8560 	EXP 	point_prac: autoDraw = False
97.8560 	EXP 	image_practice: image = u'pic/4.png'
97.8560 	EXP 	point_prac: autoDraw = True
98.7778 	EXP 	point_prac: autoDraw = False
98.7943 	EXP 	image_practice: autoDraw = True
99.4143 	DATA 	Keypress: num_4
99.4325 	EXP 	New trial (rep=0, index=30): OrderedDict([('no', 27), ('pic', u'pic/9.png'), ('cla', u'practice'), ('ans', ['num_9'])])
99.5289 	EXP 	image_practice: autoDraw = False
99.5289 	EXP 	point_prac: autoDraw = False
99.5289 	EXP 	image_practice: image = u'pic/9.png'
99.5289 	EXP 	point_prac: autoDraw = True
100.4461 	EXP 	point_prac: autoDraw = False
100.4627 	EXP 	image_practice: autoDraw = True
101.1814 	DATA 	Keypress: num_9
101.1848 	EXP 	New trial (rep=0, index=31): OrderedDict([('no', 41), ('pic', u'pic/5.png'), ('cla', u'practice'), ('ans', ['num_5'])])
101.2756 	EXP 	image_practice: autoDraw = False
101.2756 	EXP 	point_prac: autoDraw = False
101.2756 	EXP 	image_practice: image = u'pic/5.png'
101.2756 	EXP 	point_prac: autoDraw = True
102.1977 	EXP 	point_prac: autoDraw = False
102.2145 	EXP 	image_practice: autoDraw = True
102.8164 	DATA 	Keypress: num_5
102.8196 	EXP 	New trial (rep=0, index=32): OrderedDict([('no', 30), ('pic', u'pic/3.png'), ('cla', u'practice'), ('ans', ['num_3'])])
102.9141 	EXP 	image_practice: autoDraw = False
102.9141 	EXP 	point_prac: autoDraw = False
102.9141 	EXP 	image_practice: image = u'pic/3.png'
102.9141 	EXP 	point_prac: autoDraw = True
103.8329 	EXP 	point_prac: autoDraw = False
103.8493 	EXP 	image_practice: autoDraw = True
104.5359 	DATA 	Keypress: num_3
104.5419 	EXP 	New trial (rep=0, index=33): OrderedDict([('no', 37), ('pic', u'pic/1.png'), ('cla', u'practice'), ('ans', ['num_1'])])
104.6341 	EXP 	image_practice: autoDraw = False
104.6341 	EXP 	point_prac: autoDraw = False
104.6341 	EXP 	image_practice: image = u'pic/1.png'
104.6341 	EXP 	point_prac: autoDraw = True
105.5521 	EXP 	point_prac: autoDraw = False
105.5685 	EXP 	image_practice: autoDraw = True
106.2371 	DATA 	Keypress: num_1
106.2415 	EXP 	New trial (rep=0, index=34): OrderedDict([('no', 2), ('pic', u'pic/2.png'), ('cla', u'practice'), ('ans', ['num_2'])])
106.3274 	EXP 	image_practice: autoDraw = False
106.3274 	EXP 	point_prac: autoDraw = False
106.3274 	EXP 	image_practice: image = u'pic/2.png'
106.3274 	EXP 	point_prac: autoDraw = True
107.2523 	EXP 	point_prac: autoDraw = False
107.2695 	EXP 	image_practice: autoDraw = True
107.9561 	DATA 	Keypress: num_2
107.9596 	EXP 	New trial (rep=0, index=35): OrderedDict([('no', 18), ('pic', u'pic/9.png'), ('cla', u'practice'), ('ans', ['num_9'])])
108.0573 	EXP 	image_practice: autoDraw = False
108.0573 	EXP 	point_prac: autoDraw = False
108.0573 	EXP 	image_practice: image = u'pic/9.png'
108.0573 	EXP 	point_prac: autoDraw = True
108.9713 	EXP 	point_prac: autoDraw = False
108.9878 	EXP 	image_practice: autoDraw = True
109.7408 	DATA 	Keypress: num_9
109.7456 	EXP 	New trial (rep=0, index=36): OrderedDict([('no', 16), ('pic', u'pic/7.png'), ('cla', u'practice'), ('ans', ['num_7'])])
109.8229 	EXP 	image_practice: autoDraw = False
109.8229 	EXP 	point_prac: autoDraw = False
109.8229 	EXP 	image_practice: image = u'pic/7.png'
109.8229 	EXP 	point_prac: autoDraw = True
110.7571 	EXP 	point_prac: autoDraw = False
110.7745 	EXP 	image_practice: autoDraw = True
111.4596 	DATA 	Keypress: num_7
111.4642 	EXP 	New trial (rep=0, index=37): OrderedDict([('no', 47), ('pic', u'pic/2.png'), ('cla', u'practice'), ('ans', ['num_2'])])
111.5718 	EXP 	image_practice: autoDraw = False
111.5718 	EXP 	point_prac: autoDraw = False
111.5718 	EXP 	image_practice: image = u'pic/2.png'
111.5718 	EXP 	point_prac: autoDraw = True
112.4745 	EXP 	point_prac: autoDraw = False
112.4914 	EXP 	image_practice: autoDraw = True
113.2444 	DATA 	Keypress: num_2
113.2482 	EXP 	New trial (rep=0, index=38): OrderedDict([('no', 43), ('pic', u'pic/7.png'), ('cla', u'practice'), ('ans', ['num_7'])])
113.3404 	EXP 	image_practice: autoDraw = False
113.3404 	EXP 	point_prac: autoDraw = False
113.3404 	EXP 	image_practice: image = u'pic/7.png'
113.3404 	EXP 	point_prac: autoDraw = True
114.2602 	EXP 	point_prac: autoDraw = False
114.2769 	EXP 	image_practice: autoDraw = True
114.9293 	DATA 	Keypress: num_7
114.9335 	EXP 	New trial (rep=0, index=39): OrderedDict([('no', 9), ('pic', u'pic/9.png'), ('cla', u'practice'), ('ans', ['num_9'])])
115.0114 	EXP 	image_practice: autoDraw = False
115.0114 	EXP 	point_prac: autoDraw = False
115.0114 	EXP 	image_practice: image = u'pic/9.png'
115.0114 	EXP 	point_prac: autoDraw = True
115.9448 	EXP 	point_prac: autoDraw = False
115.9615 	EXP 	image_practice: autoDraw = True
116.6970 	DATA 	Keypress: num_9
116.7002 	EXP 	New trial (rep=0, index=40): OrderedDict([('no', 33), ('pic', u'pic/6.png'), ('cla', u'practice'), ('ans', ['num_6'])])
116.7927 	EXP 	image_practice: autoDraw = False
116.7927 	EXP 	point_prac: autoDraw = False
116.7927 	EXP 	image_practice: image = u'pic/6.png'
116.7927 	EXP 	point_prac: autoDraw = True
117.7129 	EXP 	point_prac: autoDraw = False
117.7299 	EXP 	image_practice: autoDraw = True
118.3647 	DATA 	Keypress: num_6
118.3685 	EXP 	New trial (rep=0, index=41): OrderedDict([('no', 23), ('pic', u'pic/5.png'), ('cla', u'practice'), ('ans', ['num_5'])])
118.4518 	EXP 	image_practice: autoDraw = False
118.4518 	EXP 	point_prac: autoDraw = False
118.4518 	EXP 	image_practice: image = u'pic/5.png'
118.4518 	EXP 	point_prac: autoDraw = True
119.3816 	EXP 	point_prac: autoDraw = False
119.3982 	EXP 	image_practice: autoDraw = True
120.0006 	DATA 	Keypress: num_5
120.0042 	EXP 	New trial (rep=0, index=42): OrderedDict([('no', 5), ('pic', u'pic/5.png'), ('cla', u'practice'), ('ans', ['num_5'])])
120.0866 	EXP 	image_practice: autoDraw = False
120.0866 	EXP 	point_prac: autoDraw = False
120.0866 	EXP 	image_practice: image = u'pic/5.png'
120.0866 	EXP 	point_prac: autoDraw = True
121.0166 	EXP 	point_prac: autoDraw = False
121.0332 	EXP 	image_practice: autoDraw = True
121.6701 	DATA 	Keypress: num_5
121.6879 	EXP 	New trial (rep=0, index=43): OrderedDict([('no', 19), ('pic', u'pic/1.png'), ('cla', u'practice'), ('ans', ['num_1'])])
121.7849 	EXP 	image_practice: autoDraw = False
121.7849 	EXP 	point_prac: autoDraw = False
121.7849 	EXP 	image_practice: image = u'pic/1.png'
121.7849 	EXP 	point_prac: autoDraw = True
122.7011 	EXP 	point_prac: autoDraw = False
122.7182 	EXP 	image_practice: autoDraw = True
123.4037 	DATA 	Keypress: num_1
123.4072 	EXP 	New trial (rep=0, index=44): OrderedDict([('no', 31), ('pic', u'pic/4.png'), ('cla', u'practice'), ('ans', ['num_4'])])
123.5016 	EXP 	image_practice: autoDraw = False
123.5016 	EXP 	point_prac: autoDraw = False
123.5016 	EXP 	image_practice: image = u'pic/4.png'
123.5016 	EXP 	point_prac: autoDraw = True
124.4200 	EXP 	point_prac: autoDraw = False
124.4364 	EXP 	image_practice: autoDraw = True
125.1050 	DATA 	Keypress: num_4
125.1085 	EXP 	New trial (rep=0, index=45): OrderedDict([('no', 7), ('pic', u'pic/7.png'), ('cla', u'practice'), ('ans', ['num_7'])])
125.1866 	EXP 	image_practice: autoDraw = False
125.1866 	EXP 	point_prac: autoDraw = False
125.1866 	EXP 	image_practice: image = u'pic/7.png'
125.1866 	EXP 	point_prac: autoDraw = True
126.1216 	EXP 	point_prac: autoDraw = False
