37.6933 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, args=UNKNOWN, autoLog=True, bitsMode=UNKNOWN, blendMode='avg', color='white', colorSpace='named', fullscr=UNKNOWN, gamma=None, kwargs=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x1E4A20F0>, multiSample=False, name='window1', numSamples=2, pos=[0, 0], screen=0, size=array([1920, 1080]), stereo=False, units=u'norm', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType=u'pyglet')
45.6517 	DATA 	Keypress: space
45.6774 	EXP 	Imported pic\prac_click.csv as conditions, 47 conditions, 4 params
45.6795 	EXP 	Created sequence: random, trialTypes=47, nReps=1, seed=None
45.6812 	EXP 	New trial (rep=0, index=0): OrderedDict([('no', 5), ('pic', u'pic/5.png'), ('cla', u'practice'), ('ans', ['num_5'])])
45.7507 	EXP 	wel_text: autoDraw = False
45.7507 	EXP 	image_practice: image = u'pic/5.png'
45.7507 	EXP 	point_prac: autoDraw = True
46.7936 	EXP 	image_practice: autoDraw = True
46.7936 	EXP 	point_prac: autoDraw = False
47.3048 	DATA 	Keypress: num_5
47.3231 	EXP 	New trial (rep=0, index=1): OrderedDict([('no', 30), ('pic', u'pic/3.png'), ('cla', u'practice'), ('ans', ['num_3'])])
47.4170 	EXP 	image_practice: autoDraw = False
47.4170 	EXP 	point_prac: autoDraw = False
47.4170 	EXP 	image_practice: image = u'pic/3.png'
47.4170 	EXP 	point_prac: autoDraw = True
48.3359 	EXP 	point_prac: autoDraw = False
48.3527 	EXP 	image_practice: autoDraw = True
49.1215 	DATA 	Keypress: num_3
49.1247 	EXP 	New trial (rep=0, index=2): OrderedDict([('no', 3), ('pic', u'pic/3.png'), ('cla', u'practice'), ('ans', ['num_3'])])
49.2196 	EXP 	image_practice: autoDraw = False
49.2196 	EXP 	point_prac: autoDraw = False
49.2196 	EXP 	image_practice: image = u'pic/3.png'
49.2196 	EXP 	point_prac: autoDraw = True
50.1380 	EXP 	point_prac: autoDraw = False
50.1544 	EXP 	image_practice: autoDraw = True
50.6401 	DATA 	Keypress: num_3
50.6442 	EXP 	New trial (rep=0, index=3): OrderedDict([('no', 13), ('pic', u'pic/4.png'), ('cla', u'practice'), ('ans', ['num_4'])])
50.7423 	EXP 	image_practice: autoDraw = False
50.7423 	EXP 	point_prac: autoDraw = False
50.7423 	EXP 	image_practice: image = u'pic/4.png'
50.7423 	EXP 	point_prac: autoDraw = True
51.6559 	EXP 	point_prac: autoDraw = False
51.6726 	EXP 	image_practice: autoDraw = True
52.1254 	DATA 	Keypress: num_4
52.1295 	EXP 	New trial (rep=0, index=4): OrderedDict([('no', 46), ('pic', u'pic/8.png'), ('cla', u'practice'), ('ans', ['num_8'])])
52.2276 	EXP 	image_practice: autoDraw = False
52.2276 	EXP 	point_prac: autoDraw = False
52.2276 	EXP 	image_practice: image = u'pic/8.png'
52.2276 	EXP 	point_prac: autoDraw = True
53.1403 	EXP 	point_prac: autoDraw = False
53.1569 	EXP 	image_practice: autoDraw = True
53.8095 	DATA 	Keypress: num_8
53.8128 	EXP 	New trial (rep=0, index=5): OrderedDict([('no', 12), ('pic', u'pic/3.png'), ('cla', u'practice'), ('ans', ['num_3'])])
53.9109 	EXP 	image_practice: autoDraw = False
53.9109 	EXP 	point_prac: autoDraw = False
53.9109 	EXP 	image_practice: image = u'pic/3.png'
53.9109 	EXP 	point_prac: autoDraw = True
54.8261 	EXP 	point_prac: autoDraw = False
54.8428 	EXP 	image_practice: autoDraw = True
55.4120 	DATA 	Keypress: num_3
55.4162 	EXP 	New trial (rep=0, index=6): OrderedDict([('no', 23), ('pic', u'pic/5.png'), ('cla', u'practice'), ('ans', ['num_5'])])
55.4937 	EXP 	image_practice: autoDraw = False
55.4937 	EXP 	point_prac: autoDraw = False
55.4937 	EXP 	image_practice: image = u'pic/5.png'
55.4937 	EXP 	point_prac: autoDraw = True
56.4274 	EXP 	point_prac: autoDraw = False
56.4441 	EXP 	image_practice: autoDraw = True
56.9127 	DATA 	Keypress: num_5
56.9160 	EXP 	New trial (rep=0, index=7): OrderedDict([('no', 9), ('pic', u'pic/9.png'), ('cla', u'practice'), ('ans', ['num_9'])])
57.0003 	EXP 	image_practice: autoDraw = False
57.0003 	EXP 	point_prac: autoDraw = False
57.0003 	EXP 	image_practice: image = u'pic/9.png'
57.0003 	EXP 	point_prac: autoDraw = True
57.9288 	EXP 	point_prac: autoDraw = False
57.9456 	EXP 	image_practice: autoDraw = True
58.8296 	DATA 	Keypress: num_9
58.8332 	EXP 	New trial (rep=0, index=8): OrderedDict([('no', 44), ('pic', u'pic/8.png'), ('cla', u'practice'), ('ans', ['num_8'])])
58.9112 	EXP 	image_practice: autoDraw = False
58.9112 	EXP 	point_prac: autoDraw = False
58.9112 	EXP 	image_practice: image = u'pic/8.png'
58.9112 	EXP 	point_prac: autoDraw = True
59.8474 	EXP 	point_prac: autoDraw = False
59.8637 	EXP 	image_practice: autoDraw = True
60.4661 	DATA 	Keypress: num_8
60.4697 	EXP 	New trial (rep=0, index=9): OrderedDict([('no', 25), ('pic', u'pic/7.png'), ('cla', u'practice'), ('ans', ['num_7'])])
60.5636 	EXP 	image_practice: autoDraw = False
60.5636 	EXP 	point_prac: autoDraw = False
60.5636 	EXP 	image_practice: image = u'pic/7.png'
60.5636 	EXP 	point_prac: autoDraw = True
61.4825 	EXP 	point_prac: autoDraw = False
61.4988 	EXP 	image_practice: autoDraw = True
62.2540 	DATA 	Keypress: num_7
62.2578 	EXP 	New trial (rep=0, index=10): OrderedDict([('no', 16), ('pic', u'pic/7.png'), ('cla', u'practice'), ('ans', ['num_7'])])
62.3472 	EXP 	image_practice: autoDraw = False
62.3472 	EXP 	point_prac: autoDraw = False
62.3472 	EXP 	image_practice: image = u'pic/7.png'
62.3472 	EXP 	point_prac: autoDraw = True
63.2676 	EXP 	point_prac: autoDraw = False
63.2843 	EXP 	image_practice: autoDraw = True
63.8862 	DATA 	Keypress: num_7
63.8898 	EXP 	New trial (rep=0, index=11): OrderedDict([('no', 31), ('pic', u'pic/4.png'), ('cla', u'practice'), ('ans', ['num_4'])])
63.9855 	EXP 	image_practice: autoDraw = False
63.9855 	EXP 	point_prac: autoDraw = False
63.9855 	EXP 	image_practice: image = u'pic/4.png'
63.9855 	EXP 	point_prac: autoDraw = True
64.9030 	EXP 	point_prac: autoDraw = False
64.9193 	EXP 	image_practice: autoDraw = True
65.4882 	DATA 	Keypress: num_4
65.4919 	EXP 	New trial (rep=0, index=12): OrderedDict([('no', 6), ('pic', u'pic/6.png'), ('cla', u'practice'), ('ans', ['num_6'])])
65.5858 	EXP 	image_practice: autoDraw = False
65.5858 	EXP 	point_prac: autoDraw = False
65.5858 	EXP 	image_practice: image = u'pic/6.png'
65.5858 	EXP 	point_prac: autoDraw = True
66.5037 	EXP 	point_prac: autoDraw = False
66.5209 	EXP 	image_practice: autoDraw = True
67.2741 	DATA 	Keypress: num_3
68.6919 	DATA 	Keypress: num_6
68.6963 	EXP 	New trial (rep=0, index=13): OrderedDict([('no', 20), ('pic', u'pic/2.png'), ('cla', u'practice'), ('ans', ['num_2'])])
68.7745 	EXP 	image_practice: autoDraw = False
68.7745 	EXP 	point_prac: autoDraw = False
68.7745 	EXP 	image_practice: image = u'pic/2.png'
68.7745 	EXP 	point_prac: autoDraw = True
69.7073 	EXP 	point_prac: autoDraw = False
69.7240 	EXP 	image_practice: autoDraw = True
71.4275 	DATA 	Keypress: num_2
71.4317 	EXP 	New trial (rep=0, index=14): OrderedDict([('no', 29), ('pic', u'pic/2.png'), ('cla', u'practice'), ('ans', ['num_2'])])
71.5435 	EXP 	image_practice: autoDraw = False
71.5435 	EXP 	point_prac: autoDraw = False
71.5435 	EXP 	image_practice: image = u'pic/2.png'
71.5435 	EXP 	point_prac: autoDraw = True
72.4430 	EXP 	point_prac: autoDraw = False
72.4597 	EXP 	image_practice: autoDraw = True
73.1126 	DATA 	Keypress: num_2
73.1163 	EXP 	New trial (rep=0, index=15): OrderedDict([('no', 37), ('pic', u'pic/1.png'), ('cla', u'practice'), ('ans', ['num_1'])])
73.1976 	EXP 	image_practice: autoDraw = False
73.1976 	EXP 	point_prac: autoDraw = False
73.1976 	EXP 	image_practice: image = u'pic/1.png'
73.1976 	EXP 	point_prac: autoDraw = True
74.1280 	EXP 	point_prac: autoDraw = False
74.1454 	EXP 	image_practice: autoDraw = True
75.1315 	DATA 	Keypress: num_1
75.1353 	EXP 	New trial (rep=0, index=16): OrderedDict([('no', 11), ('pic', u'pic/2.png'), ('cla', u'practice'), ('ans', ['num_2'])])
75.2275 	EXP 	image_practice: autoDraw = False
75.2275 	EXP 	point_prac: autoDraw = False
75.2275 	EXP 	image_practice: image = u'pic/2.png'
75.2275 	EXP 	point_prac: autoDraw = True
76.1475 	EXP 	point_prac: autoDraw = False
76.1641 	EXP 	image_practice: autoDraw = True
76.9331 	DATA 	Keypress: num_2
76.9368 	EXP 	New trial (rep=0, index=17): OrderedDict([('no', 34), ('pic', u'pic/7.png'), ('cla', u'practice'), ('ans', ['num_7'])])
77.0294 	EXP 	image_practice: autoDraw = False
77.0294 	EXP 	point_prac: autoDraw = False
77.0294 	EXP 	image_practice: image = u'pic/7.png'
77.0294 	EXP 	point_prac: autoDraw = True
77.9492 	EXP 	point_prac: autoDraw = False
77.9659 	EXP 	image_practice: autoDraw = True
78.6006 	DATA 	Keypress: num_7
78.6041 	EXP 	New trial (rep=0, index=18): OrderedDict([('no', 40), ('pic', u'pic/4.png'), ('cla', u'practice'), ('ans', ['num_4'])])
78.7073 	EXP 	image_practice: autoDraw = False
78.7073 	EXP 	point_prac: autoDraw = False
78.7073 	EXP 	image_practice: image = u'pic/4.png'
78.7073 	EXP 	point_prac: autoDraw = True
79.6177 	EXP 	point_prac: autoDraw = False
79.6339 	EXP 	image_practice: autoDraw = True
80.1697 	DATA 	Keypress: num_4
80.1741 	EXP 	New trial (rep=0, index=19): OrderedDict([('no', 10), ('pic', u'pic/1.png'), ('cla', u'practice'), ('ans', ['num_1'])])
80.2714 	EXP 	image_practice: autoDraw = False
80.2714 	EXP 	point_prac: autoDraw = False
80.2714 	EXP 	image_practice: image = u'pic/1.png'
80.2714 	EXP 	point_prac: autoDraw = True
81.1855 	EXP 	point_prac: autoDraw = False
81.2022 	EXP 	image_practice: autoDraw = True
81.8727 	DATA 	Keypress: num_1
81.8902 	EXP 	New trial (rep=0, index=20): OrderedDict([('no', 45), ('pic', u'pic/9.png'), ('cla', u'practice'), ('ans', ['num_9'])])
81.9775 	EXP 	image_practice: autoDraw = False
81.9775 	EXP 	point_prac: autoDraw = False
81.9775 	EXP 	image_practice: image = u'pic/9.png'
81.9775 	EXP 	point_prac: autoDraw = True
82.9039 	EXP 	point_prac: autoDraw = False
82.9205 	EXP 	image_practice: autoDraw = True
83.6894 	DATA 	Keypress: num_9
83.6927 	EXP 	New trial (rep=0, index=21): OrderedDict([('no', 24), ('pic', u'pic/6.png'), ('cla', u'practice'), ('ans', ['num_6'])])
83.7834 	EXP 	image_practice: autoDraw = False
83.7834 	EXP 	point_prac: autoDraw = False
83.7834 	EXP 	image_practice: image = u'pic/6.png'
83.7834 	EXP 	point_prac: autoDraw = True
84.7061 	EXP 	point_prac: autoDraw = False
84.7227 	EXP 	image_practice: autoDraw = True
85.3930 	DATA 	Keypress: num_6
85.4114 	EXP 	New trial (rep=0, index=22): OrderedDict([('no', 22), ('pic', u'pic/4.png'), ('cla', u'practice'), ('ans', ['num_4'])])
85.5034 	EXP 	image_practice: autoDraw = False
85.5034 	EXP 	point_prac: autoDraw = False
85.5034 	EXP 	image_practice: image = u'pic/4.png'
85.5034 	EXP 	point_prac: autoDraw = True
86.4240 	EXP 	point_prac: autoDraw = False
86.4403 	EXP 	image_practice: autoDraw = True
86.9596 	DATA 	Keypress: num_4
86.9652 	EXP 	New trial (rep=0, index=23): OrderedDict([('no', 15), ('pic', u'pic/6.png'), ('cla', u'practice'), ('ans', ['num_6'])])
87.0604 	EXP 	image_practice: autoDraw = False
87.0604 	EXP 	point_prac: autoDraw = False
87.0604 	EXP 	image_practice: image = u'pic/6.png'
87.0604 	EXP 	point_prac: autoDraw = True
87.9756 	EXP 	point_prac: autoDraw = False
87.9926 	EXP 	image_practice: autoDraw = True
88.4446 	DATA 	Keypress: num_6
88.4485 	EXP 	New trial (rep=0, index=24): OrderedDict([('no', 14), ('pic', u'pic/5.png'), ('cla', u'practice'), ('ans', ['num_5'])])
88.5371 	EXP 	image_practice: autoDraw = False
88.5371 	EXP 	point_prac: autoDraw = False
88.5371 	EXP 	image_practice: image = u'pic/5.png'
88.5371 	EXP 	point_prac: autoDraw = True
89.4600 	EXP 	point_prac: autoDraw = False
89.4771 	EXP 	image_practice: autoDraw = True
89.8625 	DATA 	Keypress: num_5
89.8658 	EXP 	New trial (rep=0, index=25): OrderedDict([('no', 8), ('pic', u'pic/8.png'), ('cla', u'practice'), ('ans', ['num_8'])])
89.9546 	EXP 	image_practice: autoDraw = False
89.9546 	EXP 	point_prac: autoDraw = False
89.9546 	EXP 	image_practice: image = u'pic/8.png'
89.9546 	EXP 	point_prac: autoDraw = True
90.8785 	EXP 	point_prac: autoDraw = False
90.8947 	EXP 	image_practice: autoDraw = True
91.4307 	DATA 	Keypress: num_8
91.4340 	EXP 	New trial (rep=0, index=26): OrderedDict([('no', 19), ('pic', u'pic/1.png'), ('cla', u'practice'), ('ans', ['num_1'])])
91.5233 	EXP 	image_practice: autoDraw = False
91.5233 	EXP 	point_prac: autoDraw = False
91.5233 	EXP 	image_practice: image = u'pic/1.png'
91.5233 	EXP 	point_prac: autoDraw = True
92.4465 	EXP 	point_prac: autoDraw = False
92.4634 	EXP 	image_practice: autoDraw = True
92.8985 	DATA 	Keypress: num_4
93.3324 	DATA 	Keypress: num_1
93.3384 	EXP 	New trial (rep=0, index=27): OrderedDict([('no', 35), ('pic', u'pic/8.png'), ('cla', u'practice'), ('ans', ['num_8'])])
93.4260 	EXP 	image_practice: autoDraw = False
93.4260 	EXP 	point_prac: autoDraw = False
93.4260 	EXP 	image_practice: image = u'pic/8.png'
93.4260 	EXP 	point_prac: autoDraw = True
94.3486 	EXP 	point_prac: autoDraw = False
94.3654 	EXP 	image_practice: autoDraw = True
94.8334 	DATA 	Keypress: num_8
94.8370 	EXP 	New trial (rep=0, index=28): OrderedDict([('no', 47), ('pic', u'pic/2.png'), ('cla', u'practice'), ('ans', ['num_2'])])
94.9327 	EXP 	image_practice: autoDraw = False
94.9327 	EXP 	point_prac: autoDraw = False
94.9327 	EXP 	image_practice: image = u'pic/2.png'
94.9327 	EXP 	point_prac: autoDraw = True
95.8505 	EXP 	point_prac: autoDraw = False
95.8672 	EXP 	image_practice: autoDraw = True
96.5027 	DATA 	Keypress: num_2
96.5068 	EXP 	New trial (rep=0, index=29): OrderedDict([('no', 21), ('pic', u'pic/3.png'), ('cla', u'practice'), ('ans', ['num_3'])])
96.6018 	EXP 	image_practice: autoDraw = False
96.6018 	EXP 	point_prac: autoDraw = False
96.6018 	EXP 	image_practice: image = u'pic/3.png'
96.6018 	EXP 	point_prac: autoDraw = True
97.5192 	EXP 	point_prac: autoDraw = False
97.5355 	EXP 	image_practice: autoDraw = True
98.2728 	DATA 	Keypress: num_3
98.2911 	EXP 	New trial (rep=0, index=30): OrderedDict([('no', 43), ('pic', u'pic/7.png'), ('cla', u'practice'), ('ans', ['num_7'])])
98.3687 	EXP 	image_practice: autoDraw = False
98.3687 	EXP 	point_prac: autoDraw = False
98.3687 	EXP 	image_practice: image = u'pic/7.png'
98.3687 	EXP 	point_prac: autoDraw = True
99.3039 	EXP 	point_prac: autoDraw = False
99.3207 	EXP 	image_practice: autoDraw = True
100.0061 	DATA 	Keypress: num_7
100.0099 	EXP 	New trial (rep=0, index=31): OrderedDict([('no', 33), ('pic', u'pic/6.png'), ('cla', u'practice'), ('ans', ['num_6'])])
100.1063 	EXP 	image_practice: autoDraw = False
100.1063 	EXP 	point_prac: autoDraw = False
100.1063 	EXP 	image_practice: image = u'pic/6.png'
100.1063 	EXP 	point_prac: autoDraw = True
101.0226 	EXP 	point_prac: autoDraw = False
101.0391 	EXP 	image_practice: autoDraw = True
101.6419 	DATA 	Keypress: num_6
101.6472 	EXP 	New trial (rep=0, index=32): OrderedDict([('no', 26), ('pic', u'pic/8.png'), ('cla', u'practice'), ('ans', ['num_8'])])
101.7573 	EXP 	image_practice: autoDraw = False
101.7573 	EXP 	point_prac: autoDraw = False
101.7573 	EXP 	image_practice: image = u'pic/8.png'
101.7573 	EXP 	point_prac: autoDraw = True
102.6573 	EXP 	point_prac: autoDraw = False
102.6740 	EXP 	image_practice: autoDraw = True
103.1773 	DATA 	Keypress: num_8
103.1814 	EXP 	New trial (rep=0, index=33): OrderedDict([('no', 41), ('pic', u'pic/5.png'), ('cla', u'practice'), ('ans', ['num_5'])])
103.2890 	EXP 	image_practice: autoDraw = False
103.2890 	EXP 	point_prac: autoDraw = False
103.2890 	EXP 	image_practice: image = u'pic/5.png'
103.2890 	EXP 	point_prac: autoDraw = True
104.1919 	EXP 	point_prac: autoDraw = False
104.2083 	EXP 	image_practice: autoDraw = True
104.7108 	DATA 	Keypress: num_5
104.7147 	EXP 	New trial (rep=0, index=34): OrderedDict([('no', 1), ('pic', u'pic/1.png'), ('cla', u'practice'), ('ans', ['num_1'])])
104.7979 	EXP 	image_practice: autoDraw = False
104.7979 	EXP 	point_prac: autoDraw = False
104.7979 	EXP 	image_practice: image = u'pic/1.png'
104.7979 	EXP 	point_prac: autoDraw = True
105.7267 	EXP 	point_prac: autoDraw = False
105.7434 	EXP 	image_practice: autoDraw = True
106.4952 	DATA 	Keypress: num_1
106.4985 	EXP 	New trial (rep=0, index=35): OrderedDict([('no', 2), ('pic', u'pic/2.png'), ('cla', u'practice'), ('ans', ['num_2'])])
106.5904 	EXP 	image_practice: autoDraw = False
106.5904 	EXP 	point_prac: autoDraw = False
106.5904 	EXP 	image_practice: image = u'pic/2.png'
106.5904 	EXP 	point_prac: autoDraw = True
107.5120 	EXP 	point_prac: autoDraw = False
107.5286 	EXP 	image_practice: autoDraw = True
108.2978 	DATA 	Keypress: num_2
108.3019 	EXP 	New trial (rep=0, index=36): OrderedDict([('no', 27), ('pic', u'pic/9.png'), ('cla', u'practice'), ('ans', ['num_9'])])
108.4000 	EXP 	image_practice: autoDraw = False
108.4000 	EXP 	point_prac: autoDraw = False
108.4000 	EXP 	image_practice: image = u'pic/9.png'
108.4000 	EXP 	point_prac: autoDraw = True
109.3145 	EXP 	point_prac: autoDraw = False
109.3306 	EXP 	image_practice: autoDraw = True
109.9499 	DATA 	Keypress: num_9
109.9539 	EXP 	New trial (rep=0, index=37): OrderedDict([('no', 36), ('pic', u'pic/9.png'), ('cla', u'practice'), ('ans', ['num_9'])])
110.0558 	EXP 	image_practice: autoDraw = False
110.0558 	EXP 	point_prac: autoDraw = False
110.0558 	EXP 	image_practice: image = u'pic/9.png'
110.0558 	EXP 	point_prac: autoDraw = True
110.9650 	EXP 	point_prac: autoDraw = False
110.9819 	EXP 	image_practice: autoDraw = True
111.5671 	DATA 	Keypress: num_9
111.5704 	EXP 	New trial (rep=0, index=38): OrderedDict([('no', 28), ('pic', u'pic/1.png'), ('cla', u'practice'), ('ans', ['num_1'])])
111.6607 	EXP 	image_practice: autoDraw = False
111.6607 	EXP 	point_prac: autoDraw = False
111.6607 	EXP 	image_practice: image = u'pic/1.png'
111.6607 	EXP 	point_prac: autoDraw = True
112.5835 	EXP 	point_prac: autoDraw = False
112.6002 	EXP 	image_practice: autoDraw = True
113.3526 	DATA 	Keypress: num_1
113.3561 	EXP 	New trial (rep=0, index=39): OrderedDict([('no', 32), ('pic', u'pic/5.png'), ('cla', u'practice'), ('ans', ['num_5'])])
113.4395 	EXP 	image_practice: autoDraw = False
113.4395 	EXP 	point_prac: autoDraw = False
113.4395 	EXP 	image_practice: image = u'pic/5.png'
113.4395 	EXP 	point_prac: autoDraw = True
114.3686 	EXP 	point_prac: autoDraw = False
114.3854 	EXP 	image_practice: autoDraw = True
114.9539 	DATA 	Keypress: num_5
114.9574 	EXP 	New trial (rep=0, index=40): OrderedDict([('no', 7), ('pic', u'pic/7.png'), ('cla', u'practice'), ('ans', ['num_7'])])
115.0431 	EXP 	image_practice: autoDraw = False
115.0431 	EXP 	point_prac: autoDraw = False
115.0431 	EXP 	image_practice: image = u'pic/7.png'
115.0431 	EXP 	point_prac: autoDraw = True
115.9703 	EXP 	point_prac: autoDraw = False
115.9869 	EXP 	image_practice: autoDraw = True
116.5216 	DATA 	Keypress: num_7
116.5248 	EXP 	New trial (rep=0, index=41): OrderedDict([('no', 42), ('pic', u'pic/6.png'), ('cla', u'practice'), ('ans', ['num_6'])])
116.6191 	EXP 	image_practice: autoDraw = False
116.6191 	EXP 	point_prac: autoDraw = False
116.6191 	EXP 	image_practice: image = u'pic/6.png'
116.6191 	EXP 	point_prac: autoDraw = True
117.5384 	EXP 	point_prac: autoDraw = False
117.5551 	EXP 	image_practice: autoDraw = True
118.0406 	DATA 	Keypress: num_6
118.0590 	EXP 	New trial (rep=0, index=42): OrderedDict([('no', 17), ('pic', u'pic/8.png'), ('cla', u'practice'), ('ans', ['num_8'])])
118.1498 	EXP 	image_practice: autoDraw = False
118.1498 	EXP 	point_prac: autoDraw = False
118.1498 	EXP 	image_practice: image = u'pic/8.png'
118.1498 	EXP 	point_prac: autoDraw = True
119.0729 	EXP 	point_prac: autoDraw = False
119.0901 	EXP 	image_practice: autoDraw = True
119.5918 	DATA 	Keypress: num_8
119.5953 	EXP 	New trial (rep=0, index=43): OrderedDict([('no', 18), ('pic', u'pic/9.png'), ('cla', u'practice'), ('ans', ['num_9'])])
119.6831 	EXP 	image_practice: autoDraw = False
119.6831 	EXP 	point_prac: autoDraw = False
119.6831 	EXP 	image_practice: image = u'pic/9.png'
119.6831 	EXP 	point_prac: autoDraw = True
120.6083 	EXP 	point_prac: autoDraw = False
120.6250 	EXP 	image_practice: autoDraw = True
121.2269 	DATA 	Keypress: num_9
121.2302 	EXP 	New trial (rep=0, index=44): OrderedDict([('no', 4), ('pic', u'pic/4.png'), ('cla', u'practice'), ('ans', ['num_4'])])
121.3245 	EXP 	image_practice: autoDraw = False
121.3245 	EXP 	point_prac: autoDraw = False
121.3245 	EXP 	image_practice: image = u'pic/4.png'
121.3245 	EXP 	point_prac: autoDraw = True
122.2433 	EXP 	point_prac: autoDraw = False
122.2598 	EXP 	image_practice: autoDraw = True
122.7949 	DATA 	Keypress: num_4
122.7982 	EXP 	New trial (rep=0, index=45): OrderedDict([('no', 38), ('pic', u'pic/2.png'), ('cla', u'practice'), ('ans', ['num_2'])])
122.8847 	EXP 	image_practice: autoDraw = False
122.8847 	EXP 	point_prac: autoDraw = False
122.8847 	EXP 	image_practice: image = u'pic/2.png'
122.8847 	EXP 	point_prac: autoDraw = True
