pic,ans,cla,no,n,key_resp_for.keys_raw,key_resp_for.rt_mean,key_resp_for.rt_raw,key_resp_for.rt_std,order
pic/1.png,['num_1'],aa,1,1.0,'num_1',0.584454119205,0.5844541192054749,0.0,0.0
pic/1.png,['num_1'],aa,2,1.0,'num_1',0.45122179389,0.4512217938899994,0.0,1.0
pic/9.png,['num_9'],aa,3,1.0,'num_9',0.568009912968,0.5680099129676819,0.0,2.0
pic/9.png,['num_9'],aa,4,1.0,'num_9',0.484685510397,0.4846855103969574,0.0,3.0
pic/3.png,['num_3'],aa,5,1.0,'num_3',0.601354777813,0.6013547778129578,0.0,4.0
pic/3.png,['num_3'],aa,6,1.0,'num_3',0.48461779952,0.48461779952049255,0.0,5.0
pic/4.png,['num_4'],aa,7,1.0,'num_4',0.484537214041,0.4845372140407562,0.0,6.0
pic/4.png,['num_4'],aa,8,1.0,'num_4',0.43455401063,0.43455401062965393,0.0,7.0
pic/8.png,['num_8'],aa,9,1.0,'num_8',0.46787750721,0.46787750720977783,0.0,8.0
pic/8.png,['num_8'],aa,10,1.0,'num_8',0.451206803322,0.4512068033218384,0.0,9.0
pic/4.png,['num_4'],huan,-1,1.0,'num_4',0.484590798616,0.4845907986164093,0.0,10.0
pic/7.png,['num_7'],huan,-1,1.0,'num_7',0.501261174679,0.5012611746788025,0.0,11.0
pic/7.png,['num_7'],aaa,11,1.0,'num_7',0.451242804527,0.4512428045272827,0.0,12.0
pic/7.png,['num_7'],aaa,12,1.0,'num_7',0.434593111277,0.4345931112766266,0.0,13.0
pic/7.png,['num_7'],aaa,13,1.0,'num_7',0.451191693544,0.4511916935443878,0.0,14.0
pic/1.png,['num_1'],aaa,14,1.0,'num_1',0.534546077251,0.5345460772514343,0.0,15.0
pic/1.png,['num_1'],aaa,15,1.0,'num_1',0.517970621586,0.517970621585846,0.0,16.0
pic/1.png,['num_1'],aaa,16,1.0,'num_1',0.417906612158,0.41790661215782166,0.0,17.0
pic/6.png,['num_6'],aaa,17,1.0,'num_6',0.384629100561,0.38462910056114197,0.0,18.0
pic/6.png,['num_6'],aaa,18,1.0,'num_6',0.384459108114,0.38445910811424255,0.0,19.0
pic/6.png,['num_6'],aaa,19,1.0,'num_6',0.351147204638,0.35114720463752747,0.0,20.0
pic/8.png,['num_8'],aaa,20,1.0,'num_8',0.451448589563,0.45144858956336975,0.0,21.0
pic/8.png,['num_8'],aaa,21,1.0,'num_8',0.367751091719,0.3677510917186737,0.0,22.0
pic/8.png,['num_8'],aaa,22,1.0,'num_8',0.334476292133,0.3344762921333313,0.0,23.0
pic/9.png,['num_9'],huan,-1,1.0,'num_9',0.601077973843,0.6010779738426208,0.0,24.0
pic/2.png,['num_2'],huan,-1,1.0,'num_2',0.751528978348,0.7515289783477783,0.0,25.0
pic/5.png,['num_5'],abb,23,1.0,'num_5',0.384443610907,0.38444361090660095,0.0,26.0
pic/1.png,['num_1'],abb,24,1.0,'num_1',0.501417815685,0.5014178156852722,0.0,27.0
pic/1.png,['num_1'],abb,25,1.0,'num_1',0.434359610081,0.434359610080719,0.0,28.0
pic/7.png,['num_7'],abb,26,1.0,'num_7',0.518085420132,0.5180854201316833,0.0,29.0
pic/3.png,['num_3'],abb,27,1.0,'num_3',0.534627795219,0.5346277952194214,0.0,30.0
pic/3.png,['num_3'],abb,28,1.0,'num_3',0.484543204308,0.48454320430755615,0.0,31.0
pic/4.png,['num_4'],abb,29,1.0,'num_4',0.418683797121,0.418683797121048,0.0,32.0
pic/5.png,['num_5'],abb,30,1.0,'num_5',0.417807996273,0.41780799627304077,0.0,33.0
pic/5.png,['num_5'],abb,31,1.0,'num_5',0.351125985384,0.3511259853839874,0.0,34.0
pic/8.png,['num_8'],abb,32,1.0,'num_8',0.534714996815,0.5347149968147278,0.0,35.0
pic/3.png,['num_3'],abb,33,1.0,'num_3',0.618005812168,0.6180058121681213,0.0,36.0
pic/3.png,['num_3'],abb,34,1.0,'num_3',0.451103597879,0.4511035978794098,0.0,37.0
pic/2.png,['num_2'],abb,35,1.0,'num_2',0.534605920315,0.5346059203147888,0.0,38.0
pic/7.png,['num_7'],abb,36,1.0,'num_7',0.517857015133,0.517857015132904,0.0,39.0
pic/7.png,['num_7'],abb,37,1.0,'num_7',0.534495711327,0.5344957113265991,0.0,40.0
pic/9.png,['num_9'],abb,38,1.0,'num_9',0.501259326935,0.5012593269348145,0.0,41.0
pic/5.png,['num_5'],abb,39,1.0,'num_5',0.517937123775,0.5179371237754822,0.0,42.0
pic/5.png,['num_5'],abb,40,1.0,'num_5',0.334451109171,0.3344511091709137,0.0,43.0
pic/9.png,['num_9'],abb,41,1.0,'num_9',0.484564602375,0.4845646023750305,0.0,44.0
pic/4.png,['num_4'],abb,42,1.0,'num_4',0.401247113943,0.4012471139431,0.0,45.0
pic/4.png,['num_4'],abb,43,1.0,'num_4',0.384463101625,0.3844631016254425,0.0,46.0
pic/4.png,['num_4'],abb,44,1.0,'num_4',0.384191304445,0.3841913044452667,0.0,47.0
pic/9.png,['num_9'],abb,45,1.0,'num_9',0.501269102097,0.5012691020965576,0.0,48.0
pic/9.png,['num_9'],abb,46,1.0,'num_9',0.551503300667,0.5515033006668091,0.0,49.0
pic/7.png,['num_7'],huan,-1,1.0,'num_7',0.484576106071,0.48457610607147217,0.0,50.0
pic/5.png,['num_5'],huan,-1,1.0,'num_5',0.417844086885,0.41784408688545227,0.0,51.0
pic/7.png,['num_7'],wh,47,1.0,'num_7',0.484594702721,0.4845947027206421,0.0,52.0
pic/8.png,['num_8'],wh,48,1.0,'num_8',0.484566509724,0.48456650972366333,0.0,53.0
pic/9.png,['num_9'],wh,49,1.0,'num_9',0.451225191355,0.4512251913547516,0.0,54.0
pic/2.png,['num_2'],wh,50,1.0,'num_2',0.517930924892,0.5179309248924255,0.0,55.0
pic/5.png,['num_5'],wh,51,1.0,'num_5',0.434534907341,0.4345349073410034,0.0,56.0
pic/8.png,['num_8'],wh,52,1.0,'num_8',0.451194405556,0.4511944055557251,0.0,57.0
pic/2.png,['num_2'],wh,53,1.0,'num_2',0.584667801857,0.5846678018569946,0.0,58.0
pic/5.png,['num_5'],wh,54,1.0,'num_5',0.501253306866,0.5012533068656921,0.0,59.0
pic/8.png,['num_8'],wh,55,1.0,'num_8',0.401167303324,0.4011673033237457,0.0,60.0
pic/1.png,['num_1'],wh,56,1.0,'num_1',0.568022310734,0.5680223107337952,0.0,61.0
pic/4.png,['num_4'],wh,57,1.0,'num_4',0.434531986713,0.4345319867134094,0.0,62.0
pic/7.png,['num_7'],wh,58,1.0,'num_7',0.434530496597,0.43453049659729004,0.0,63.0
pic/7.png,['num_7'],cross,59,1.0,'num_7',0.451227903366,0.45122790336608887,0.0,64.0
pic/5.png,['num_5'],cross,60,1.0,'num_5',0.401191592216,0.4011915922164917,0.0,65.0
pic/3.png,['num_3'],cross,61,1.0,'num_3',0.651365816593,0.6513658165931702,0.0,66.0
pic/1.png,['num_1'],cross,62,1.0,'num_1',0.451182603836,0.45118260383605957,0.0,67.0
pic/5.png,['num_5'],cross,63,1.0,'num_5',0.467904508114,0.4679045081138611,0.0,68.0
