no,pic,cla,ans,trials_prac.thisRepN,trials_prac.thisTrialN,trials_prac.thisN,trials_prac.thisIndex,trials_huan.thisRepN,trials_huan.thisTrialN,trials_huan.thisN,trials_huan.thisIndex,trials_baseline.thisRepN,trials_baseline.thisTrialN,trials_baseline.thisN,trials_baseline.thisIndex,trials_formal.thisRepN,trials_formal.thisTrialN,trials_formal.thisN,trials_formal.thisIndex,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_huan.keys,key_resp_huan.rt,key_resp_base.keys,key_resp_base.rt,key_resp_for.keys,key_resp_for.rt,date,frameRate,expName,session,participant,
1,pic/1.png,baseline,['num_1'],,,,,,,,,0,0,0,0,,,,,num_4,0,0.485168899992,num_2,0.616411199997,num_1,0.565042500006,,,2019_May_07_1541,60.0487716132,click_exp,001,171250571,
9,pic/9.png,baseline,['num_9'],,,,,,,,,0,1,1,8,,,,,,,,,,num_9,0.635146099987,,,2019_May_07_1541,60.0487716132,click_exp,001,171250571,
25,pic/7.png,baseline,['num_7'],,,,,,,,,0,2,2,24,,,,,,,,,,num_7,0.502115500014,,,2019_May_07_1541,60.0487716132,click_exp,001,171250571,
4,pic/4.png,baseline,['num_4'],,,,,,,,,0,3,3,3,,,,,,,,,,num_4,0.536320599989,,,2019_May_07_1541,60.0487716132,click_exp,001,171250571,
15,pic/6.png,baseline,['num_6'],,,,,,,,,0,4,4,14,,,,,,,,,,num_6,0.48772189999,,,2019_May_07_1541,60.0487716132,click_exp,001,171250571,
27,pic/9.png,baseline,['num_9'],,,,,,,,,0,5,5,26,,,,,,,,,,num_9,0.502579699998,,,2019_May_07_1541,60.0487716132,click_exp,001,171250571,
22,pic/4.png,baseline,['num_4'],,,,,,,,,0,6,6,21,,,,,,,,,,num_4,0.468919400009,,,2019_May_07_1541,60.0487716132,click_exp,001,171250571,
21,pic/3.png,baseline,['num_3'],,,,,,,,,0,7,7,20,,,,,,,,,,num_3,0.619371399982,,,2019_May_07_1541,60.0487716132,click_exp,001,171250571,
20,pic/2.png,baseline,['num_2'],,,,,,,,,0,8,8,19,,,,,,,,,,num_2,0.621282000007,,,2019_May_07_1541,60.0487716132,click_exp,001,171250571,
7,pic/7.png,baseline,['num_7'],,,,,,,,,0,9,9,6,,,,,,,,,,num_7,0.602742000017,,,2019_May_07_1541,60.0487716132,click_exp,001,171250571,
23,pic/5.png,baseline,['num_5'],,,,,,,,,0,10,10,22,,,,,,,,,,num_5,0.519241700007,,,2019_May_07_1541,60.0487716132,click_exp,001,171250571,
2,pic/2.png,baseline,['num_2'],,,,,,,,,0,11,11,1,,,,,,,,,,num_2,0.570182700001,,,2019_May_07_1541,60.0487716132,click_exp,001,171250571,
17,pic/8.png,baseline,['num_8'],,,,,,,,,0,12,12,16,,,,,,,,,,num_8,0.552305599995,,,2019_May_07_1541,60.0487716132,click_exp,001,171250571,
3,pic/3.png,baseline,['num_3'],,,,,,,,,0,13,13,2,,,,,,,,,,num_3,0.536515399988,,,2019_May_07_1541,60.0487716132,click_exp,001,171250571,
14,pic/5.png,baseline,['num_5'],,,,,,,,,0,14,14,13,,,,,,,,,,num_5,0.519672599999,,,2019_May_07_1541,60.0487716132,click_exp,001,171250571,
13,pic/4.png,baseline,['num_4'],,,,,,,,,0,15,15,12,,,,,,,,,,num_4,0.50284880001,,,2019_May_07_1541,60.0487716132,click_exp,001,171250571,
10,pic/1.png,baseline,['num_1'],,,,,,,,,0,16,16,9,,,,,,,,,,num_1,0.554157000006,,,2019_May_07_1541,60.0487716132,click_exp,001,171250571,
26,pic/8.png,baseline,['num_8'],,,,,,,,,0,17,17,25,,,,,,,,,,num_8,0.50248689999,,,2019_May_07_1541,60.0487716132,click_exp,001,171250571,
5,pic/5.png,baseline,['num_5'],,,,,,,,,0,18,18,4,,,,,,,,,,num_5,0.570680600009,,,2019_May_07_1541,60.0487716132,click_exp,001,171250571,
16,pic/7.png,baseline,['num_7'],,,,,,,,,0,19,19,15,,,,,,,,,,num_7,0.536792900006,,,2019_May_07_1541,60.0487716132,click_exp,001,171250571,
6,pic/6.png,baseline,['num_6'],,,,,,,,,0,20,20,5,,,,,,,,,,num_6,0.567952800018,,,2019_May_07_1541,60.0487716132,click_exp,001,171250571,
24,pic/6.png,baseline,['num_6'],,,,,,,,,0,21,21,23,,,,,,,,,,num_6,0.469813800009,,,2019_May_07_1541,60.0487716132,click_exp,001,171250571,
12,pic/3.png,baseline,['num_3'],,,,,,,,,0,22,22,11,,,,,,,,,,num_3,0.586979200016,,,2019_May_07_1541,60.0487716132,click_exp,001,171250571,
11,pic/2.png,baseline,['num_2'],,,,,,,,,0,23,23,10,,,,,,,,,,num_2,0.554206600005,,,2019_May_07_1541,60.0487716132,click_exp,001,171250571,
8,pic/8.png,baseline,['num_8'],,,,,,,,,0,24,24,7,,,,,,,,,,num_8,0.553287999996,,,2019_May_07_1541,60.0487716132,click_exp,001,171250571,
19,pic/1.png,baseline,['num_1'],,,,,,,,,0,25,25,18,,,,,,,,,,num_1,0.635689500021,,,2019_May_07_1541,60.0487716132,click_exp,001,171250571,
18,pic/9.png,baseline,['num_9'],,,,,,,,,0,26,26,17,,,,,,,,,,num_9,0.602666999999,,,2019_May_07_1541,60.0487716132,click_exp,001,171250571,
1,pic/9.png,aa,['num_9'],,,,,,,,,,,,,0,0,0,0,,,,,,,,num_9,0.475516800012,2019_May_07_1541,60.0487716132,click_exp,001,171250571,
2,pic/9.png,aa,['num_9'],,,,,,,,,,,,,0,1,1,1,,,,,,,,num_9,0.467347400001,2019_May_07_1541,60.0487716132,click_exp,001,171250571,
3,pic/5.png,aa,['num_5'],,,,,,,,,,,,,0,2,2,2,,,,,,,,num_5,0.586203999992,2019_May_07_1541,60.0487716132,click_exp,001,171250571,
4,pic/5.png,aa,['num_5'],,,,,,,,,,,,,0,3,3,3,,,,,,,,num_5,0.535647499986,2019_May_07_1541,60.0487716132,click_exp,001,171250571,
5,pic/8.png,aa,['num_8'],,,,,,,,,,,,,0,4,4,4,,,,,,,,num_8,0.502915200021,2019_May_07_1541,60.0487716132,click_exp,001,171250571,
6,pic/8.png,aa,['num_8'],,,,,,,,,,,,,0,5,5,5,,,,,,,,num_8,0.484944700002,2019_May_07_1541,60.0487716132,click_exp,001,171250571,
7,pic/6.png,aa,['num_6'],,,,,,,,,,,,,0,6,6,6,,,,,,,,num_6,0.485342600005,2019_May_07_1541,60.0487716132,click_exp,001,171250571,
8,pic/6.png,aa,['num_6'],,,,,,,,,,,,,0,7,7,7,,,,,,,,num_6,0.451673300005,2019_May_07_1541,60.0487716132,click_exp,001,171250571,
