36.3159 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, args=UNKNOWN, autoLog=True, bitsMode=UNKNOWN, blendMode='avg', color='white', colorSpace='named', fullscr=UNKNOWN, gamma=None, kwargs=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x1E1220F0>, multiSample=False, name='window1', numSamples=2, pos=[0, 0], screen=0, size=array([1920, 1080]), stereo=False, units=u'norm', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType=u'pyglet')
62.2862 	EXP 	New trial (rep=0, index=7): OrderedDict([('no', 33), ('pic', u'pic/6.png'), ('cla', u'practice'), ('ans', ['num_6'])])
62.3289 	EXP 	image_practice: autoDraw = False
62.3289 	EXP 	point_prac: autoDraw = False
62.3289 	EXP 	image_practice: image = u'pic/6.png'
62.3289 	EXP 	point_prac: autoDraw = True
63.3017 	EXP 	point_prac: autoDraw = False
63.3183 	EXP 	image_practice: autoDraw = True
63.8026 	DATA 	Keypress: num_6
63.8040 	EXP 	New trial (rep=0, index=8): OrderedDict([('no', 1), ('pic', u'pic/1.png'), ('cla', u'practice'), ('ans', ['num_1'])])
63.8585 	EXP 	image_practice: autoDraw = False
63.8585 	EXP 	point_prac: autoDraw = False
63.8585 	EXP 	image_practice: image = u'pic/1.png'
63.8585 	EXP 	point_prac: autoDraw = True
64.8198 	EXP 	point_prac: autoDraw = False
64.8367 	EXP 	image_practice: autoDraw = True
65.3548 	DATA 	Keypress: num_1
65.3568 	EXP 	New trial (rep=0, index=9): OrderedDict([('no', 42), ('pic', u'pic/6.png'), ('cla', u'practice'), ('ans', ['num_6'])])
65.4067 	EXP 	image_practice: autoDraw = False
65.4067 	EXP 	point_prac: autoDraw = False
65.4067 	EXP 	image_practice: image = u'pic/6.png'
65.4067 	EXP 	point_prac: autoDraw = True
66.3714 	EXP 	point_prac: autoDraw = False
66.3881 	EXP 	image_practice: autoDraw = True
66.8057 	DATA 	Keypress: num_6
66.8070 	EXP 	New trial (rep=0, index=10): OrderedDict([('no', 13), ('pic', u'pic/4.png'), ('cla', u'practice'), ('ans', ['num_4'])])
66.8610 	EXP 	image_practice: autoDraw = False
66.8610 	EXP 	point_prac: autoDraw = False
66.8610 	EXP 	image_practice: image = u'pic/4.png'
66.8610 	EXP 	point_prac: autoDraw = True
67.8229 	EXP 	point_prac: autoDraw = False
67.8396 	EXP 	image_practice: autoDraw = True
68.2405 	DATA 	Keypress: num_4
68.2430 	EXP 	New trial (rep=0, index=11): OrderedDict([('no', 32), ('pic', u'pic/5.png'), ('cla', u'practice'), ('ans', ['num_5'])])
68.2883 	EXP 	image_practice: autoDraw = False
68.2883 	EXP 	point_prac: autoDraw = False
68.2883 	EXP 	image_practice: image = u'pic/5.png'
68.2883 	EXP 	point_prac: autoDraw = True
69.2586 	EXP 	point_prac: autoDraw = False
69.2743 	EXP 	image_practice: autoDraw = True
69.7089 	DATA 	Keypress: num_5
69.7102 	EXP 	New trial (rep=0, index=12): OrderedDict([('no', 47), ('pic', u'pic/2.png'), ('cla', u'practice'), ('ans', ['num_2'])])
69.7591 	EXP 	image_practice: autoDraw = False
69.7591 	EXP 	point_prac: autoDraw = False
69.7591 	EXP 	image_practice: image = u'pic/2.png'
69.7591 	EXP 	point_prac: autoDraw = True
70.7257 	EXP 	point_prac: autoDraw = False
70.7424 	EXP 	image_practice: autoDraw = True
71.2604 	DATA 	Keypress: num_2
71.2622 	EXP 	New trial (rep=0, index=13): OrderedDict([('no', 45), ('pic', u'pic/9.png'), ('cla', u'practice'), ('ans', ['num_9'])])
71.3124 	EXP 	image_practice: autoDraw = False
71.3124 	EXP 	point_prac: autoDraw = False
71.3124 	EXP 	image_practice: image = u'pic/9.png'
71.3124 	EXP 	point_prac: autoDraw = True
72.2772 	EXP 	point_prac: autoDraw = False
72.2939 	EXP 	image_practice: autoDraw = True
72.8951 	DATA 	Keypress: num_9
72.8964 	EXP 	New trial (rep=0, index=14): OrderedDict([('no', 46), ('pic', u'pic/8.png'), ('cla', u'practice'), ('ans', ['num_8'])])
72.9390 	EXP 	image_practice: autoDraw = False
72.9390 	EXP 	point_prac: autoDraw = False
72.9390 	EXP 	image_practice: image = u'pic/8.png'
72.9390 	EXP 	point_prac: autoDraw = True
73.9123 	EXP 	point_prac: autoDraw = False
73.9289 	EXP 	image_practice: autoDraw = True
74.4131 	DATA 	Keypress: num_8
74.4144 	EXP 	New trial (rep=0, index=15): OrderedDict([('no', 2), ('pic', u'pic/2.png'), ('cla', u'practice'), ('ans', ['num_2'])])
74.4571 	EXP 	image_practice: autoDraw = False
74.4571 	EXP 	point_prac: autoDraw = False
74.4571 	EXP 	image_practice: image = u'pic/2.png'
74.4571 	EXP 	point_prac: autoDraw = True
75.4304 	EXP 	point_prac: autoDraw = False
75.4471 	EXP 	image_practice: autoDraw = True
75.9650 	DATA 	Keypress: num_2
75.9662 	EXP 	New trial (rep=0, index=16): OrderedDict([('no', 38), ('pic', u'pic/2.png'), ('cla', u'practice'), ('ans', ['num_2'])])
76.0097 	EXP 	image_practice: autoDraw = False
76.0097 	EXP 	point_prac: autoDraw = False
76.0097 	EXP 	image_practice: image = u'pic/2.png'
76.0097 	EXP 	point_prac: autoDraw = True
76.9819 	EXP 	point_prac: autoDraw = False
76.9986 	EXP 	image_practice: autoDraw = True
77.4330 	DATA 	Keypress: num_2
77.4343 	EXP 	New trial (rep=0, index=17): OrderedDict([('no', 10), ('pic', u'pic/1.png'), ('cla', u'practice'), ('ans', ['num_1'])])
77.4767 	EXP 	image_practice: autoDraw = False
77.4767 	EXP 	point_prac: autoDraw = False
77.4767 	EXP 	image_practice: image = u'pic/1.png'
77.4767 	EXP 	point_prac: autoDraw = True
78.4501 	EXP 	point_prac: autoDraw = False
78.4668 	EXP 	image_practice: autoDraw = True
78.9180 	DATA 	Keypress: num_1
78.9193 	EXP 	New trial (rep=0, index=18): OrderedDict([('no', 27), ('pic', u'pic/9.png'), ('cla', u'practice'), ('ans', ['num_9'])])
78.9622 	EXP 	image_practice: autoDraw = False
78.9622 	EXP 	point_prac: autoDraw = False
78.9622 	EXP 	image_practice: image = u'pic/9.png'
78.9622 	EXP 	point_prac: autoDraw = True
79.9350 	EXP 	point_prac: autoDraw = False
79.9515 	EXP 	image_practice: autoDraw = True
80.4693 	DATA 	Keypress: num_9
80.4705 	EXP 	New trial (rep=0, index=19): OrderedDict([('no', 19), ('pic', u'pic/1.png'), ('cla', u'practice'), ('ans', ['num_1'])])
80.5130 	EXP 	image_practice: autoDraw = False
80.5130 	EXP 	point_prac: autoDraw = False
80.5130 	EXP 	image_practice: image = u'pic/1.png'
80.5130 	EXP 	point_prac: autoDraw = True
81.4865 	EXP 	point_prac: autoDraw = False
81.5032 	EXP 	image_practice: autoDraw = True
82.0042 	DATA 	Keypress: num_1
82.0055 	EXP 	New trial (rep=0, index=20): OrderedDict([('no', 31), ('pic', u'pic/4.png'), ('cla', u'practice'), ('ans', ['num_4'])])
82.0481 	EXP 	image_practice: autoDraw = False
82.0481 	EXP 	point_prac: autoDraw = False
82.0481 	EXP 	image_practice: image = u'pic/4.png'
82.0481 	EXP 	point_prac: autoDraw = True
83.0213 	EXP 	point_prac: autoDraw = False
83.0381 	EXP 	image_practice: autoDraw = True
83.4389 	DATA 	Keypress: num_4
83.4402 	EXP 	New trial (rep=0, index=21): OrderedDict([('no', 26), ('pic', u'pic/8.png'), ('cla', u'practice'), ('ans', ['num_8'])])
83.4829 	EXP 	image_practice: autoDraw = False
83.4829 	EXP 	point_prac: autoDraw = False
83.4829 	EXP 	image_practice: image = u'pic/8.png'
83.4829 	EXP 	point_prac: autoDraw = True
84.4561 	EXP 	point_prac: autoDraw = False
84.4728 	EXP 	image_practice: autoDraw = True
84.9071 	DATA 	Keypress: num_8
84.9084 	EXP 	New trial (rep=0, index=22): OrderedDict([('no', 16), ('pic', u'pic/7.png'), ('cla', u'practice'), ('ans', ['num_7'])])
84.9515 	EXP 	image_practice: autoDraw = False
84.9515 	EXP 	point_prac: autoDraw = False
84.9515 	EXP 	image_practice: image = u'pic/7.png'
84.9515 	EXP 	point_prac: autoDraw = True
85.9242 	EXP 	point_prac: autoDraw = False
85.9409 	EXP 	image_practice: autoDraw = True
86.3585 	DATA 	Keypress: num_7
86.3598 	EXP 	New trial (rep=0, index=23): OrderedDict([('no', 18), ('pic', u'pic/9.png'), ('cla', u'practice'), ('ans', ['num_9'])])
86.4044 	EXP 	image_practice: autoDraw = False
86.4044 	EXP 	point_prac: autoDraw = False
86.4044 	EXP 	image_practice: image = u'pic/9.png'
86.4044 	EXP 	point_prac: autoDraw = True
87.3757 	EXP 	point_prac: autoDraw = False
87.3924 	EXP 	image_practice: autoDraw = True
87.8267 	DATA 	Keypress: num_9
87.8279 	EXP 	New trial (rep=0, index=24): OrderedDict([('no', 5), ('pic', u'pic/5.png'), ('cla', u'practice'), ('ans', ['num_5'])])
87.8704 	EXP 	image_practice: autoDraw = False
87.8704 	EXP 	point_prac: autoDraw = False
87.8704 	EXP 	image_practice: image = u'pic/5.png'
87.8704 	EXP 	point_prac: autoDraw = True
88.8438 	EXP 	point_prac: autoDraw = False
88.8605 	EXP 	image_practice: autoDraw = True
89.2948 	DATA 	Keypress: num_5
89.2960 	EXP 	New trial (rep=0, index=25): OrderedDict([('no', 43), ('pic', u'pic/7.png'), ('cla', u'practice'), ('ans', ['num_7'])])
89.3398 	EXP 	image_practice: autoDraw = False
89.3398 	EXP 	point_prac: autoDraw = False
89.3398 	EXP 	image_practice: image = u'pic/7.png'
89.3398 	EXP 	point_prac: autoDraw = True
90.3120 	EXP 	point_prac: autoDraw = False
90.3288 	EXP 	image_practice: autoDraw = True
90.7629 	DATA 	Keypress: num_7
90.7642 	EXP 	New trial (rep=0, index=26): OrderedDict([('no', 21), ('pic', u'pic/3.png'), ('cla', u'practice'), ('ans', ['num_3'])])
90.8066 	EXP 	image_practice: autoDraw = False
90.8066 	EXP 	point_prac: autoDraw = False
90.8066 	EXP 	image_practice: image = u'pic/3.png'
90.8066 	EXP 	point_prac: autoDraw = True
91.7800 	EXP 	point_prac: autoDraw = False
91.7970 	EXP 	image_practice: autoDraw = True
92.3311 	DATA 	Keypress: num_3
92.3330 	EXP 	New trial (rep=0, index=27): OrderedDict([('no', 41), ('pic', u'pic/5.png'), ('cla', u'practice'), ('ans', ['num_5'])])
92.3793 	EXP 	image_practice: autoDraw = False
92.3793 	EXP 	point_prac: autoDraw = False
92.3793 	EXP 	image_practice: image = u'pic/5.png'
92.3793 	EXP 	point_prac: autoDraw = True
93.3495 	EXP 	point_prac: autoDraw = False
93.3657 	EXP 	image_practice: autoDraw = True
93.7825 	DATA 	Keypress: num_5
93.7837 	EXP 	New trial (rep=0, index=28): OrderedDict([('no', 8), ('pic', u'pic/8.png'), ('cla', u'practice'), ('ans', ['num_8'])])
93.8269 	EXP 	image_practice: autoDraw = False
93.8269 	EXP 	point_prac: autoDraw = False
93.8269 	EXP 	image_practice: image = u'pic/8.png'
93.8269 	EXP 	point_prac: autoDraw = True
94.8000 	EXP 	point_prac: autoDraw = False
94.8165 	EXP 	image_practice: autoDraw = True
95.2343 	DATA 	Keypress: num_8
95.2518 	EXP 	New trial (rep=0, index=29): OrderedDict([('no', 28), ('pic', u'pic/1.png'), ('cla', u'practice'), ('ans', ['num_1'])])
95.2941 	EXP 	image_practice: autoDraw = False
95.2941 	EXP 	point_prac: autoDraw = False
95.2941 	EXP 	image_practice: image = u'pic/1.png'
95.2941 	EXP 	point_prac: autoDraw = True
96.2680 	EXP 	point_prac: autoDraw = False
96.2847 	EXP 	image_practice: autoDraw = True
96.7188 	DATA 	Keypress: num_1
96.7201 	EXP 	New trial (rep=0, index=30): OrderedDict([('no', 3), ('pic', u'pic/3.png'), ('cla', u'practice'), ('ans', ['num_3'])])
96.7641 	EXP 	image_practice: autoDraw = False
96.7641 	EXP 	point_prac: autoDraw = False
96.7641 	EXP 	image_practice: image = u'pic/3.png'
96.7641 	EXP 	point_prac: autoDraw = True
97.7361 	EXP 	point_prac: autoDraw = False
97.7527 	EXP 	image_practice: autoDraw = True
98.2204 	DATA 	Keypress: num_3
98.2216 	EXP 	New trial (rep=0, index=31): OrderedDict([('no', 9), ('pic', u'pic/9.png'), ('cla', u'practice'), ('ans', ['num_9'])])
98.2643 	EXP 	image_practice: autoDraw = False
98.2643 	EXP 	point_prac: autoDraw = False
98.2643 	EXP 	image_practice: image = u'pic/9.png'
98.2643 	EXP 	point_prac: autoDraw = True
99.2375 	EXP 	point_prac: autoDraw = False
99.2542 	EXP 	image_practice: autoDraw = True
99.7226 	DATA 	Keypress: num_9
99.7395 	EXP 	New trial (rep=0, index=32): OrderedDict([('no', 15), ('pic', u'pic/6.png'), ('cla', u'practice'), ('ans', ['num_6'])])
99.7818 	EXP 	image_practice: autoDraw = False
99.7818 	EXP 	point_prac: autoDraw = False
99.7818 	EXP 	image_practice: image = u'pic/6.png'
99.7818 	EXP 	point_prac: autoDraw = True
100.7557 	EXP 	point_prac: autoDraw = False
100.7724 	EXP 	image_practice: autoDraw = True
101.1400 	DATA 	Keypress: num_6
101.1412 	EXP 	New trial (rep=0, index=33): OrderedDict([('no', 20), ('pic', u'pic/2.png'), ('cla', u'practice'), ('ans', ['num_2'])])
101.1837 	EXP 	image_practice: autoDraw = False
101.1837 	EXP 	point_prac: autoDraw = False
101.1837 	EXP 	image_practice: image = u'pic/2.png'
101.1837 	EXP 	point_prac: autoDraw = True
102.1571 	EXP 	point_prac: autoDraw = False
102.1739 	EXP 	image_practice: autoDraw = True
102.6248 	DATA 	Keypress: num_2
102.6260 	EXP 	New trial (rep=0, index=34): OrderedDict([('no', 37), ('pic', u'pic/1.png'), ('cla', u'practice'), ('ans', ['num_1'])])
102.6683 	EXP 	image_practice: autoDraw = False
102.6683 	EXP 	point_prac: autoDraw = False
102.6683 	EXP 	image_practice: image = u'pic/1.png'
102.6683 	EXP 	point_prac: autoDraw = True
103.6419 	EXP 	point_prac: autoDraw = False
103.6586 	EXP 	image_practice: autoDraw = True
104.0762 	DATA 	Keypress: num_1
104.0777 	EXP 	New trial (rep=0, index=35): OrderedDict([('no', 22), ('pic', u'pic/4.png'), ('cla', u'practice'), ('ans', ['num_4'])])
104.1208 	EXP 	image_practice: autoDraw = False
104.1208 	EXP 	point_prac: autoDraw = False
104.1208 	EXP 	image_practice: image = u'pic/4.png'
104.1208 	EXP 	point_prac: autoDraw = True
105.0934 	EXP 	point_prac: autoDraw = False
105.1101 	EXP 	image_practice: autoDraw = True
105.4777 	DATA 	Keypress: num_4
105.4789 	EXP 	New trial (rep=0, index=36): OrderedDict([('no', 11), ('pic', u'pic/2.png'), ('cla', u'practice'), ('ans', ['num_2'])])
105.5215 	EXP 	image_practice: autoDraw = False
105.5215 	EXP 	point_prac: autoDraw = False
105.5215 	EXP 	image_practice: image = u'pic/2.png'
105.5215 	EXP 	point_prac: autoDraw = True
106.4948 	EXP 	point_prac: autoDraw = False
106.5114 	EXP 	image_practice: autoDraw = True
106.9293 	DATA 	Keypress: num_2
106.9313 	EXP 	New trial (rep=0, index=37): OrderedDict([('no', 39), ('pic', u'pic/3.png'), ('cla', u'practice'), ('ans', ['num_3'])])
106.9744 	EXP 	image_practice: autoDraw = False
106.9744 	EXP 	point_prac: autoDraw = False
106.9744 	EXP 	image_practice: image = u'pic/3.png'
106.9744 	EXP 	point_prac: autoDraw = True
107.9462 	EXP 	point_prac: autoDraw = False
107.9630 	EXP 	image_practice: autoDraw = True
108.4473 	DATA 	Keypress: num_3
108.4485 	EXP 	New trial (rep=0, index=38): OrderedDict([('no', 35), ('pic', u'pic/8.png'), ('cla', u'practice'), ('ans', ['num_8'])])
108.4911 	EXP 	image_practice: autoDraw = False
108.4911 	EXP 	point_prac: autoDraw = False
108.4911 	EXP 	image_practice: image = u'pic/8.png'
108.4911 	EXP 	point_prac: autoDraw = True
109.4644 	EXP 	point_prac: autoDraw = False
109.4811 	EXP 	image_practice: autoDraw = True
109.9489 	DATA 	Keypress: num_8
109.9501 	EXP 	New trial (rep=0, index=39): OrderedDict([('no', 23), ('pic', u'pic/5.png'), ('cla', u'practice'), ('ans', ['num_5'])])
109.9944 	EXP 	image_practice: autoDraw = False
109.9944 	EXP 	point_prac: autoDraw = False
109.9944 	EXP 	image_practice: image = u'pic/5.png'
109.9944 	EXP 	point_prac: autoDraw = True
110.9660 	EXP 	point_prac: autoDraw = False
110.9827 	EXP 	image_practice: autoDraw = True
111.4336 	DATA 	Keypress: num_5
111.4348 	EXP 	New trial (rep=0, index=40): OrderedDict([('no', 36), ('pic', u'pic/9.png'), ('cla', u'practice'), ('ans', ['num_9'])])
111.4773 	EXP 	image_practice: autoDraw = False
111.4773 	EXP 	point_prac: autoDraw = False
111.4773 	EXP 	image_practice: image = u'pic/9.png'
111.4773 	EXP 	point_prac: autoDraw = True
112.4508 	EXP 	point_prac: autoDraw = False
112.4674 	EXP 	image_practice: autoDraw = True
112.9183 	DATA 	Keypress: num_9
112.9196 	EXP 	New trial (rep=0, index=41): OrderedDict([('no', 14), ('pic', u'pic/5.png'), ('cla', u'practice'), ('ans', ['num_5'])])
112.9621 	EXP 	image_practice: autoDraw = False
112.9621 	EXP 	point_prac: autoDraw = False
112.9621 	EXP 	image_practice: image = u'pic/5.png'
112.9621 	EXP 	point_prac: autoDraw = True
113.9356 	EXP 	point_prac: autoDraw = False
113.9524 	EXP 	image_practice: autoDraw = True
114.3365 	DATA 	Keypress: num_5
114.3377 	EXP 	New trial (rep=0, index=42): OrderedDict([('no', 29), ('pic', u'pic/2.png'), ('cla', u'practice'), ('ans', ['num_2'])])
114.3805 	EXP 	image_practice: autoDraw = False
114.3805 	EXP 	point_prac: autoDraw = False
114.3805 	EXP 	image_practice: image = u'pic/2.png'
114.3805 	EXP 	point_prac: autoDraw = True
115.3536 	EXP 	point_prac: autoDraw = False
115.3703 	EXP 	image_practice: autoDraw = True
115.8050 	DATA 	Keypress: num_2
115.8063 	EXP 	New trial (rep=0, index=43): OrderedDict([('no', 40), ('pic', u'pic/4.png'), ('cla', u'practice'), ('ans', ['num_4'])])
115.8497 	EXP 	image_practice: autoDraw = False
115.8497 	EXP 	point_prac: autoDraw = False
115.8497 	EXP 	image_practice: image = u'pic/4.png'
115.8497 	EXP 	point_prac: autoDraw = True
116.8217 	EXP 	point_prac: autoDraw = False
116.8385 	EXP 	image_practice: autoDraw = True
117.2726 	DATA 	Keypress: num_4
117.2738 	EXP 	New trial (rep=0, index=44): OrderedDict([('no', 4), ('pic', u'pic/4.png'), ('cla', u'practice'), ('ans', ['num_4'])])
117.3163 	EXP 	image_practice: autoDraw = False
117.3163 	EXP 	point_prac: autoDraw = False
117.3163 	EXP 	image_practice: image = u'pic/4.png'
117.3163 	EXP 	point_prac: autoDraw = True
118.2899 	EXP 	point_prac: autoDraw = False
118.3067 	EXP 	image_practice: autoDraw = True
118.7409 	DATA 	Keypress: num_4
118.7421 	EXP 	New trial (rep=0, index=45): OrderedDict([('no', 24), ('pic', u'pic/6.png'), ('cla', u'practice'), ('ans', ['num_6'])])
118.7860 	EXP 	image_practice: autoDraw = False
118.7860 	EXP 	point_prac: autoDraw = False
118.7860 	EXP 	image_practice: image = u'pic/6.png'
118.7860 	EXP 	point_prac: autoDraw = True
119.7580 	EXP 	point_prac: autoDraw = False
119.7747 	EXP 	image_practice: autoDraw = True
