no,pic,cla,ans,trials_prac.thisRepN,trials_prac.thisTrialN,trials_prac.thisN,trials_prac.thisIndex,trials_huan.thisRepN,trials_huan.thisTrialN,trials_huan.thisN,trials_huan.thisIndex,trials_baseline.thisRepN,trials_baseline.thisTrialN,trials_baseline.thisN,trials_baseline.thisIndex,trials_formal.thisRepN,trials_formal.thisTrialN,trials_formal.thisN,trials_formal.thisIndex,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_huan.keys,key_resp_huan.rt,key_resp_base.keys,key_resp_base.rt,key_resp_for.keys,key_resp_for.rt,date,frameRate,expName,session,participant,
4,pic/7.png,aa,['num_7'],,,,,,,,,,,,,0,3,3,3,,,,,,,,num_7,0.533964599992,2019_May_06_1115,59.9320969317,click_exp,001,1818120011,
5,pic/2.png,aa,['num_2'],,,,,,,,,,,,,0,4,4,4,,,,,,,,num_2,0.635687000002,2019_May_06_1115,59.9320969317,click_exp,001,1818120011,
6,pic/2.png,aa,['num_2'],,,,,,,,,,,,,0,5,5,5,,,,,,,,num_2,0.570773899992,2019_May_06_1115,59.9320969317,click_exp,001,1818120011,
7,pic/5.png,aa,['num_5'],,,,,,,,,,,,,0,6,6,6,,,,,,,,num_5,0.585340599995,2019_May_06_1115,59.9320969317,click_exp,001,1818120011,
8,pic/5.png,aa,['num_5'],,,,,,,,,,,,,0,7,7,7,,,,,,,,num_5,0.403021999999,2019_May_06_1115,59.9320969317,click_exp,001,1818120011,
9,pic/4.png,aa,['num_4'],,,,,,,,,,,,,0,8,8,8,,,,,,,,num_4,0.435729299992,2019_May_06_1115,59.9320969317,click_exp,001,1818120011,
10,pic/4.png,aa,['num_4'],,,,,,,,,,,,,0,9,9,9,,,,,,,,num_4,0.402783700003,2019_May_06_1115,59.9320969317,click_exp,001,1818120011,
-1,pic/6.png,huan,['num_6'],,,,,,,,,,,,,0,10,10,10,,,,,,,,num_6,0.419149299996,2019_May_06_1115,59.9320969317,click_exp,001,1818120011,
-1,pic/4.png,huan,['num_4'],,,,,,,,,,,,,0,11,11,11,,,,,,,,num_4,0.436080500003,2019_May_06_1115,59.9320969317,click_exp,001,1818120011,
11,pic/9.png,aaa,['num_9'],,,,,,,,,,,,,0,12,12,12,,,,,,,,num_9,0.685069400002,2019_May_06_1115,59.9320969317,click_exp,001,1818120011,
12,pic/9.png,aaa,['num_9'],,,,,,,,,,,,,0,13,13,13,,,,,,,,num_9,0.554473700002,2019_May_06_1115,59.9320969317,click_exp,001,1818120011,
13,pic/9.png,aaa,['num_9'],,,,,,,,,,,,,0,14,14,14,,,,,,,,num_9,0.620096500003,2019_May_06_1115,59.9320969317,click_exp,001,1818120011,
14,pic/8.png,aaa,['num_8'],,,,,,,,,,,,,0,15,15,15,,,,,,,,num_8,0.802883600001,2019_May_06_1115,59.9320969317,click_exp,001,1818120011,
15,pic/8.png,aaa,['num_8'],,,,,,,,,,,,,0,16,16,16,,,,,,,,num_8,0.535680600005,2019_May_06_1115,59.9320969317,click_exp,001,1818120011,
16,pic/8.png,aaa,['num_8'],,,,,,,,,,,,,0,17,17,17,,,,,,,,num_8,0.435832100004,2019_May_06_1115,59.9320969317,click_exp,001,1818120011,
17,pic/4.png,aaa,['num_4'],,,,,,,,,,,,,0,18,18,18,,,,,,,,num_4,0.467885700011,2019_May_06_1115,59.9320969317,click_exp,001,1818120011,
18,pic/4.png,aaa,['num_4'],,,,,,,,,,,,,0,19,19,19,,,,,,,,num_4,0.403798799991,2019_May_06_1115,59.9320969317,click_exp,001,1818120011,
19,pic/4.png,aaa,['num_4'],,,,,,,,,,,,,0,20,20,20,,,,,,,,num_4,0.418475300001,2019_May_06_1115,59.9320969317,click_exp,001,1818120011,
20,pic/3.png,aaa,['num_3'],,,,,,,,,,,,,0,21,21,21,,,,,,,,num_3,0.970372600001,2019_May_06_1115,59.9320969317,click_exp,001,1818120011,
21,pic/3.png,aaa,['num_3'],,,,,,,,,,,,,0,22,22,22,,,,,,,,num_3,0.603043499999,2019_May_06_1115,59.9320969317,click_exp,001,1818120011,
22,pic/3.png,aaa,['num_3'],,,,,,,,,,,,,0,23,23,23,,,,,,,,num_3,0.653011999995,2019_May_06_1115,59.9320969317,click_exp,001,1818120011,
-1,pic/2.png,huan,['num_2'],,,,,,,,,,,,,0,24,24,24,,,,,,,,num_2,0.787209599992,2019_May_06_1115,59.9320969317,click_exp,001,1818120011,
-1,pic/9.png,huan,['num_9'],,,,,,,,,,,,,0,25,25,25,,,,,,,,num_9,0.769027999995,2019_May_06_1115,59.9320969317,click_exp,001,1818120011,
23,pic/7.png,abb,['num_7'],,,,,,,,,,,,,0,26,26,26,,,,,,,,num_7,0.618221299999,2019_May_06_1115,59.9320969317,click_exp,001,1818120011,
24,pic/1.png,abb,['num_1'],,,,,,,,,,,,,0,27,27,27,,,,,,,,num_1,0.68538770001,2019_May_06_1115,59.9320969317,click_exp,001,1818120011,
25,pic/1.png,abb,['num_1'],,,,,,,,,,,,,0,28,28,28,,,,,,,,num_1,0.636118599999,2019_May_06_1115,59.9320969317,click_exp,001,1818120011,
26,pic/3.png,abb,['num_3'],,,,,,,,,,,,,0,29,29,29,,,,,,,,num_3,0.817776999989,2019_May_06_1115,59.9320969317,click_exp,001,1818120011,
27,pic/6.png,abb,['num_6'],,,,,,,,,,,,,0,30,30,30,,,,,,,,num_6,0.435456699997,2019_May_06_1115,59.9320969317,click_exp,001,1818120011,
28,pic/6.png,abb,['num_6'],,,,,,,,,,,,,0,31,31,31,,,,,,,,num_6,0.453205700003,2019_May_06_1115,59.9320969317,click_exp,001,1818120011,
29,pic/4.png,abb,['num_4'],,,,,,,,,,,,,0,32,32,32,,,,,,,,num_4,0.4530294,2019_May_06_1115,59.9320969317,click_exp,001,1818120011,
30,pic/9.png,abb,['num_9'],,,,,,,,,,,,,0,33,33,33,,,,,,,,num_9,0.602723899996,2019_May_06_1115,59.9320969317,click_exp,001,1818120011,
31,pic/9.png,abb,['num_9'],,,,,,,,,,,,,0,34,34,34,,,,,,,,num_9,0.570539299995,2019_May_06_1115,59.9320969317,click_exp,001,1818120011,
32,pic/2.png,abb,['num_2'],,,,,,,,,,,,,0,35,35,35,,,,,,,,num_2,0.886773899998,2019_May_06_1115,59.9320969317,click_exp,001,1818120011,
33,pic/4.png,abb,['num_4'],,,,,,,,,,,,,0,36,36,36,,,,,,,,num_4,0.5031303,2019_May_06_1115,59.9320969317,click_exp,001,1818120011,
34,pic/4.png,abb,['num_4'],,,,,,,,,,,,,0,37,37,37,,,,,,,,num_4,0.568754200009,2019_May_06_1115,59.9320969317,click_exp,001,1818120011,
35,pic/8.png,abb,['num_8'],,,,,,,,,,,,,0,38,38,38,,,,,,,,num_8,0.636238999999,2019_May_06_1115,59.9320969317,click_exp,001,1818120011,
36,pic/3.png,abb,['num_3'],,,,,,,,,,,,,0,39,39,39,,,,,,,,num_3,0.98733209999,2019_May_06_1115,59.9320969317,click_exp,001,1818120011,
37,pic/3.png,abb,['num_3'],,,,,,,,,,,,,0,40,40,40,,,,,,,,num_3,0.670625899991,2019_May_06_1115,59.9320969317,click_exp,001,1818120011,
38,pic/5.png,abb,['num_5'],,,,,,,,,,,,,0,41,41,41,,,,,,,,num_5,0.451870599994,2019_May_06_1115,59.9320969317,click_exp,001,1818120011,
39,pic/3.png,abb,['num_3'],,,,,,,,,,,,,0,42,42,42,,,,,,,,num_3,0.635581399998,2019_May_06_1115,59.9320969317,click_exp,001,1818120011,
40,pic/3.png,abb,['num_3'],,,,,,,,,,,,,0,43,43,43,,,,,,,,num_3,0.619535099991,2019_May_06_1115,59.9320969317,click_exp,001,1818120011,
41,pic/8.png,abb,['num_8'],,,,,,,,,,,,,0,44,44,44,,,,,,,,num_8,0.602788799995,2019_May_06_1115,59.9320969317,click_exp,001,1818120011,
42,pic/6.png,abb,['num_6'],,,,,,,,,,,,,0,45,45,45,,,,,,,,num_6,0.585741799994,2019_May_06_1115,59.9320969317,click_exp,001,1818120011,
43,pic/6.png,abb,['num_6'],,,,,,,,,,,,,0,46,46,46,,,,,,,,num_6,0.569261000011,2019_May_06_1115,59.9320969317,click_exp,001,1818120011,
44,pic/2.png,abb,['num_2'],,,,,,,,,,,,,0,47,47,47,,,,,,,,num_2,0.686444400009,2019_May_06_1115,59.9320969317,click_exp,001,1818120011,
45,pic/6.png,abb,['num_6'],,,,,,,,,,,,,0,48,48,48,,,,,,,,num_6,0.502665599997,2019_May_06_1115,59.9320969317,click_exp,001,1818120011,
46,pic/6.png,abb,['num_6'],,,,,,,,,,,,,0,49,49,49,,,,,,,,num_6,0.386066499996,2019_May_06_1115,59.9320969317,click_exp,001,1818120011,
-1,pic/1.png,huan,['num_1'],,,,,,,,,,,,,0,50,50,50,,,,,,,,num_1,1.0036562,2019_May_06_1115,59.9320969317,click_exp,001,1818120011,
-1,pic/3.png,huan,['num_3'],,,,,,,,,,,,,0,51,51,51,,,,,,,,num_3,0.619931900001,2019_May_06_1115,59.9320969317,click_exp,001,1818120011,
47,pic/2.png,wh,['num_2'],,,,,,,,,,,,,0,52,52,52,,,,,,,,num_2,0.652861399998,2019_May_06_1115,59.9320969317,click_exp,001,1818120011,
48,pic/5.png,wh,['num_5'],,,,,,,,,,,,,0,53,53,53,,,,,,,,num_5,0.419606199997,2019_May_06_1115,59.9320969317,click_exp,001,1818120011,
49,pic/8.png,wh,['num_8'],,,,,,,,,,,,,0,54,54,54,,,,,,,,num_8,0.770002200006,2019_May_06_1115,59.9320969317,click_exp,001,1818120011,
50,pic/7.png,wh,['num_7'],,,,,,,,,,,,,0,55,55,55,,,,,,,,num_7,0.5533574,2019_May_06_1115,59.9320969317,click_exp,001,1818120011,
51,pic/8.png,wh,['num_8'],,,,,,,,,,,,,0,56,56,56,,,,,,,,num_8,0.686321900008,2019_May_06_1115,59.9320969317,click_exp,001,1818120011,
52,pic/9.png,wh,['num_9'],,,,,,,,,,,,,0,57,57,57,,,,,,,,num_9,0.58601150001,2019_May_06_1115,59.9320969317,click_exp,001,1818120011,
53,pic/2.png,wh,['num_2'],,,,,,,,,,,,,0,58,58,58,,,,,,,,num_2,0.752765800004,2019_May_06_1115,59.9320969317,click_exp,001,1818120011,
54,pic/5.png,wh,['num_5'],,,,,,,,,,,,,0,59,59,59,,,,,,,,num_5,0.45297730001,2019_May_06_1115,59.9320969317,click_exp,001,1818120011,
55,pic/8.png,wh,['num_8'],,,,,,,,,,,,,0,60,60,60,,,,,,,,num_8,0.552743299995,2019_May_06_1115,59.9320969317,click_exp,001,1818120011,
56,pic/4.png,wh,['num_4'],,,,,,,,,,,,,0,61,61,61,,,,,,,,num_4,0.436687900001,2019_May_06_1115,59.9320969317,click_exp,001,1818120011,
57,pic/5.png,wh,['num_5'],,,,,,,,,,,,,0,62,62,62,,,,,,,,num_5,0.403751899998,2019_May_06_1115,59.9320969317,click_exp,001,1818120011,
58,pic/6.png,wh,['num_6'],,,,,,,,,,,,,0,63,63,63,,,,,,,,num_6,0.402581100003,2019_May_06_1115,59.9320969317,click_exp,001,1818120011,
59,pic/3.png,cross,['num_3'],,,,,,,,,,,,,0,64,64,64,,,,,,,,num_3,0.635237299997,2019_May_06_1115,59.9320969317,click_exp,001,1818120011,
60,pic/5.png,cross,['num_5'],,,,,,,,,,,,,0,65,65,65,,,,,,,,num_5,0.568973200003,2019_May_06_1115,59.9320969317,click_exp,001,1818120011,
61,pic/7.png,cross,['num_7'],,,,,,,,,,,,,0,66,66,66,,,,,,,,num_7,0.668205200011,2019_May_06_1115,59.9320969317,click_exp,001,1818120011,
62,pic/9.png,cross,['num_9'],,,,,,,,,,,,,0,67,67,67,,,,,,,,num_9,0.685946099999,2019_May_06_1115,59.9320969317,click_exp,001,1818120011,
63,pic/5.png,cross,['num_5'],,,,,,,,,,,,,0,68,68,68,,,,,,,,num_5,0.437019099991,2019_May_06_1115,59.9320969317,click_exp,001,1818120011,
64,pic/1.png,cross,['num_1'],,,,,,,,,,,,,0,69,69,69,,,,,,,,num_1,0.735980600002,2019_May_06_1115,59.9320969317,click_exp,001,1818120011,
65,pic/9.png,cross,['num_9'],,,,,,,,,,,,,0,70,70,70,,,,,,,,num_9,0.669827999998,2019_May_06_1115,59.9320969317,click_exp,001,1818120011,
66,pic/5.png,cross,['num_5'],,,,,,,,,,,,,0,71,71,71,,,,,,,,num_5,0.437451000005,2019_May_06_1115,59.9320969317,click_exp,001,1818120011,
67,pic/1.png,cross,['num_1'],,,,,,,,,,,,,0,72,72,72,,,,,,,,num_1,0.785213199997,2019_May_06_1115,59.9320969317,click_exp,001,1818120011,
68,pic/9.png,cross,['num_9'],,,,,,,,,,,,,0,73,73,73,,,,,,,,num_9,0.703628200004,2019_May_06_1115,59.9320969317,click_exp,001,1818120011,
69,pic/5.png,cross,['num_5'],,,,,,,,,,,,,0,74,74,74,,,,,,,,num_5,0.403974699992,2019_May_06_1115,59.9320969317,click_exp,001,1818120011,
70,pic/1.png,cross,['num_1'],,,,,,,,,,,,,0,75,75,75,,,,,,,,num_1,0.619462300005,2019_May_06_1115,59.9320969317,click_exp,001,1818120011,
-1,pic/6.png,huan,['num_6'],,,,,,,,,,,,,0,76,76,76,,,,,,,,num_6,0.434645599991,2019_May_06_1115,59.9320969317,click_exp,001,1818120011,
-1,pic/4.png,huan,['num_4'],,,,,,,,,,,,,0,77,77,77,,,,,,,,num_4,0.419366200003,2019_May_06_1115,59.9320969317,click_exp,001,1818120011,
71,pic/7.png,abc3,['num_7'],,,,,,,,,,,,,0,78,78,78,,,,,,,,num_7,0.585597099998,2019_May_06_1115,59.9320969317,click_exp,001,1818120011,
72,pic/1.png,abc3,['num_1'],,,,,,,,,,,,,0,79,79,79,,,,,,,,num_1,0.652507999999,2019_May_06_1115,59.9320969317,click_exp,001,1818120011,
73,pic/6.png,abc3,['num_6'],,,,,,,,,,,,,0,80,80,80,,,,,,,,num_6,0.419764399994,2019_May_06_1115,59.9320969317,click_exp,001,1818120011,
74,pic/7.png,abc3,['num_7'],,,,,,,,,,,,,0,81,81,81,,,,,,,,num_7,0.602545300004,2019_May_06_1115,59.9320969317,click_exp,001,1818120011,
75,pic/1.png,abc3,['num_1'],,,,,,,,,,,,,0,82,82,82,,,,,,,,num_1,0.684546999997,2019_May_06_1115,59.9320969317,click_exp,001,1818120011,
76,pic/6.png,abc3,['num_6'],,,,,,,,,,,,,0,83,83,83,,,,,,,,num_6,0.419438900004,2019_May_06_1115,59.9320969317,click_exp,001,1818120011,
77,pic/7.png,abc3,['num_7'],,,,,,,,,,,,,0,84,84,84,,,,,,,,num_7,0.635823699995,2019_May_06_1115,59.9320969317,click_exp,001,1818120011,
78,pic/1.png,abc3,['num_1'],,,,,,,,,,,,,0,85,85,85,,,,,,,,num_1,0.670747700002,2019_May_06_1115,59.9320969317,click_exp,001,1818120011,
79,pic/6.png,abc3,['num_6'],,,,,,,,,,,,,0,86,86,86,,,,,,,,num_6,0.401940399999,2019_May_06_1115,59.9320969317,click_exp,001,1818120011,
80,pic/4.png,abc3,['num_4'],,,,,,,,,,,,,0,87,87,87,,,,,,,,num_4,0.418681499999,2019_May_06_1115,59.9320969317,click_exp,001,1818120011,
81,pic/1.png,abc3,['num_1'],,,,,,,,,,,,,0,88,88,88,,,,,,,,num_1,0.585932000002,2019_May_06_1115,59.9320969317,click_exp,001,1818120011,
82,pic/5.png,abc3,['num_5'],,,,,,,,,,,,,0,89,89,89,,,,,,,,num_5,0.402624800001,2019_May_06_1115,59.9320969317,click_exp,001,1818120011,
83,pic/4.png,abc3,['num_4'],,,,,,,,,,,,,0,90,90,90,,,,,,,,num_4,0.421371600009,2019_May_06_1115,59.9320969317,click_exp,001,1818120011,
84,pic/1.png,abc3,['num_1'],,,,,,,,,,,,,0,91,91,91,,,,,,,,num_1,0.585718300004,2019_May_06_1115,59.9320969317,click_exp,001,1818120011,
85,pic/5.png,abc3,['num_5'],,,,,,,,,,,,,0,92,92,92,,,,,,,,num_5,0.4021698,2019_May_06_1115,59.9320969317,click_exp,001,1818120011,
86,pic/4.png,abc3,['num_4'],,,,,,,,,,,,,0,93,93,93,,,,,,,,num_4,0.419460699995,2019_May_06_1115,59.9320969317,click_exp,001,1818120011,
87,pic/1.png,abc3,['num_1'],,,,,,,,,,,,,0,94,94,94,,,,,,,,num_1,0.601052900005,2019_May_06_1115,59.9320969317,click_exp,001,1818120011,
88,pic/5.png,abc3,['num_5'],,,,,,,,,,,,,0,95,95,95,,,,,,,,num_5,0.352658399992,2019_May_06_1115,59.9320969317,click_exp,001,1818120011,
89,pic/8.png,abc3,['num_8'],,,,,,,,,,,,,0,96,96,96,,,,,,,,num_8,0.603460099999,2019_May_06_1115,59.9320969317,click_exp,001,1818120011,
90,pic/9.png,abc3,['num_9'],,,,,,,,,,,,,0,97,97,97,,,,,,,,num_9,0.603098300009,2019_May_06_1115,59.9320969317,click_exp,001,1818120011,
91,pic/3.png,abc3,['num_3'],,,,,,,,,,,,,0,98,98,98,,,,,,,,num_3,0.920899899997,2019_May_06_1115,59.9320969317,click_exp,001,1818120011,
92,pic/8.png,abc3,['num_8'],,,,,,,,,,,,,0,99,99,99,,,,,,,,num_8,0.585970500004,2019_May_06_1115,59.9320969317,click_exp,001,1818120011,
93,pic/9.png,abc3,['num_9'],,,,,,,,,,,,,0,100,100,100,,,,,,,,num_9,0.6197656,2019_May_06_1115,59.9320969317,click_exp,001,1818120011,
94,pic/3.png,abc3,['num_3'],,,,,,,,,,,,,0,101,101,101,,,,,,,,num_3,0.620762499995,2019_May_06_1115,59.9320969317,click_exp,001,1818120011,
95,pic/8.png,abc3,['num_8'],,,,,,,,,,,,,0,102,102,102,,,,,,,,num_8,0.603180300008,2019_May_06_1115,59.9320969317,click_exp,001,1818120011,
96,pic/9.png,abc3,['num_9'],,,,,,,,,,,,,0,103,103,103,,,,,,,,num_9,0.688630600009,2019_May_06_1115,59.9320969317,click_exp,001,1818120011,
97,pic/3.png,abc3,['num_3'],,,,,,,,,,,,,0,104,104,104,,,,,,,,num_3,0.653146099998,2019_May_06_1115,59.9320969317,click_exp,001,1818120011,
