no,pic,cla,ans,trials_prac.thisRepN,trials_prac.thisTrialN,trials_prac.thisN,trials_prac.thisIndex,trials_huan.thisRepN,trials_huan.thisTrialN,trials_huan.thisN,trials_huan.thisIndex,trials_baseline.thisRepN,trials_baseline.thisTrialN,trials_baseline.thisN,trials_baseline.thisIndex,trials_formal.thisRepN,trials_formal.thisTrialN,trials_formal.thisN,trials_formal.thisIndex,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_huan.keys,key_resp_huan.rt,key_resp_base.keys,key_resp_base.rt,key_resp_for.keys,key_resp_for.rt,date,frameRate,expName,session,participant,
26,pic/6.png,abb,['num_6'],,,,,,,,,,,,,0,29,29,29,,,,,,,,num_6,0.451174799993,2019_May_06_1523,59.9536917736,click_exp,001,151210017,
27,pic/5.png,abb,['num_5'],,,,,,,,,,,,,0,30,30,30,,,,,,,,num_5,0.417390399991,2019_May_06_1523,59.9536917736,click_exp,001,151210017,
28,pic/5.png,abb,['num_5'],,,,,,,,,,,,,0,31,31,31,,,,,,,,num_5,0.401397299996,2019_May_06_1523,59.9536917736,click_exp,001,151210017,
29,pic/1.png,abb,['num_1'],,,,,,,,,,,,,0,32,32,32,,,,,,,,num_1,0.534622499996,2019_May_06_1523,59.9536917736,click_exp,001,151210017,
30,pic/4.png,abb,['num_4'],,,,,,,,,,,,,0,33,33,33,,,,,,,,num_4,0.417978999991,2019_May_06_1523,59.9536917736,click_exp,001,151210017,
31,pic/4.png,abb,['num_4'],,,,,,,,,,,,,0,34,34,34,,,,,,,,num_4,0.417971500006,2019_May_06_1523,59.9536917736,click_exp,001,151210017,
32,pic/8.png,abb,['num_8'],,,,,,,,,,,,,0,35,35,35,,,,,,,,num_8,0.501247100008,2019_May_06_1523,59.9536917736,click_exp,001,151210017,
33,pic/7.png,abb,['num_7'],,,,,,,,,,,,,0,36,36,36,,,,,,,,num_7,0.534586599999,2019_May_06_1523,59.9536917736,click_exp,001,151210017,
34,pic/7.png,abb,['num_7'],,,,,,,,,,,,,0,37,37,37,,,,,,,,num_7,0.4845527,2019_May_06_1523,59.9536917736,click_exp,001,151210017,
35,pic/4.png,abb,['num_4'],,,,,,,,,,,,,0,38,38,38,,,,,,,,num_4,0.618012200008,2019_May_06_1523,59.9536917736,click_exp,001,151210017,
36,pic/6.png,abb,['num_6'],,,,,,,,,,,,,0,39,39,39,,,,,,,,num_6,0.417504499987,2019_May_06_1523,59.9536917736,click_exp,001,151210017,
37,pic/6.png,abb,['num_6'],,,,,,,,,,,,,0,40,40,40,,,,,,,,num_6,0.451120900005,2019_May_06_1523,59.9536917736,click_exp,001,151210017,
38,pic/3.png,abb,['num_3'],,,,,,,,,,,,,0,41,41,41,,,,,,,,num_3,0.567965099995,2019_May_06_1523,59.9536917736,click_exp,001,151210017,
39,pic/5.png,abb,['num_5'],,,,,,,,,,,,,0,42,42,42,,,,,,,,num_5,0.4681041,2019_May_06_1523,59.9536917736,click_exp,001,151210017,
40,pic/5.png,abb,['num_5'],,,,,,,,,,,,,0,43,43,43,,,,,,,,num_5,0.417824899996,2019_May_06_1523,59.9536917736,click_exp,001,151210017,
41,pic/3.png,abb,['num_3'],,,,,,,,,,,,,0,44,44,44,,,,,,,,num_3,0.534916000004,2019_May_06_1523,59.9536917736,click_exp,001,151210017,
42,pic/8.png,abb,['num_8'],,,,,,,,,,,,,0,45,45,45,,,,,,,,num_8,0.484871000008,2019_May_06_1523,59.9536917736,click_exp,001,151210017,
43,pic/8.png,abb,['num_8'],,,,,,,,,,,,,0,46,46,46,,,,,,,,num_8,0.451128100001,2019_May_06_1523,59.9536917736,click_exp,001,151210017,
44,pic/3.png,abb,['num_3'],,,,,,,,,,,,,0,47,47,47,,,,,,,,num_3,0.634687900005,2019_May_06_1523,59.9536917736,click_exp,001,151210017,
45,pic/1.png,abb,['num_1'],,,,,,,,,,,,,0,48,48,48,,,,,,,,num_1,0.584640400004,2019_May_06_1523,59.9536917736,click_exp,001,151210017,
46,pic/1.png,abb,['num_1'],,,,,,,,,,,,,0,49,49,49,,,,,,,,num_1,0.601539800002,2019_May_06_1523,59.9536917736,click_exp,001,151210017,
-1,pic/6.png,huan,['num_6'],,,,,,,,,,,,,0,50,50,50,,,,,,,,num_6,0.418045300001,2019_May_06_1523,59.9536917736,click_exp,001,151210017,
-1,pic/8.png,huan,['num_8'],,,,,,,,,,,,,0,51,51,51,,,,,,,,num_8,0.484577099996,2019_May_06_1523,59.9536917736,click_exp,001,151210017,
47,pic/1.png,wh,['num_1'],,,,,,,,,,,,,0,52,52,52,,,,,,,,num_1,0.501166799993,2019_May_06_1523,59.9536917736,click_exp,001,151210017,
48,pic/4.png,wh,['num_4'],,,,,,,,,,,,,0,53,53,53,,,,,,,,num_4,0.384446099997,2019_May_06_1523,59.9536917736,click_exp,001,151210017,
49,pic/7.png,wh,['num_7'],,,,,,,,,,,,,0,54,54,54,,,,,,,,num_7,0.501239400008,2019_May_06_1523,59.9536917736,click_exp,001,151210017,
50,pic/2.png,wh,['num_2'],,,,,,,,,,,,,0,55,55,55,,,,,,,,num_2,0.51792839999,2019_May_06_1523,59.9536917736,click_exp,001,151210017,
51,pic/5.png,wh,['num_5'],,,,,,,,,,,,,0,56,56,56,,,,,,,,num_5,0.401145900003,2019_May_06_1523,59.9536917736,click_exp,001,151210017,
52,pic/8.png,wh,['num_8'],,,,,,,,,,,,,0,57,57,57,,,,,,,,num_8,0.51793300001,2019_May_06_1523,59.9536917736,click_exp,001,151210017,
53,pic/4.png,wh,['num_4'],,,,,,,,,,,,,0,58,58,58,,,,,,,,num_4,0.401146399992,2019_May_06_1523,59.9536917736,click_exp,001,151210017,
54,pic/5.png,wh,['num_5'],,,,,,,,,,,,,0,59,59,59,,,,,,,,num_5,0.434509300001,2019_May_06_1523,59.9536917736,click_exp,001,151210017,
55,pic/6.png,wh,['num_6'],,,,,,,,,,,,,0,60,60,60,,,,,,,,num_6,0.434409100009,2019_May_06_1523,59.9536917736,click_exp,001,151210017,
56,pic/1.png,wh,['num_1'],,,,,,,,,,,,,0,61,61,61,,,,,,,,num_1,0.484565299994,2019_May_06_1523,59.9536917736,click_exp,001,151210017,
57,pic/2.png,wh,['num_2'],,,,,,,,,,,,,0,62,62,62,,,,,,,,num_2,0.451195200003,2019_May_06_1523,59.9536917736,click_exp,001,151210017,
58,pic/3.png,wh,['num_3'],,,,,,,,,,,,,0,63,63,63,,,,,,,,num_3,0.534321800005,2019_May_06_1523,59.9536917736,click_exp,001,151210017,
59,pic/9.png,cross,['num_9'],,,,,,,,,,,,,0,64,64,64,,,,,,,,num_9,0.517922400002,2019_May_06_1523,59.9536917736,click_exp,001,151210017,
60,pic/5.png,cross,['num_5'],,,,,,,,,,,,,0,65,65,65,,,,,,,,num_5,0.417830899998,2019_May_06_1523,59.9536917736,click_exp,001,151210017,
61,pic/1.png,cross,['num_1'],,,,,,,,,,,,,0,66,66,66,,,,,,,,num_1,0.534660100006,2019_May_06_1523,59.9536917736,click_exp,001,151210017,
62,pic/3.png,cross,['num_3'],,,,,,,,,,,,,0,67,67,67,,,,,,,,num_3,0.567945800009,2019_May_06_1523,59.9536917736,click_exp,001,151210017,
63,pic/5.png,cross,['num_5'],,,,,,,,,,,,,0,68,68,68,,,,,,,,num_5,0.434482900004,2019_May_06_1523,59.9536917736,click_exp,001,151210017,
64,pic/7.png,cross,['num_7'],,,,,,,,,,,,,0,69,69,69,,,,,,,,num_7,0.48452730001,2019_May_06_1523,59.9536917736,click_exp,001,151210017,
65,pic/1.png,cross,['num_1'],,,,,,,,,,,,,0,70,70,70,,,,,,,,num_1,0.468109300011,2019_May_06_1523,59.9536917736,click_exp,001,151210017,
66,pic/5.png,cross,['num_5'],,,,,,,,,,,,,0,71,71,71,,,,,,,,num_5,0.384329799999,2019_May_06_1523,59.9536917736,click_exp,001,151210017,
67,pic/9.png,cross,['num_9'],,,,,,,,,,,,,0,72,72,72,,,,,,,,num_9,0.551276900005,2019_May_06_1523,59.9536917736,click_exp,001,151210017,
68,pic/1.png,cross,['num_1'],,,,,,,,,,,,,0,73,73,73,,,,,,,,num_1,0.484700299989,2019_May_06_1523,59.9536917736,click_exp,001,151210017,
69,pic/5.png,cross,['num_5'],,,,,,,,,,,,,0,74,74,74,,,,,,,,num_5,0.367764900002,2019_May_06_1523,59.9536917736,click_exp,001,151210017,
70,pic/9.png,cross,['num_9'],,,,,,,,,,,,,0,75,75,75,,,,,,,,num_9,0.517919000005,2019_May_06_1523,59.9536917736,click_exp,001,151210017,
-1,pic/5.png,huan,['num_5'],,,,,,,,,,,,,0,76,76,76,,,,,,,,num_5,0.451275400002,2019_May_06_1523,59.9536917736,click_exp,001,151210017,
-1,pic/9.png,huan,['num_9'],,,,,,,,,,,,,0,77,77,77,,,,,,,,num_9,0.534569800002,2019_May_06_1523,59.9536917736,click_exp,001,151210017,
71,pic/2.png,abc3,['num_2'],,,,,,,,,,,,,0,78,78,78,,,,,,,,num_2,0.584687299997,2019_May_06_1523,59.9536917736,click_exp,001,151210017,
72,pic/3.png,abc3,['num_3'],,,,,,,,,,,,,0,79,79,79,,,,,,,,num_3,0.567989300005,2019_May_06_1523,59.9536917736,click_exp,001,151210017,
73,pic/7.png,abc3,['num_7'],,,,,,,,,,,,,0,80,80,80,,,,,,,,num_7,0.551264000009,2019_May_06_1523,59.9536917736,click_exp,001,151210017,
74,pic/2.png,abc3,['num_2'],,,,,,,,,,,,,0,81,81,81,,,,,,,,num_2,0.504592400001,2019_May_06_1523,59.9536917736,click_exp,001,151210017,
75,pic/3.png,abc3,['num_3'],,,,,,,,,,,,,0,82,82,82,,,,,,,,num_3,0.618148299996,2019_May_06_1523,59.9536917736,click_exp,001,151210017,
76,pic/7.png,abc3,['num_7'],,,,,,,,,,,,,0,83,83,83,,,,,,,,num_7,0.501300400007,2019_May_06_1523,59.9536917736,click_exp,001,151210017,
77,pic/2.png,abc3,['num_2'],,,,,,,,,,,,,0,84,84,84,,,,,,,,num_2,0.467843299994,2019_May_06_1523,59.9536917736,click_exp,001,151210017,
78,pic/3.png,abc3,['num_3'],,,,,,,,,,,,,0,85,85,85,,,,,,,,num_3,0.5680422,2019_May_06_1523,59.9536917736,click_exp,001,151210017,
79,pic/7.png,abc3,['num_7'],,,,,,,,,,,,,0,86,86,86,,,,,,,,num_7,0.48455909999,2019_May_06_1523,59.9536917736,click_exp,001,151210017,
80,pic/1.png,abc3,['num_1'],,,,,,,,,,,,,0,87,87,87,,,,,,,,num_1,0.434469900007,2019_May_06_1523,59.9536917736,click_exp,001,151210017,
81,pic/4.png,abc3,['num_4'],,,,,,,,,,,,,0,88,88,88,,,,,,,,num_4,0.501032500004,2019_May_06_1523,59.9536917736,click_exp,001,151210017,
82,pic/7.png,abc3,['num_7'],,,,,,,,,,,,,0,89,89,89,,,,,,,,num_7,0.517840800007,2019_May_06_1523,59.9536917736,click_exp,001,151210017,
83,pic/1.png,abc3,['num_1'],,,,,,,,,,,,,0,90,90,90,,,,,,,,num_1,0.51801449999,2019_May_06_1523,59.9536917736,click_exp,001,151210017,
84,pic/4.png,abc3,['num_4'],,,,,,,,,,,,,0,91,91,91,,,,,,,,num_4,0.417815199995,2019_May_06_1523,59.9536917736,click_exp,001,151210017,
85,pic/7.png,abc3,['num_7'],,,,,,,,,,,,,0,92,92,92,,,,,,,,num_7,0.568194299995,2019_May_06_1523,59.9536917736,click_exp,001,151210017,
86,pic/1.png,abc3,['num_1'],,,,,,,,,,,,,0,93,93,93,,,,,,,,num_1,0.501264499995,2019_May_06_1523,59.9536917736,click_exp,001,151210017,
87,pic/4.png,abc3,['num_4'],,,,,,,,,,,,,0,94,94,94,,,,,,,,num_4,0.434523499993,2019_May_06_1523,59.9536917736,click_exp,001,151210017,
88,pic/7.png,abc3,['num_7'],,,,,,,,,,,,,0,95,95,95,,,,,,,,num_7,0.467883899997,2019_May_06_1523,59.9536917736,click_exp,001,151210017,
89,pic/6.png,abc3,['num_6'],,,,,,,,,,,,,0,96,96,96,,,,,,,,num_6,0.417785999991,2019_May_06_1523,59.9536917736,click_exp,001,151210017,
90,pic/8.png,abc3,['num_8'],,,,,,,,,,,,,0,97,97,97,,,,,,,,num_8,0.484565299994,2019_May_06_1523,59.9536917736,click_exp,001,151210017,
91,pic/1.png,abc3,['num_1'],,,,,,,,,,,,,0,98,98,98,,,,,,,,num_1,0.467998499997,2019_May_06_1523,59.9536917736,click_exp,001,151210017,
92,pic/6.png,abc3,['num_6'],,,,,,,,,,,,,0,99,99,99,,,,,,,,num_6,0.434634500009,2019_May_06_1523,59.9536917736,click_exp,001,151210017,
93,pic/8.png,abc3,['num_8'],,,,,,,,,,,,,0,100,100,100,,,,,,,,num_8,0.451132900009,2019_May_06_1523,59.9536917736,click_exp,001,151210017,
94,pic/1.png,abc3,['num_1'],,,,,,,,,,,,,0,101,101,101,,,,,,,,num_1,0.401163600007,2019_May_06_1523,59.9536917736,click_exp,001,151210017,
95,pic/6.png,abc3,['num_6'],,,,,,,,,,,,,0,102,102,102,,,,,,,,num_6,0.384527499991,2019_May_06_1523,59.9536917736,click_exp,001,151210017,
96,pic/8.png,abc3,['num_8'],,,,,,,,,,,,,0,103,103,103,,,,,,,,num_8,0.434525000004,2019_May_06_1523,59.9536917736,click_exp,001,151210017,
97,pic/1.png,abc3,['num_1'],,,,,,,,,,,,,0,104,104,104,,,,,,,,num_1,0.484538300007,2019_May_06_1523,59.9536917736,click_exp,001,151210017,
