no,pic,cla,ans,n,key_resp_base.keys_raw,key_resp_base.rt_mean,key_resp_base.rt_raw,key_resp_base.rt_std,order
1,pic/1.png,baseline,['num_1'],1.0,'num_1',0.565042495728,0.5650424957275391,0.0,0.0
2,pic/2.png,baseline,['num_2'],1.0,'num_2',0.570182681084,0.5701826810836792,0.0,11.0
3,pic/3.png,baseline,['num_3'],1.0,'num_3',0.536515414715,0.5365154147148132,0.0,13.0
4,pic/4.png,baseline,['num_4'],1.0,'num_4',0.536320626736,0.5363206267356873,0.0,3.0
5,pic/5.png,baseline,['num_5'],1.0,'num_5',0.570680618286,0.5706806182861328,0.0,18.0
6,pic/6.png,baseline,['num_6'],1.0,'num_6',0.567952811718,0.5679528117179871,0.0,20.0
7,pic/7.png,baseline,['num_7'],1.0,'num_7',0.602742016315,0.6027420163154602,0.0,9.0
8,pic/8.png,baseline,['num_8'],1.0,'num_8',0.553287982941,0.5532879829406738,0.0,24.0
9,pic/9.png,baseline,['num_9'],1.0,'num_9',0.635146081448,0.6351460814476013,0.0,1.0
10,pic/1.png,baseline,['num_1'],1.0,'num_1',0.554157018661,0.554157018661499,0.0,16.0
11,pic/2.png,baseline,['num_2'],1.0,'num_2',0.554206609726,0.5542066097259521,0.0,23.0
12,pic/3.png,baseline,['num_3'],1.0,'num_3',0.586979210377,0.5869792103767395,0.0,22.0
13,pic/4.png,baseline,['num_4'],1.0,'num_4',0.502848803997,0.5028488039970398,0.0,15.0
14,pic/5.png,baseline,['num_5'],1.0,'num_5',0.519672572613,0.5196725726127625,0.0,14.0
15,pic/6.png,baseline,['num_6'],1.0,'num_6',0.487721890211,0.48772189021110535,0.0,4.0
16,pic/7.png,baseline,['num_7'],1.0,'num_7',0.536792874336,0.5367928743362427,0.0,19.0
17,pic/8.png,baseline,['num_8'],1.0,'num_8',0.552305579185,0.5523055791854858,0.0,12.0
18,pic/9.png,baseline,['num_9'],1.0,'num_9',0.602666974068,0.602666974067688,0.0,26.0
19,pic/1.png,baseline,['num_1'],1.0,'num_1',0.635689496994,0.6356894969940186,0.0,25.0
20,pic/2.png,baseline,['num_2'],1.0,'num_2',0.621281981468,0.6212819814682007,0.0,8.0
21,pic/3.png,baseline,['num_3'],1.0,'num_3',0.619371414185,0.6193714141845703,0.0,7.0
22,pic/4.png,baseline,['num_4'],1.0,'num_4',0.4689193964,0.46891939640045166,0.0,6.0
23,pic/5.png,baseline,['num_5'],1.0,'num_5',0.519241690636,0.5192416906356812,0.0,10.0
24,pic/6.png,baseline,['num_6'],1.0,'num_6',0.469813793898,0.4698137938976288,0.0,21.0
25,pic/7.png,baseline,['num_7'],1.0,'num_7',0.502115488052,0.5021154880523682,0.0,2.0
26,pic/8.png,baseline,['num_8'],1.0,'num_8',0.502486884594,0.5024868845939636,0.0,17.0
27,pic/9.png,baseline,['num_9'],1.0,'num_9',0.502579689026,0.5025796890258789,0.0,5.0

extraInfo
date,2019_May_07_1541
frameRate,60.0487716132
expName,click_exp
session,001
participant,171250571
