no,pic,cla,ans,n,key_resp_base.keys_raw,key_resp_base.rt_mean,key_resp_base.rt_raw,key_resp_base.rt_std,order
1,pic/1.png,baseline,['num_1'],1.0,'num_1',0.651470780373,0.6514707803726196,0.0,17.0
2,pic/2.png,baseline,['num_2'],1.0,'num_2',0.584729671478,0.5847296714782715,0.0,18.0
3,pic/3.png,baseline,['num_3'],1.0,'num_3',0.618075072765,0.6180750727653503,0.0,24.0
4,pic/4.png,baseline,['num_4'],1.0,'num_4',0.518026709557,0.5180267095565796,0.0,11.0
5,pic/5.png,baseline,['num_5'],1.0,'num_5',0.518127083778,0.5181270837783813,0.0,13.0
6,pic/6.png,baseline,['num_6'],1.0,'num_6',0.534802913666,0.5348029136657715,0.0,20.0
7,pic/7.png,baseline,['num_7'],1.0,'num_7',0.551277816296,0.5512778162956238,0.0,5.0
8,pic/8.png,baseline,['num_8'],1.0,'num_8',0.567985713482,0.5679857134819031,0.0,21.0
9,pic/9.png,baseline,['num_9'],1.0,'num_9',0.534450113773,0.534450113773346,0.0,15.0
10,pic/1.png,baseline,['num_1'],1.0,'num_1',0.551309287548,0.5513092875480652,0.0,19.0
11,pic/2.png,baseline,['num_2'],1.0,'num_2',0.618236422539,0.6182364225387573,0.0,3.0
12,pic/3.png,baseline,['num_3'],1.0,'num_3',0.567961275578,0.5679612755775452,0.0,22.0
13,pic/4.png,baseline,['num_4'],1.0,'num_4',0.517984688282,0.5179846882820129,0.0,6.0
14,pic/5.png,baseline,['num_5'],1.0,'num_5',0.517952382565,0.5179523825645447,0.0,16.0
15,pic/6.png,baseline,['num_6'],1.0,'num_6',0.634799301624,0.6347993016242981,0.0,23.0
16,pic/7.png,baseline,['num_7'],1.0,'num_7',0.584106385708,0.5841063857078552,0.0,12.0
17,pic/8.png,baseline,['num_8'],1.0,'num_8',0.534713208675,0.5347132086753845,0.0,2.0
18,pic/9.png,baseline,['num_9'],1.0,'num_9',0.517889022827,0.5178890228271484,0.0,7.0
19,pic/1.png,baseline,['num_1'],1.0,'num_1',0.601410806179,0.6014108061790466,0.0,4.0
20,pic/2.png,baseline,['num_2'],1.0,'num_2',0.618102610111,0.6181026101112366,0.0,14.0
21,pic/3.png,baseline,['num_3'],1.0,'num_3',0.701486110687,0.7014861106872559,0.0,25.0
22,pic/4.png,baseline,['num_4'],1.0,'num_4',0.518006622791,0.5180066227912903,0.0,10.0
23,pic/5.png,baseline,['num_5'],1.0,'num_5',0.484629690647,0.48462969064712524,0.0,8.0
24,pic/6.png,baseline,['num_6'],1.0,'num_6',0.517986416817,0.5179864168167114,0.0,0.0
25,pic/7.png,baseline,['num_7'],1.0,'num_7',0.584700703621,0.5847007036209106,0.0,26.0
26,pic/8.png,baseline,['num_8'],1.0,'num_8',0.568066716194,0.5680667161941528,0.0,1.0
27,pic/9.png,baseline,['num_9'],1.0,'num_9',0.501290798187,0.5012907981872559,0.0,9.0

extraInfo
date,2019_May_06_1229
frameRate,59.9400000601
expName,click_exp
session,001
participant,161080007
