no,pic,cla,ans,n,key_resp_base.keys_raw,key_resp_base.rt_mean,key_resp_base.rt_raw,key_resp_base.rt_std,order
1,pic/1.png,baseline,['num_1'],1.0,'num_1',0.634662628174,0.6346626281738281,0.0,21.0
2,pic/2.png,baseline,['num_2'],1.0,'num_2',0.451226085424,0.4512260854244232,0.0,18.0
3,pic/3.png,baseline,['num_3'],1.0,'num_3',0.468188196421,0.46818819642066956,0.0,15.0
4,pic/4.png,baseline,['num_4'],1.0,'num_4',0.451368808746,0.4513688087463379,0.0,9.0
5,pic/5.png,baseline,['num_5'],1.0,'num_5',0.368183404207,0.3681834042072296,0.0,19.0
6,pic/6.png,baseline,['num_6'],1.0,'num_6',0.401371896267,0.40137189626693726,0.0,7.0
7,pic/7.png,baseline,['num_7'],1.0,'num_7',0.551367998123,0.551367998123169,0.0,4.0
8,pic/8.png,baseline,['num_8'],1.0,'num_8',0.501427292824,0.5014272928237915,0.0,13.0
9,pic/9.png,baseline,['num_9'],1.0,'num_9',0.501305878162,0.501305878162384,0.0,16.0
10,pic/1.png,baseline,['num_1'],1.0,'num_1',0.53493052721,0.5349305272102356,0.0,0.0
11,pic/2.png,baseline,['num_2'],1.0,'num_2',0.467940986156,0.4679409861564636,0.0,23.0
12,pic/3.png,baseline,['num_3'],1.0,'num_3',0.651449084282,0.6514490842819214,0.0,22.0
13,pic/4.png,baseline,['num_4'],1.0,'num_4',0.417165696621,0.41716569662094116,0.0,5.0
14,pic/5.png,baseline,['num_5'],1.0,'num_5',0.368158102036,0.36815810203552246,0.0,2.0
15,pic/6.png,baseline,['num_6'],1.0,'num_6',0.484631508589,0.4846315085887909,0.0,1.0
16,pic/7.png,baseline,['num_7'],1.0,'num_7',0.683827280998,0.68382728099823,0.0,8.0
17,pic/8.png,baseline,['num_8'],1.0,'num_8',0.434464693069,0.434464693069458,0.0,20.0
18,pic/9.png,baseline,['num_9'],1.0,'num_9',0.568296611309,0.5682966113090515,0.0,10.0
19,pic/1.png,baseline,['num_1'],1.0,'num_1',0.550423800945,0.550423800945282,0.0,12.0
20,pic/2.png,baseline,['num_2'],1.0,'num_2',0.467976599932,0.4679765999317169,0.0,26.0
21,pic/3.png,baseline,['num_3'],1.0,'num_3',0.636036396027,0.6360363960266113,0.0,11.0
22,pic/4.png,baseline,['num_4'],1.0,'num_4',0.384200394154,0.38420039415359497,0.0,6.0
23,pic/5.png,baseline,['num_5'],1.0,'num_5',0.383603900671,0.38360390067100525,0.0,14.0
24,pic/6.png,baseline,['num_6'],1.0,'num_6',0.435552686453,0.4355526864528656,0.0,25.0
25,pic/7.png,baseline,['num_7'],1.0,'num_7',0.568476676941,0.568476676940918,0.0,17.0
26,pic/8.png,baseline,['num_8'],1.0,'num_8',0.451509386301,0.45150938630104065,0.0,24.0
27,pic/9.png,baseline,['num_9'],1.0,'num_9',0.584802210331,0.5848022103309631,0.0,3.0

extraInfo
date,2019_May_08_1618
frameRate,60.0326217304
expName,click_exp
session,001
participant,MF1824059
