no,pic,cla,ans,n,key_resp_base.keys_raw,key_resp_base.rt_mean,key_resp_base.rt_raw,key_resp_base.rt_std,order
1,pic/1.png,baseline,['num_1'],1.0,'num_1',0.751705229282,0.7517052292823792,0.0,21.0
2,pic/2.png,baseline,['num_2'],1.0,'num_2',0.751407623291,0.7514076232910156,0.0,3.0
3,pic/3.png,baseline,['num_3'],1.0,'num_3',0.818065524101,0.8180655241012573,0.0,18.0
4,pic/4.png,baseline,['num_4'],1.0,'num_4',0.615371882915,0.6153718829154968,0.0,0.0
5,pic/5.png,baseline,['num_5'],1.0,'num_5',0.701282024384,0.7012820243835449,0.0,2.0
6,pic/6.png,baseline,['num_6'],1.0,'num_6',0.918505787849,0.9185057878494263,0.0,4.0
7,pic/7.png,baseline,['num_7'],1.0,'num_7',0.818305790424,0.8183057904243469,0.0,11.0
8,pic/8.png,baseline,['num_8'],1.0,'num_8',0.884989023209,0.8849890232086182,0.0,5.0
9,pic/9.png,baseline,['num_9'],1.0,'num_9',0.835054218769,0.8350542187690735,0.0,19.0
10,pic/1.png,baseline,['num_1'],1.0,'num_1',0.784723103046,0.7847231030464172,0.0,6.0
11,pic/2.png,baseline,['num_2'],1.0,'num_2',0.884924590588,0.884924590587616,0.0,17.0
12,pic/3.png,baseline,['num_3'],1.0,'num_3',0.751497805119,0.7514978051185608,0.0,9.0
13,pic/4.png,baseline,['num_4'],1.0,'num_4',0.785095274448,0.7850952744483948,0.0,14.0
14,pic/5.png,baseline,['num_5'],1.0,'num_5',0.701264798641,0.7012647986412048,0.0,25.0
15,pic/6.png,baseline,['num_6'],1.0,'num_6',0.717998385429,0.7179983854293823,0.0,16.0
16,pic/7.png,baseline,['num_7'],1.0,'num_7',0.918184399605,0.9181843996047974,0.0,26.0
17,pic/8.png,baseline,['num_8'],1.0,'num_8',1.15203869343,1.1520386934280396,0.0,13.0
18,pic/9.png,baseline,['num_9'],1.0,'num_9',0.751356303692,0.751356303691864,0.0,10.0
19,pic/1.png,baseline,['num_1'],1.0,'num_1',0.684637606144,0.6846376061439514,0.0,23.0
20,pic/2.png,baseline,['num_2'],1.0,'num_2',0.851408421993,0.8514084219932556,0.0,22.0
21,pic/3.png,baseline,['num_3'],1.0,'num_3',0.801693797112,0.8016937971115112,0.0,7.0
22,pic/4.png,baseline,['num_4'],1.0,'num_4',0.65138977766,0.6513897776603699,0.0,1.0
23,pic/5.png,baseline,['num_5'],1.0,'num_5',0.834925591946,0.8349255919456482,0.0,12.0
24,pic/6.png,baseline,['num_6'],1.0,'num_6',0.71821719408,0.7182171940803528,0.0,24.0
25,pic/7.png,baseline,['num_7'],1.0,'num_7',0.734818518162,0.7348185181617737,0.0,8.0
26,pic/8.png,baseline,['num_8'],1.0,'num_8',0.701478302479,0.7014783024787903,0.0,20.0
27,pic/9.png,baseline,['num_9'],1.0,'num_9',0.801669180393,0.801669180393219,0.0,15.0

extraInfo
date,2019_May_07_1620
frameRate,59.9818494868
expName,click_exp
session,001
participant,MG1713014
