no,pic,cla,ans,trials_prac.thisRepN,trials_prac.thisTrialN,trials_prac.thisN,trials_prac.thisIndex,trials_huan.thisRepN,trials_huan.thisTrialN,trials_huan.thisN,trials_huan.thisIndex,trials_baseline.thisRepN,trials_baseline.thisTrialN,trials_baseline.thisN,trials_baseline.thisIndex,trials_formal.thisRepN,trials_formal.thisTrialN,trials_formal.thisN,trials_formal.thisIndex,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_huan.keys,key_resp_huan.rt,key_resp_base.keys,key_resp_base.rt,key_resp_for.keys,key_resp_for.rt,date,frameRate,expName,session,participant,
15,pic/6.png,baseline,['num_6'],,,,,,,,,0,0,0,14,,,,,num_2,0,0.585231600038,num_9,0.635603899951,num_6,0.484712799953,,,2019_May_08_1454,59.9244831633,click_exp,001,161050098,
11,pic/2.png,baseline,['num_2'],,,,,,,,,0,1,1,10,,,,,,,,,,num_2,0.518483899999,,,2019_May_08_1454,59.9244831633,click_exp,001,161050098,
26,pic/8.png,baseline,['num_8'],,,,,,,,,0,2,2,25,,,,,,,,,,num_8,0.517910500057,,,2019_May_08_1454,59.9244831633,click_exp,001,161050098,
25,pic/7.png,baseline,['num_7'],,,,,,,,,0,3,3,24,,,,,,,,,,num_7,0.534978300042,,,2019_May_08_1454,59.9244831633,click_exp,001,161050098,
23,pic/5.png,baseline,['num_5'],,,,,,,,,0,4,4,22,,,,,,,,,,num_5,0.43473040004,,,2019_May_08_1454,59.9244831633,click_exp,001,161050098,
9,pic/9.png,baseline,['num_9'],,,,,,,,,0,5,5,8,,,,,,,,,,num_9,0.501361200004,,,2019_May_08_1454,59.9244831633,click_exp,001,161050098,
17,pic/8.png,baseline,['num_8'],,,,,,,,,0,6,6,16,,,,,,,,,,num_8,0.451163799968,,,2019_May_08_1454,59.9244831633,click_exp,001,161050098,
20,pic/2.png,baseline,['num_2'],,,,,,,,,0,7,7,19,,,,,,,,,,num_2,0.568355299998,,,2019_May_08_1454,59.9244831633,click_exp,001,161050098,
2,pic/2.png,baseline,['num_2'],,,,,,,,,0,8,8,1,,,,,,,,,,num_2,0.384652200039,,,2019_May_08_1454,59.9244831633,click_exp,001,161050098,
18,pic/9.png,baseline,['num_9'],,,,,,,,,0,9,9,17,,,,,,,,,,num_9,0.501840200042,,,2019_May_08_1454,59.9244831633,click_exp,001,161050098,
4,pic/4.png,baseline,['num_4'],,,,,,,,,0,10,10,3,,,,,,,,,,num_4,0.535371899954,,,2019_May_08_1454,59.9244831633,click_exp,001,161050098,
7,pic/7.png,baseline,['num_7'],,,,,,,,,0,11,11,6,,,,,,,,,,num_7,0.517357799981,,,2019_May_08_1454,59.9244831633,click_exp,001,161050098,
8,pic/8.png,baseline,['num_8'],,,,,,,,,0,12,12,7,,,,,,,,,,num_8,0.401412900013,,,2019_May_08_1454,59.9244831633,click_exp,001,161050098,
10,pic/1.png,baseline,['num_1'],,,,,,,,,0,13,13,9,,,,,,,,,,num_1,0.585372100002,,,2019_May_08_1454,59.9244831633,click_exp,001,161050098,
22,pic/4.png,baseline,['num_4'],,,,,,,,,0,14,14,21,,,,,,,,,,num_4,0.48467949999,,,2019_May_08_1454,59.9244831633,click_exp,001,161050098,
19,pic/1.png,baseline,['num_1'],,,,,,,,,0,15,15,18,,,,,,,,,,num_1,0.601868800004,,,2019_May_08_1454,59.9244831633,click_exp,001,161050098,
13,pic/4.png,baseline,['num_4'],,,,,,,,,0,16,16,12,,,,,,,,,,num_4,0.501944400021,,,2019_May_08_1454,59.9244831633,click_exp,001,161050098,
24,pic/6.png,baseline,['num_6'],,,,,,,,,0,17,17,23,,,,,,,,,,num_6,0.535210900009,,,2019_May_08_1454,59.9244831633,click_exp,001,161050098,
5,pic/5.png,baseline,['num_5'],,,,,,,,,0,18,18,4,,,,,,,,,,num_5,0.485095499957,,,2019_May_08_1454,59.9244831633,click_exp,001,161050098,
14,pic/5.png,baseline,['num_5'],,,,,,,,,0,19,19,13,,,,,,,,,,num_5,0.451559700014,,,2019_May_08_1454,59.9244831633,click_exp,001,161050098,
12,pic/3.png,baseline,['num_3'],,,,,,,,,0,20,20,11,,,,,,,,,,num_3,0.668290800008,,,2019_May_08_1454,59.9244831633,click_exp,001,161050098,
3,pic/3.png,baseline,['num_3'],,,,,,,,,0,21,21,2,,,,,,,,,,num_3,0.468111000024,,,2019_May_08_1454,59.9244831633,click_exp,001,161050098,
6,pic/6.png,baseline,['num_6'],,,,,,,,,0,22,22,5,,,,,,,,,,num_6,0.568680100027,,,2019_May_08_1454,59.9244831633,click_exp,001,161050098,
16,pic/7.png,baseline,['num_7'],,,,,,,,,0,23,23,15,,,,,,,,,,num_7,0.534551799996,,,2019_May_08_1454,59.9244831633,click_exp,001,161050098,
21,pic/3.png,baseline,['num_3'],,,,,,,,,0,24,24,20,,,,,,,,,,num_3,0.518029800034,,,2019_May_08_1454,59.9244831633,click_exp,001,161050098,
27,pic/9.png,baseline,['num_9'],,,,,,,,,0,25,25,26,,,,,,,,,,num_9,0.735419299977,,,2019_May_08_1454,59.9244831633,click_exp,001,161050098,
1,pic/1.png,baseline,['num_1'],,,,,,,,,0,26,26,0,,,,,,,,,,num_1,0.535628200043,,,2019_May_08_1454,59.9244831633,click_exp,001,161050098,
1,pic/5.png,aa,['num_5'],,,,,,,,,,,,,0,0,0,0,,,,,,,,num_5,0.41748319997,2019_May_08_1454,59.9244831633,click_exp,001,161050098,
2,pic/5.png,aa,['num_5'],,,,,,,,,,,,,0,1,1,1,,,,,,,,num_5,0.385082299996,2019_May_08_1454,59.9244831633,click_exp,001,161050098,
3,pic/2.png,aa,['num_2'],,,,,,,,,,,,,0,2,2,2,,,,,,,,num_2,0.534842599998,2019_May_08_1454,59.9244831633,click_exp,001,161050098,
4,pic/2.png,aa,['num_2'],,,,,,,,,,,,,0,3,3,3,,,,,,,,num_2,0.51838720002,2019_May_08_1454,59.9244831633,click_exp,001,161050098,
5,pic/6.png,aa,['num_6'],,,,,,,,,,,,,0,4,4,4,,,,,,,,num_6,0.434888899967,2019_May_08_1454,59.9244831633,click_exp,001,161050098,
6,pic/6.png,aa,['num_6'],,,,,,,,,,,,,0,5,5,5,,,,,,,,num_6,0.468223200005,2019_May_08_1454,59.9244831633,click_exp,001,161050098,
7,pic/3.png,aa,['num_3'],,,,,,,,,,,,,0,6,6,6,,,,,,,,num_3,0.618580700015,2019_May_08_1454,59.9244831633,click_exp,001,161050098,
8,pic/3.png,aa,['num_3'],,,,,,,,,,,,,0,7,7,7,,,,,,,,num_3,0.468428499997,2019_May_08_1454,59.9244831633,click_exp,001,161050098,
9,pic/7.png,aa,['num_7'],,,,,,,,,,,,,0,8,8,8,,,,,,,,num_7,0.618475800031,2019_May_08_1454,59.9244831633,click_exp,001,161050098,
10,pic/7.png,aa,['num_7'],,,,,,,,,,,,,0,9,9,9,,,,,,,,num_7,0.551485100004,2019_May_08_1454,59.9244831633,click_exp,001,161050098,
-1,pic/8.png,huan,['num_8'],,,,,,,,,,,,,0,10,10,10,,,,,,,,num_8,0.43521939998,2019_May_08_1454,59.9244831633,click_exp,001,161050098,
-1,pic/5.png,huan,['num_5'],,,,,,,,,,,,,0,11,11,11,,,,,,,,num_5,0.568151900021,2019_May_08_1454,59.9244831633,click_exp,001,161050098,
