no,pic,cla,ans,trials_prac.thisRepN,trials_prac.thisTrialN,trials_prac.thisN,trials_prac.thisIndex,trials_huan.thisRepN,trials_huan.thisTrialN,trials_huan.thisN,trials_huan.thisIndex,trials_baseline.thisRepN,trials_baseline.thisTrialN,trials_baseline.thisN,trials_baseline.thisIndex,trials_formal.thisRepN,trials_formal.thisTrialN,trials_formal.thisN,trials_formal.thisIndex,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_huan.keys,key_resp_huan.rt,key_resp_base.keys,key_resp_base.rt,key_resp_for.keys,key_resp_for.rt,date,frameRate,expName,session,participant,
4,pic/4.png,baseline,['num_4'],,,,,,,,,0,0,0,3,,,,,num_3,0,0.719705899988,num_2,0.652636700004,num_4,0.487207800004,,,2019_May_06_1038,60.1703543084,click_exp,001,151280002,
8,pic/8.png,baseline,['num_8'],,,,,,,,,0,1,1,7,,,,,,,,,,num_8,0.452180599998,,,2019_May_06_1038,60.1703543084,click_exp,001,151280002,
19,pic/1.png,baseline,['num_1'],,,,,,,,,0,2,2,18,,,,,,,,,,num_1,0.635986199995,,,2019_May_06_1038,60.1703543084,click_exp,001,151280002,
6,pic/6.png,baseline,['num_6'],,,,,,,,,0,3,3,5,,,,,,,,,,num_6,0.418902799996,,,2019_May_06_1038,60.1703543084,click_exp,001,151280002,
11,pic/2.png,baseline,['num_2'],,,,,,,,,0,4,4,10,,,,,,,,,,num_2,0.565802600002,,,2019_May_06_1038,60.1703543084,click_exp,001,151280002,
23,pic/5.png,baseline,['num_5'],,,,,,,,,0,5,5,22,,,,,,,,,,num_5,0.402585899996,,,2019_May_06_1038,60.1703543084,click_exp,001,151280002,
9,pic/9.png,baseline,['num_9'],,,,,,,,,0,6,6,8,,,,,,,,,,num_9,0.569976300001,,,2019_May_06_1038,60.1703543084,click_exp,001,151280002,
24,pic/6.png,baseline,['num_6'],,,,,,,,,0,7,7,23,,,,,,,,,,num_6,0.436018099994,,,2019_May_06_1038,60.1703543084,click_exp,001,151280002,
27,pic/9.png,baseline,['num_9'],,,,,,,,,0,8,8,26,,,,,,,,,,num_9,0.502475599991,,,2019_May_06_1038,60.1703543084,click_exp,001,151280002,
21,pic/3.png,baseline,['num_3'],,,,,,,,,0,9,9,20,,,,,,,,,,num_3,0.702857199998,,,2019_May_06_1038,60.1703543084,click_exp,001,151280002,
10,pic/1.png,baseline,['num_1'],,,,,,,,,0,10,10,9,,,,,,,,,,num_1,0.619866099994,,,2019_May_06_1038,60.1703543084,click_exp,001,151280002,
25,pic/7.png,baseline,['num_7'],,,,,,,,,0,11,11,24,,,,,,,,,,num_7,0.602711200001,,,2019_May_06_1038,60.1703543084,click_exp,001,151280002,
1,pic/1.png,baseline,['num_1'],,,,,,,,,0,12,12,0,,,,,,,,,,num_1,0.584961,,,2019_May_06_1038,60.1703543084,click_exp,001,151280002,
