42.7514 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, args=UNKNOWN, autoLog=True, bitsMode=UNKNOWN, blendMode='avg', color='white', colorSpace='named', fullscr=UNKNOWN, gamma=None, kwargs=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x1E0F30F0>, multiSample=False, name='window1', numSamples=2, pos=[0, 0], screen=0, size=array([1920, 1080]), stereo=False, units=u'norm', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType=u'pyglet')
79.8819 	EXP 	image_practice: autoDraw = True
80.4496 	DATA 	Keypress: num_2
80.4509 	EXP 	New trial (rep=0, index=11): OrderedDict([('no', 32), ('pic', u'pic/5.png'), ('cla', u'practice'), ('ans', ['num_5'])])
80.4936 	EXP 	image_practice: autoDraw = False
80.4936 	EXP 	point_prac: autoDraw = False
80.4936 	EXP 	image_practice: image = u'pic/5.png'
80.4936 	EXP 	point_prac: autoDraw = True
81.4667 	EXP 	point_prac: autoDraw = False
81.4840 	EXP 	image_practice: autoDraw = True
81.9176 	DATA 	Keypress: num_5
81.9188 	EXP 	New trial (rep=0, index=12): OrderedDict([('no', 30), ('pic', u'pic/3.png'), ('cla', u'practice'), ('ans', ['num_3'])])
81.9635 	EXP 	image_practice: autoDraw = False
81.9635 	EXP 	point_prac: autoDraw = False
81.9635 	EXP 	image_practice: image = u'pic/3.png'
81.9635 	EXP 	point_prac: autoDraw = True
82.9355 	EXP 	point_prac: autoDraw = False
82.9522 	EXP 	image_practice: autoDraw = True
83.4692 	DATA 	Keypress: num_3
83.4704 	EXP 	New trial (rep=0, index=13): OrderedDict([('no', 4), ('pic', u'pic/4.png'), ('cla', u'practice'), ('ans', ['num_4'])])
83.5132 	EXP 	image_practice: autoDraw = False
83.5132 	EXP 	point_prac: autoDraw = False
83.5132 	EXP 	image_practice: image = u'pic/4.png'
83.5132 	EXP 	point_prac: autoDraw = True
84.4863 	EXP 	point_prac: autoDraw = False
84.5030 	EXP 	image_practice: autoDraw = True
84.9874 	DATA 	Keypress: num_4
84.9886 	EXP 	New trial (rep=0, index=14): OrderedDict([('no', 35), ('pic', u'pic/8.png'), ('cla', u'practice'), ('ans', ['num_8'])])
85.0314 	EXP 	image_practice: autoDraw = False
85.0314 	EXP 	point_prac: autoDraw = False
85.0314 	EXP 	image_practice: image = u'pic/8.png'
85.0314 	EXP 	point_prac: autoDraw = True
86.0045 	EXP 	point_prac: autoDraw = False
86.0212 	EXP 	image_practice: autoDraw = True
86.5223 	DATA 	Keypress: num_8
86.5235 	EXP 	New trial (rep=0, index=15): OrderedDict([('no', 21), ('pic', u'pic/3.png'), ('cla', u'practice'), ('ans', ['num_3'])])
86.5658 	EXP 	image_practice: autoDraw = False
86.5658 	EXP 	point_prac: autoDraw = False
86.5658 	EXP 	image_practice: image = u'pic/3.png'
86.5658 	EXP 	point_prac: autoDraw = True
87.5394 	EXP 	point_prac: autoDraw = False
87.5561 	EXP 	image_practice: autoDraw = True
88.1905 	DATA 	Keypress: num_3
88.1920 	EXP 	New trial (rep=0, index=16): OrderedDict([('no', 6), ('pic', u'pic/6.png'), ('cla', u'practice'), ('ans', ['num_6'])])
88.2373 	EXP 	image_practice: autoDraw = False
88.2373 	EXP 	point_prac: autoDraw = False
88.2373 	EXP 	image_practice: image = u'pic/6.png'
88.2373 	EXP 	point_prac: autoDraw = True
89.2077 	EXP 	point_prac: autoDraw = False
89.2244 	EXP 	image_practice: autoDraw = True
89.7422 	DATA 	Keypress: num_6
89.7442 	EXP 	New trial (rep=0, index=17): OrderedDict([('no', 16), ('pic', u'pic/7.png'), ('cla', u'practice'), ('ans', ['num_7'])])
89.7866 	EXP 	image_practice: autoDraw = False
89.7866 	EXP 	point_prac: autoDraw = False
89.7866 	EXP 	image_practice: image = u'pic/7.png'
89.7866 	EXP 	point_prac: autoDraw = True
90.7593 	EXP 	point_prac: autoDraw = False
90.7759 	EXP 	image_practice: autoDraw = True
91.3438 	DATA 	Keypress: num_7
91.3450 	EXP 	New trial (rep=0, index=18): OrderedDict([('no', 25), ('pic', u'pic/7.png'), ('cla', u'practice'), ('ans', ['num_7'])])
91.3872 	EXP 	image_practice: autoDraw = False
91.3872 	EXP 	point_prac: autoDraw = False
91.3872 	EXP 	image_practice: image = u'pic/7.png'
91.3872 	EXP 	point_prac: autoDraw = True
92.3609 	EXP 	point_prac: autoDraw = False
92.3775 	EXP 	image_practice: autoDraw = True
92.8453 	DATA 	Keypress: num_7
92.8465 	EXP 	New trial (rep=0, index=19): OrderedDict([('no', 27), ('pic', u'pic/9.png'), ('cla', u'practice'), ('ans', ['num_9'])])
92.8889 	EXP 	image_practice: autoDraw = False
92.8889 	EXP 	point_prac: autoDraw = False
92.8889 	EXP 	image_practice: image = u'pic/9.png'
92.8889 	EXP 	point_prac: autoDraw = True
93.8624 	EXP 	point_prac: autoDraw = False
93.8791 	EXP 	image_practice: autoDraw = True
94.4136 	DATA 	Keypress: num_9
94.4149 	EXP 	New trial (rep=0, index=20): OrderedDict([('no', 12), ('pic', u'pic/3.png'), ('cla', u'practice'), ('ans', ['num_3'])])
94.4571 	EXP 	image_practice: autoDraw = False
94.4571 	EXP 	point_prac: autoDraw = False
94.4571 	EXP 	image_practice: image = u'pic/3.png'
94.4571 	EXP 	point_prac: autoDraw = True
95.4306 	EXP 	point_prac: autoDraw = False
95.4473 	EXP 	image_practice: autoDraw = True
95.9317 	DATA 	Keypress: num_3
95.9329 	EXP 	New trial (rep=0, index=21): OrderedDict([('no', 10), ('pic', u'pic/1.png'), ('cla', u'practice'), ('ans', ['num_1'])])
95.9758 	EXP 	image_practice: autoDraw = False
95.9758 	EXP 	point_prac: autoDraw = False
95.9758 	EXP 	image_practice: image = u'pic/1.png'
95.9758 	EXP 	point_prac: autoDraw = True
96.9488 	EXP 	point_prac: autoDraw = False
96.9654 	EXP 	image_practice: autoDraw = True
97.3831 	DATA 	Keypress: num_1
97.3843 	EXP 	New trial (rep=0, index=22): OrderedDict([('no', 5), ('pic', u'pic/5.png'), ('cla', u'practice'), ('ans', ['num_5'])])
97.4266 	EXP 	image_practice: autoDraw = False
97.4266 	EXP 	point_prac: autoDraw = False
97.4266 	EXP 	image_practice: image = u'pic/5.png'
97.4266 	EXP 	point_prac: autoDraw = True
98.4002 	EXP 	point_prac: autoDraw = False
98.4169 	EXP 	image_practice: autoDraw = True
98.8014 	DATA 	Keypress: num_5
98.8027 	EXP 	New trial (rep=0, index=23): OrderedDict([('no', 23), ('pic', u'pic/5.png'), ('cla', u'practice'), ('ans', ['num_5'])])
98.8451 	EXP 	image_practice: autoDraw = False
98.8451 	EXP 	point_prac: autoDraw = False
98.8451 	EXP 	image_practice: image = u'pic/5.png'
98.8451 	EXP 	point_prac: autoDraw = True
99.8183 	EXP 	point_prac: autoDraw = False
99.8350 	EXP 	image_practice: autoDraw = True
100.2859 	DATA 	Keypress: num_5
100.2872 	EXP 	New trial (rep=0, index=24): OrderedDict([('no', 29), ('pic', u'pic/2.png'), ('cla', u'practice'), ('ans', ['num_2'])])
100.3295 	EXP 	image_practice: autoDraw = False
100.3295 	EXP 	point_prac: autoDraw = False
100.3295 	EXP 	image_practice: image = u'pic/2.png'
100.3295 	EXP 	point_prac: autoDraw = True
101.3031 	EXP 	point_prac: autoDraw = False
101.3198 	EXP 	image_practice: autoDraw = True
101.8543 	DATA 	Keypress: num_2
101.8556 	EXP 	New trial (rep=0, index=25): OrderedDict([('no', 38), ('pic', u'pic/2.png'), ('cla', u'practice'), ('ans', ['num_2'])])
101.8981 	EXP 	image_practice: autoDraw = False
101.8981 	EXP 	point_prac: autoDraw = False
101.8981 	EXP 	image_practice: image = u'pic/2.png'
101.8981 	EXP 	point_prac: autoDraw = True
102.8714 	EXP 	point_prac: autoDraw = False
102.8880 	EXP 	image_practice: autoDraw = True
103.3557 	DATA 	Keypress: num_2
103.3569 	EXP 	New trial (rep=0, index=26): OrderedDict([('no', 43), ('pic', u'pic/7.png'), ('cla', u'practice'), ('ans', ['num_7'])])
103.3999 	EXP 	image_practice: autoDraw = False
103.3999 	EXP 	point_prac: autoDraw = False
103.3999 	EXP 	image_practice: image = u'pic/7.png'
103.3999 	EXP 	point_prac: autoDraw = True
104.3729 	EXP 	point_prac: autoDraw = False
104.3895 	EXP 	image_practice: autoDraw = True
104.9239 	DATA 	Keypress: num_7
104.9254 	EXP 	New trial (rep=0, index=27): OrderedDict([('no', 8), ('pic', u'pic/8.png'), ('cla', u'practice'), ('ans', ['num_8'])])
104.9683 	EXP 	image_practice: autoDraw = False
104.9683 	EXP 	point_prac: autoDraw = False
104.9683 	EXP 	image_practice: image = u'pic/8.png'
104.9683 	EXP 	point_prac: autoDraw = True
105.9411 	EXP 	point_prac: autoDraw = False
105.9578 	EXP 	image_practice: autoDraw = True
106.4087 	DATA 	Keypress: num_8
106.4100 	EXP 	New trial (rep=0, index=28): OrderedDict([('no', 18), ('pic', u'pic/9.png'), ('cla', u'practice'), ('ans', ['num_9'])])
106.4532 	EXP 	image_practice: autoDraw = False
106.4532 	EXP 	point_prac: autoDraw = False
106.4532 	EXP 	image_practice: image = u'pic/9.png'
106.4532 	EXP 	point_prac: autoDraw = True
107.4260 	EXP 	point_prac: autoDraw = False
107.4424 	EXP 	image_practice: autoDraw = True
107.9770 	DATA 	Keypress: num_9
107.9782 	EXP 	New trial (rep=0, index=29): OrderedDict([('no', 42), ('pic', u'pic/6.png'), ('cla', u'practice'), ('ans', ['num_6'])])
108.0207 	EXP 	image_practice: autoDraw = False
108.0207 	EXP 	point_prac: autoDraw = False
108.0207 	EXP 	image_practice: image = u'pic/6.png'
108.0207 	EXP 	point_prac: autoDraw = True
108.9942 	EXP 	point_prac: autoDraw = False
109.0109 	EXP 	image_practice: autoDraw = True
109.4618 	DATA 	Keypress: num_6
109.4631 	EXP 	New trial (rep=0, index=30): OrderedDict([('no', 28), ('pic', u'pic/1.png'), ('cla', u'practice'), ('ans', ['num_1'])])
109.5057 	EXP 	image_practice: autoDraw = False
109.5057 	EXP 	point_prac: autoDraw = False
109.5057 	EXP 	image_practice: image = u'pic/1.png'
109.5057 	EXP 	point_prac: autoDraw = True
110.4789 	EXP 	point_prac: autoDraw = False
110.4956 	EXP 	image_practice: autoDraw = True
111.0136 	DATA 	Keypress: num_1
111.0148 	EXP 	New trial (rep=0, index=31): OrderedDict([('no', 39), ('pic', u'pic/3.png'), ('cla', u'practice'), ('ans', ['num_3'])])
111.0572 	EXP 	image_practice: autoDraw = False
111.0572 	EXP 	point_prac: autoDraw = False
111.0572 	EXP 	image_practice: image = u'pic/3.png'
111.0572 	EXP 	point_prac: autoDraw = True
112.0305 	EXP 	point_prac: autoDraw = False
112.0472 	EXP 	image_practice: autoDraw = True
112.5983 	DATA 	Keypress: num_3
112.5996 	EXP 	New trial (rep=0, index=32): OrderedDict([('no', 33), ('pic', u'pic/6.png'), ('cla', u'practice'), ('ans', ['num_6'])])
112.6420 	EXP 	image_practice: autoDraw = False
112.6420 	EXP 	point_prac: autoDraw = False
112.6420 	EXP 	image_practice: image = u'pic/6.png'
112.6420 	EXP 	point_prac: autoDraw = True
113.6154 	EXP 	point_prac: autoDraw = False
113.6322 	EXP 	image_practice: autoDraw = True
114.0498 	DATA 	Keypress: num_6
114.0511 	EXP 	New trial (rep=0, index=33): OrderedDict([('no', 45), ('pic', u'pic/9.png'), ('cla', u'practice'), ('ans', ['num_9'])])
114.0937 	EXP 	image_practice: autoDraw = False
114.0937 	EXP 	point_prac: autoDraw = False
114.0937 	EXP 	image_practice: image = u'pic/9.png'
114.0937 	EXP 	point_prac: autoDraw = True
115.0670 	EXP 	point_prac: autoDraw = False
115.0844 	EXP 	image_practice: autoDraw = True
115.6346 	DATA 	Keypress: num_9
115.6359 	EXP 	New trial (rep=0, index=34): OrderedDict([('no', 11), ('pic', u'pic/2.png'), ('cla', u'practice'), ('ans', ['num_2'])])
115.6783 	EXP 	image_practice: autoDraw = False
115.6783 	EXP 	point_prac: autoDraw = False
115.6783 	EXP 	image_practice: image = u'pic/2.png'
115.6783 	EXP 	point_prac: autoDraw = True
116.6518 	EXP 	point_prac: autoDraw = False
116.6685 	EXP 	image_practice: autoDraw = True
117.1528 	DATA 	Keypress: num_2
117.1540 	EXP 	New trial (rep=0, index=35): OrderedDict([('no', 13), ('pic', u'pic/4.png'), ('cla', u'practice'), ('ans', ['num_4'])])
117.1970 	EXP 	image_practice: autoDraw = False
117.1970 	EXP 	point_prac: autoDraw = False
117.1970 	EXP 	image_practice: image = u'pic/4.png'
117.1970 	EXP 	point_prac: autoDraw = True
118.1700 	EXP 	point_prac: autoDraw = False
118.1866 	EXP 	image_practice: autoDraw = True
118.6877 	DATA 	Keypress: num_4
118.6889 	EXP 	New trial (rep=0, index=36): OrderedDict([('no', 46), ('pic', u'pic/8.png'), ('cla', u'practice'), ('ans', ['num_8'])])
118.7314 	EXP 	image_practice: autoDraw = False
118.7314 	EXP 	point_prac: autoDraw = False
118.7314 	EXP 	image_practice: image = u'pic/8.png'
118.7314 	EXP 	point_prac: autoDraw = True
119.7048 	EXP 	point_prac: autoDraw = False
119.7215 	EXP 	image_practice: autoDraw = True
120.1726 	DATA 	Keypress: num_8
120.1739 	EXP 	New trial (rep=0, index=37): OrderedDict([('no', 24), ('pic', u'pic/6.png'), ('cla', u'practice'), ('ans', ['num_6'])])
120.2163 	EXP 	image_practice: autoDraw = False
120.2163 	EXP 	point_prac: autoDraw = False
120.2163 	EXP 	image_practice: image = u'pic/6.png'
120.2163 	EXP 	point_prac: autoDraw = True
121.1896 	EXP 	point_prac: autoDraw = False
121.2063 	EXP 	image_practice: autoDraw = True
121.7408 	DATA 	Keypress: num_6
121.7420 	EXP 	New trial (rep=0, index=38): OrderedDict([('no', 34), ('pic', u'pic/7.png'), ('cla', u'practice'), ('ans', ['num_7'])])
121.7850 	EXP 	image_practice: autoDraw = False
121.7850 	EXP 	point_prac: autoDraw = False
121.7850 	EXP 	image_practice: image = u'pic/7.png'
121.7850 	EXP 	point_prac: autoDraw = True
122.7602 	EXP 	point_prac: autoDraw = False
122.7747 	EXP 	image_practice: autoDraw = True
123.3263 	DATA 	Keypress: num_7
123.3432 	EXP 	New trial (rep=0, index=39): OrderedDict([('no', 44), ('pic', u'pic/8.png'), ('cla', u'practice'), ('ans', ['num_8'])])
123.3861 	EXP 	image_practice: autoDraw = False
123.3861 	EXP 	point_prac: autoDraw = False
123.3861 	EXP 	image_practice: image = u'pic/8.png'
123.3861 	EXP 	point_prac: autoDraw = True
124.3595 	EXP 	point_prac: autoDraw = False
124.3764 	EXP 	image_practice: autoDraw = True
124.8439 	DATA 	Keypress: num_8
124.8452 	EXP 	New trial (rep=0, index=40): OrderedDict([('no', 15), ('pic', u'pic/6.png'), ('cla', u'practice'), ('ans', ['num_6'])])
124.8875 	EXP 	image_practice: autoDraw = False
124.8875 	EXP 	point_prac: autoDraw = False
124.8875 	EXP 	image_practice: image = u'pic/6.png'
124.8875 	EXP 	point_prac: autoDraw = True
125.8610 	EXP 	point_prac: autoDraw = False
125.8777 	EXP 	image_practice: autoDraw = True
126.3456 	DATA 	Keypress: num_6
126.3469 	EXP 	New trial (rep=0, index=41): OrderedDict([('no', 1), ('pic', u'pic/1.png'), ('cla', u'practice'), ('ans', ['num_1'])])
126.3893 	EXP 	image_practice: autoDraw = False
126.3893 	EXP 	point_prac: autoDraw = False
126.3893 	EXP 	image_practice: image = u'pic/1.png'
126.3893 	EXP 	point_prac: autoDraw = True
127.3625 	EXP 	point_prac: autoDraw = False
127.3791 	EXP 	image_practice: autoDraw = True
127.9138 	DATA 	Keypress: num_1
127.9150 	EXP 	New trial (rep=0, index=42): OrderedDict([('no', 47), ('pic', u'pic/2.png'), ('cla', u'practice'), ('ans', ['num_2'])])
127.9575 	EXP 	image_practice: autoDraw = False
127.9575 	EXP 	point_prac: autoDraw = False
127.9575 	EXP 	image_practice: image = u'pic/2.png'
127.9575 	EXP 	point_prac: autoDraw = True
128.9308 	EXP 	point_prac: autoDraw = False
128.9474 	EXP 	image_practice: autoDraw = True
129.4151 	DATA 	Keypress: num_2
129.4163 	EXP 	New trial (rep=0, index=43): OrderedDict([('no', 19), ('pic', u'pic/1.png'), ('cla', u'practice'), ('ans', ['num_1'])])
129.4609 	EXP 	image_practice: autoDraw = False
129.4609 	EXP 	point_prac: autoDraw = False
129.4609 	EXP 	image_practice: image = u'pic/1.png'
129.4609 	EXP 	point_prac: autoDraw = True
130.4326 	EXP 	point_prac: autoDraw = False
130.4489 	EXP 	image_practice: autoDraw = True
130.9833 	DATA 	Keypress: num_1
130.9845 	EXP 	New trial (rep=0, index=44): OrderedDict([('no', 2), ('pic', u'pic/2.png'), ('cla', u'practice'), ('ans', ['num_2'])])
131.0273 	EXP 	image_practice: autoDraw = False
131.0273 	EXP 	point_prac: autoDraw = False
131.0273 	EXP 	image_practice: image = u'pic/2.png'
131.0273 	EXP 	point_prac: autoDraw = True
132.0005 	EXP 	point_prac: autoDraw = False
132.0171 	EXP 	image_practice: autoDraw = True
132.5184 	DATA 	Keypress: num_2
132.5196 	EXP 	New trial (rep=0, index=45): OrderedDict([('no', 3), ('pic', u'pic/3.png'), ('cla', u'practice'), ('ans', ['num_3'])])
132.5634 	EXP 	image_practice: autoDraw = False
132.5634 	EXP 	point_prac: autoDraw = False
132.5634 	EXP 	image_practice: image = u'pic/3.png'
132.5634 	EXP 	point_prac: autoDraw = True
133.5353 	EXP 	point_prac: autoDraw = False
