no,pic,cla,ans,trials_prac.thisRepN,trials_prac.thisTrialN,trials_prac.thisN,trials_prac.thisIndex,trials_huan.thisRepN,trials_huan.thisTrialN,trials_huan.thisN,trials_huan.thisIndex,trials_baseline.thisRepN,trials_baseline.thisTrialN,trials_baseline.thisN,trials_baseline.thisIndex,trials_formal.thisRepN,trials_formal.thisTrialN,trials_formal.thisN,trials_formal.thisIndex,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_huan.keys,key_resp_huan.rt,key_resp_base.keys,key_resp_base.rt,key_resp_for.keys,key_resp_for.rt,date,frameRate,expName,session,participant,
22,pic/4.png,baseline,['num_4'],,,,,,,,,0,0,0,21,,,,,num_6,0,0.469213300006,num_2,0.519384600004,num_4,0.4560299,,,2019_May_06_1851,59.8984960063,click_exp,001,181250117,
23,pic/5.png,baseline,['num_5'],,,,,,,,,0,1,1,22,,,,,,,,,,num_5,0.485889500007,,,2019_May_06_1851,59.8984960063,click_exp,001,181250117,
13,pic/4.png,baseline,['num_4'],,,,,,,,,0,2,2,12,,,,,,,,,,num_4,0.45258160001,,,2019_May_06_1851,59.8984960063,click_exp,001,181250117,
10,pic/1.png,baseline,['num_1'],,,,,,,,,0,3,3,9,,,,,,,,,,num_1,0.486742600013,,,2019_May_06_1851,59.8984960063,click_exp,001,181250117,
21,pic/3.png,baseline,['num_3'],,,,,,,,,0,4,4,20,,,,,,,,,,num_3,0.569773100011,,,2019_May_06_1851,59.8984960063,click_exp,001,181250117,
5,pic/5.png,baseline,['num_5'],,,,,,,,,0,5,5,4,,,,,,,,,,num_5,0.403261400003,,,2019_May_06_1851,59.8984960063,click_exp,001,181250117,
1,pic/1.png,baseline,['num_1'],,,,,,,,,0,6,6,0,,,,,,,,,,num_1,0.452797000005,,,2019_May_06_1851,59.8984960063,click_exp,001,181250117,
2,pic/2.png,baseline,['num_2'],,,,,,,,,0,7,7,1,,,,,,,,,,num_2,0.4694609,,,2019_May_06_1851,59.8984960063,click_exp,001,181250117,
4,pic/4.png,baseline,['num_4'],,,,,,,,,0,8,8,3,,,,,,,,,,num_4,0.435679999995,,,2019_May_06_1851,59.8984960063,click_exp,001,181250117,
25,pic/7.png,baseline,['num_7'],,,,,,,,,0,9,9,24,,,,,,,,,,num_7,0.569658500011,,,2019_May_06_1851,59.8984960063,click_exp,001,181250117,
14,pic/5.png,baseline,['num_5'],,,,,,,,,0,10,10,13,,,,,,,,,,num_5,0.469418299996,,,2019_May_06_1851,59.8984960063,click_exp,001,181250117,
7,pic/7.png,baseline,['num_7'],,,,,,,,,0,11,11,6,,,,,,,,,,num_7,0.551035600001,,,2019_May_06_1851,59.8984960063,click_exp,001,181250117,
18,pic/9.png,baseline,['num_9'],,,,,,,,,0,12,12,17,,,,,,,,,,num_9,0.552377100001,,,2019_May_06_1851,59.8984960063,click_exp,001,181250117,
9,pic/9.png,baseline,['num_9'],,,,,,,,,0,13,13,8,,,,,,,,,,num_9,0.535149800009,,,2019_May_06_1851,59.8984960063,click_exp,001,181250117,
11,pic/2.png,baseline,['num_2'],,,,,,,,,0,14,14,10,,,,,,,,,,num_2,0.586529299995,,,2019_May_06_1851,59.8984960063,click_exp,001,181250117,
17,pic/8.png,baseline,['num_8'],,,,,,,,,0,15,15,16,,,,,,,,,,num_8,0.485372800002,,,2019_May_06_1851,59.8984960063,click_exp,001,181250117,
8,pic/8.png,baseline,['num_8'],,,,,,,,,0,16,16,7,,,,,,,,,,num_8,0.502256200009,,,2019_May_06_1851,59.8984960063,click_exp,001,181250117,
24,pic/6.png,baseline,['num_6'],,,,,,,,,0,17,17,23,,,,,,,,,,num_6,0.551819800006,,,2019_May_06_1851,59.8984960063,click_exp,001,181250117,
20,pic/2.png,baseline,['num_2'],,,,,,,,,0,18,18,19,,,,,,,,,,num_2,0.5860751,,,2019_May_06_1851,59.8984960063,click_exp,001,181250117,
