no,pic,cla,ans,trials_prac.thisRepN,trials_prac.thisTrialN,trials_prac.thisN,trials_prac.thisIndex,trials_huan.thisRepN,trials_huan.thisTrialN,trials_huan.thisN,trials_huan.thisIndex,trials_baseline.thisRepN,trials_baseline.thisTrialN,trials_baseline.thisN,trials_baseline.thisIndex,trials_formal.thisRepN,trials_formal.thisTrialN,trials_formal.thisN,trials_formal.thisIndex,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_huan.keys,key_resp_huan.rt,key_resp_base.keys,key_resp_base.rt,key_resp_for.keys,key_resp_for.rt,date,frameRate,expName,session,participant,
27,pic/9.png,baseline,['num_9'],,,,,,,,,0,0,0,26,,,,,num_5,0,0.501469499955,num_9,0.651542300009,num_9,0.468261200003,,,2019_May_08_1428,59.9177688417,click_exp,001,161060040,
17,pic/8.png,baseline,['num_8'],,,,,,,,,0,1,1,16,,,,,,,,,,num_8,0.418133099971,,,2019_May_08_1428,59.9177688417,click_exp,001,161060040,
7,pic/7.png,baseline,['num_7'],,,,,,,,,0,2,2,6,,,,,,,,,,num_7,0.518023899989,,,2019_May_08_1428,59.9177688417,click_exp,001,161060040,
19,pic/1.png,baseline,['num_1'],,,,,,,,,0,3,3,18,,,,,,,,,,num_1,0.41828459996,,,2019_May_08_1428,59.9177688417,click_exp,001,161060040,
4,pic/4.png,baseline,['num_4'],,,,,,,,,0,4,4,3,,,,,,,,,,num_4,0.4180452,,,2019_May_08_1428,59.9177688417,click_exp,001,161060040,
24,pic/6.png,baseline,['num_6'],,,,,,,,,0,5,5,23,,,,,,,,,,num_6,0.418083800003,,,2019_May_08_1428,59.9177688417,click_exp,001,161060040,
26,pic/8.png,baseline,['num_8'],,,,,,,,,0,6,6,25,,,,,,,,,,num_8,0.58493349998,,,2019_May_08_1428,59.9177688417,click_exp,001,161060040,
12,pic/3.png,baseline,['num_3'],,,,,,,,,0,7,7,11,,,,,,,,,,num_3,0.818309299997,,,2019_May_08_1428,59.9177688417,click_exp,001,161060040,
10,pic/1.png,baseline,['num_1'],,,,,,,,,0,8,8,9,,,,,,,,,,num_1,0.451585599978,,,2019_May_08_1428,59.9177688417,click_exp,001,161060040,
9,pic/9.png,baseline,['num_9'],,,,,,,,,0,9,9,8,,,,,,,,,,num_9,0.585215100029,,,2019_May_08_1428,59.9177688417,click_exp,001,161060040,
18,pic/9.png,baseline,['num_9'],,,,,,,,,0,10,10,17,,,,,,,,,,num_9,0.518192799995,,,2019_May_08_1428,59.9177688417,click_exp,001,161060040,
8,pic/8.png,baseline,['num_8'],,,,,,,,,0,11,11,7,,,,,,,,,,num_8,0.468255900021,,,2019_May_08_1428,59.9177688417,click_exp,001,161060040,
1,pic/1.png,baseline,['num_1'],,,,,,,,,0,12,12,0,,,,,,,,,,num_1,0.618507900042,,,2019_May_08_1428,59.9177688417,click_exp,001,161060040,
25,pic/7.png,baseline,['num_7'],,,,,,,,,0,13,13,24,,,,,,,,,,num_7,0.518144599977,,,2019_May_08_1428,59.9177688417,click_exp,001,161060040,
13,pic/4.png,baseline,['num_4'],,,,,,,,,0,14,14,12,,,,,,,,,,num_4,0.418508699979,,,2019_May_08_1428,59.9177688417,click_exp,001,161060040,
2,pic/2.png,baseline,['num_2'],,,,,,,,,0,15,15,1,,,,,,,,,,num_2,0.518221899983,,,2019_May_08_1428,59.9177688417,click_exp,001,161060040,
11,pic/2.png,baseline,['num_2'],,,,,,,,,0,16,16,10,,,,,,,,,,num_2,0.368152899959,,,2019_May_08_1428,59.9177688417,click_exp,001,161060040,
5,pic/5.png,baseline,['num_5'],,,,,,,,,0,17,17,4,,,,,,,,,,num_5,0.468091900053,,,2019_May_08_1428,59.9177688417,click_exp,001,161060040,
22,pic/4.png,baseline,['num_4'],,,,,,,,,0,18,18,21,,,,,,,,,,num_4,0.501747099974,,,2019_May_08_1428,59.9177688417,click_exp,001,161060040,
14,pic/5.png,baseline,['num_5'],,,,,,,,,0,19,19,13,,,,,,,,,,num_5,0.401500099979,,,2019_May_08_1428,59.9177688417,click_exp,001,161060040,
6,pic/6.png,baseline,['num_6'],,,,,,,,,0,20,20,5,,,,,,,,,,num_6,0.518243000028,,,2019_May_08_1428,59.9177688417,click_exp,001,161060040,
3,pic/3.png,baseline,['num_3'],,,,,,,,,0,21,21,2,,,,,,,,,,num_3,0.551598699996,,,2019_May_08_1428,59.9177688417,click_exp,001,161060040,
15,pic/6.png,baseline,['num_6'],,,,,,,,,0,22,22,14,,,,,,,,,,num_6,0.451180300035,,,2019_May_08_1428,59.9177688417,click_exp,001,161060040,
16,pic/7.png,baseline,['num_7'],,,,,,,,,0,23,23,15,,,,,,,,,,num_7,0.551868900016,,,2019_May_08_1428,59.9177688417,click_exp,001,161060040,
21,pic/3.png,baseline,['num_3'],,,,,,,,,0,24,24,20,,,,,,,,,,num_3,0.684442899947,,,2019_May_08_1428,59.9177688417,click_exp,001,161060040,
20,pic/2.png,baseline,['num_2'],,,,,,,,,0,25,25,19,,,,,,,,,,num_2,0.618777900003,,,2019_May_08_1428,59.9177688417,click_exp,001,161060040,
23,pic/5.png,baseline,['num_5'],,,,,,,,,0,26,26,22,,,,,,,,,,num_5,0.40135109995,,,2019_May_08_1428,59.9177688417,click_exp,001,161060040,
1,pic/5.png,aa,['num_5'],,,,,,,,,,,,,0,0,0,0,,,,,,,,num_5,0.334496900032,2019_May_08_1428,59.9177688417,click_exp,001,161060040,
2,pic/5.png,aa,['num_5'],,,,,,,,,,,,,0,1,1,1,,,,,,,,num_5,0.334716800018,2019_May_08_1428,59.9177688417,click_exp,001,161060040,
3,pic/2.png,aa,['num_2'],,,,,,,,,,,,,0,2,2,2,,,,,,,,num_2,0.468559400004,2019_May_08_1428,59.9177688417,click_exp,001,161060040,
4,pic/2.png,aa,['num_2'],,,,,,,,,,,,,0,3,3,3,,,,,,,,num_2,0.384853199997,2019_May_08_1428,59.9177688417,click_exp,001,161060040,
5,pic/6.png,aa,['num_6'],,,,,,,,,,,,,0,4,4,4,,,,,,,,num_6,0.585044500011,2019_May_08_1428,59.9177688417,click_exp,001,161060040,
6,pic/6.png,aa,['num_6'],,,,,,,,,,,,,0,5,5,5,,,,,,,,num_6,0.351091599965,2019_May_08_1428,59.9177688417,click_exp,001,161060040,
7,pic/3.png,aa,['num_3'],,,,,,,,,,,,,0,6,6,6,,,,,,,,num_3,0.551566699985,2019_May_08_1428,59.9177688417,click_exp,001,161060040,
8,pic/3.png,aa,['num_3'],,,,,,,,,,,,,0,7,7,7,,,,,,,,num_3,0.418161499954,2019_May_08_1428,59.9177688417,click_exp,001,161060040,
