no,pic,cla,ans,trials_prac.thisRepN,trials_prac.thisTrialN,trials_prac.thisN,trials_prac.thisIndex,trials_huan.thisRepN,trials_huan.thisTrialN,trials_huan.thisN,trials_huan.thisIndex,trials_baseline.thisRepN,trials_baseline.thisTrialN,trials_baseline.thisN,trials_baseline.thisIndex,trials_formal.thisRepN,trials_formal.thisTrialN,trials_formal.thisN,trials_formal.thisIndex,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_huan.keys,key_resp_huan.rt,key_resp_base.keys,key_resp_base.rt,key_resp_for.keys,key_resp_for.rt,date,frameRate,expName,session,participant,
17,pic/8.png,baseline,['num_8'],,,,,,,,,0,0,0,16,,,,,num_5,0,0.352648799977,num_2,0.569696799997,num_8,0.4754006,,,2019_May_07_1441,59.93461134,click_exp,001,181820207,
23,pic/5.png,baseline,['num_5'],,,,,,,,,0,1,1,22,,,,,,,,,,num_5,0.302588399994,,,2019_May_07_1441,59.93461134,click_exp,001,181820207,
9,pic/9.png,baseline,['num_9'],,,,,,,,,0,2,2,8,,,,,,,,,,num_9,0.486126300006,,,2019_May_07_1441,59.93461134,click_exp,001,181820207,
18,pic/9.png,baseline,['num_9'],,,,,,,,,0,3,3,17,,,,,,,,,,num_9,0.518170299998,,,2019_May_07_1441,59.93461134,click_exp,001,181820207,
15,pic/6.png,baseline,['num_6'],,,,,,,,,0,4,4,14,,,,,,,,,,num_6,0.43589600001,,,2019_May_07_1441,59.93461134,click_exp,001,181820207,
25,pic/7.png,baseline,['num_7'],,,,,,,,,0,5,5,24,,,,,,,,,,num_7,0.586429100018,,,2019_May_07_1441,59.93461134,click_exp,001,181820207,
24,pic/6.png,baseline,['num_6'],,,,,,,,,0,6,6,23,,,,,,,,,,num_6,0.569909900019,,,2019_May_07_1441,59.93461134,click_exp,001,181820207,
20,pic/2.png,baseline,['num_2'],,,,,,,,,0,7,7,19,,,,,,,,,,num_2,0.685184300004,,,2019_May_07_1441,59.93461134,click_exp,001,181820207,
14,pic/5.png,baseline,['num_5'],,,,,,,,,0,8,8,13,,,,,,,,,,num_5,0.368565500015,,,2019_May_07_1441,59.93461134,click_exp,001,181820207,
19,pic/1.png,baseline,['num_1'],,,,,,,,,0,9,9,18,,,,,,,,,,num_1,1.55462459999,,,2019_May_07_1441,59.93461134,click_exp,001,181820207,
21,pic/3.png,baseline,['num_3'],,,,,,,,,0,10,10,20,,,,,,,,,,num_3,1.00344990002,,,2019_May_07_1441,59.93461134,click_exp,001,181820207,
6,pic/6.png,baseline,['num_6'],,,,,,,,,0,11,11,5,,,,,,,,,,num_6,0.603256500006,,,2019_May_07_1441,59.93461134,click_exp,001,181820207,
26,pic/8.png,baseline,['num_8'],,,,,,,,,0,12,12,25,,,,,,,,,,num_8,0.535740499996,,,2019_May_07_1441,59.93461134,click_exp,001,181820207,
1,pic/1.png,baseline,['num_1'],,,,,,,,,0,13,13,0,,,,,,,,,,num_1,0.703643200017,,,2019_May_07_1441,59.93461134,click_exp,001,181820207,
16,pic/7.png,baseline,['num_7'],,,,,,,,,0,14,14,15,,,,,,,,,,num_7,0.636747699988,,,2019_May_07_1441,59.93461134,click_exp,001,181820207,
3,pic/3.png,baseline,['num_3'],,,,,,,,,0,15,15,2,,,,,,,,,,num_3,0.552884400007,,,2019_May_07_1441,59.93461134,click_exp,001,181820207,
11,pic/2.png,baseline,['num_2'],,,,,,,,,0,16,16,10,,,,,,,,,,num_2,0.666198599996,,,2019_May_07_1441,59.93461134,click_exp,001,181820207,
5,pic/5.png,baseline,['num_5'],,,,,,,,,0,17,17,4,,,,,,,,,,num_5,0.452749499993,,,2019_May_07_1441,59.93461134,click_exp,001,181820207,
22,pic/4.png,baseline,['num_4'],,,,,,,,,0,18,18,21,,,,,,,,,,num_4,0.385625900002,,,2019_May_07_1441,59.93461134,click_exp,001,181820207,
2,pic/2.png,baseline,['num_2'],,,,,,,,,0,19,19,1,,,,,,,,,,num_2,0.669829699997,,,2019_May_07_1441,59.93461134,click_exp,001,181820207,
7,pic/7.png,baseline,['num_7'],,,,,,,,,0,20,20,6,,,,,,,,,,num_7,0.51908139998,,,2019_May_07_1441,59.93461134,click_exp,001,181820207,
12,pic/3.png,baseline,['num_3'],,,,,,,,,0,21,21,11,,,,,,,,,,num_3,0.669927499985,,,2019_May_07_1441,59.93461134,click_exp,001,181820207,
27,pic/9.png,baseline,['num_9'],,,,,,,,,0,22,22,26,,,,,,,,,,num_9,0.536751000007,,,2019_May_07_1441,59.93461134,click_exp,001,181820207,
13,pic/4.png,baseline,['num_4'],,,,,,,,,0,23,23,12,,,,,,,,,,num_4,0.419415300013,,,2019_May_07_1441,59.93461134,click_exp,001,181820207,
8,pic/8.png,baseline,['num_8'],,,,,,,,,0,24,24,7,,,,,,,,,,num_8,0.419204700011,,,2019_May_07_1441,59.93461134,click_exp,001,181820207,
4,pic/4.png,baseline,['num_4'],,,,,,,,,0,25,25,3,,,,,,,,,,num_4,0.450911099993,,,2019_May_07_1441,59.93461134,click_exp,001,181820207,
10,pic/1.png,baseline,['num_1'],,,,,,,,,0,26,26,9,,,,,,,,,,num_1,0.653213999991,,,2019_May_07_1441,59.93461134,click_exp,001,181820207,
1,pic/9.png,aa,['num_9'],,,,,,,,,,,,,0,0,0,0,,,,,,,,num_9,1.69034230002,2019_May_07_1441,59.93461134,click_exp,001,181820207,
2,pic/9.png,aa,['num_9'],,,,,,,,,,,,,0,1,1,1,,,,,,,,num_9,0.53586199999,2019_May_07_1441,59.93461134,click_exp,001,181820207,
3,pic/5.png,aa,['num_5'],,,,,,,,,,,,,0,2,2,2,,,,,,,,num_5,0.436192599998,2019_May_07_1441,59.93461134,click_exp,001,181820207,
4,pic/5.png,aa,['num_5'],,,,,,,,,,,,,0,3,3,3,,,,,,,,num_5,0.351174299984,2019_May_07_1441,59.93461134,click_exp,001,181820207,
5,pic/8.png,aa,['num_8'],,,,,,,,,,,,,0,4,4,4,,,,,,,,num_8,0.5027252,2019_May_07_1441,59.93461134,click_exp,001,181820207,
6,pic/8.png,aa,['num_8'],,,,,,,,,,,,,0,5,5,5,,,,,,,,num_8,0.320275300008,2019_May_07_1441,59.93461134,click_exp,001,181820207,
7,pic/6.png,aa,['num_6'],,,,,,,,,,,,,0,6,6,6,,,,,,,,num_6,0.656124800007,2019_May_07_1441,59.93461134,click_exp,001,181820207,
8,pic/6.png,aa,['num_6'],,,,,,,,,,,,,0,7,7,7,,,,,,,,num_6,0.302200400009,2019_May_07_1441,59.93461134,click_exp,001,181820207,
9,pic/1.png,aa,['num_1'],,,,,,,,,,,,,0,8,8,8,,,,,,,,num_1,1.2543035,2019_May_07_1441,59.93461134,click_exp,001,181820207,
10,pic/1.png,aa,['num_1'],,,,,,,,,,,,,0,9,9,9,,,,,,,,num_1,0.368722499989,2019_May_07_1441,59.93461134,click_exp,001,181820207,
-1,pic/6.png,huan,['num_6'],,,,,,,,,,,,,0,10,10,10,,,,,,,,num_6,0.502438099997,2019_May_07_1441,59.93461134,click_exp,001,181820207,
-1,pic/7.png,huan,['num_7'],,,,,,,,,,,,,0,11,11,11,,,,,,,,num_7,0.603205299994,2019_May_07_1441,59.93461134,click_exp,001,181820207,
11,pic/6.png,aaa,['num_6'],,,,,,,,,,,,,0,12,12,12,,,,,,,,num_6,0.452377800015,2019_May_07_1441,59.93461134,click_exp,001,181820207,
12,pic/6.png,aaa,['num_6'],,,,,,,,,,,,,0,13,13,13,,,,,,,,num_6,0.402672799974,2019_May_07_1441,59.93461134,click_exp,001,181820207,
13,pic/6.png,aaa,['num_6'],,,,,,,,,,,,,0,14,14,14,,,,,,,,num_6,0.386575200013,2019_May_07_1441,59.93461134,click_exp,001,181820207,
14,pic/5.png,aaa,['num_5'],,,,,,,,,,,,,0,15,15,15,,,,,,,,num_5,0.585791599995,2019_May_07_1441,59.93461134,click_exp,001,181820207,
15,pic/5.png,aaa,['num_5'],,,,,,,,,,,,,0,16,16,16,,,,,,,,num_5,0.368952999997,2019_May_07_1441,59.93461134,click_exp,001,181820207,
16,pic/5.png,aaa,['num_5'],,,,,,,,,,,,,0,17,17,17,,,,,,,,num_5,0.419419499987,2019_May_07_1441,59.93461134,click_exp,001,181820207,
17,pic/8.png,aaa,['num_8'],,,,,,,,,,,,,0,18,18,18,,,,,,,,num_8,0.519266399991,2019_May_07_1441,59.93461134,click_exp,001,181820207,
18,pic/8.png,aaa,['num_8'],,,,,,,,,,,,,0,19,19,19,,,,,,,,num_8,0.45287020001,2019_May_07_1441,59.93461134,click_exp,001,181820207,
19,pic/8.png,aaa,['num_8'],,,,,,,,,,,,,0,20,20,20,,,,,,,,num_8,0.404567700025,2019_May_07_1441,59.93461134,click_exp,001,181820207,
20,pic/4.png,aaa,['num_4'],,,,,,,,,,,,,0,21,21,21,,,,,,,,num_4,0.534947499982,2019_May_07_1441,59.93461134,click_exp,001,181820207,
21,pic/4.png,aaa,['num_4'],,,,,,,,,,,,,0,22,22,22,,,,,,,,num_4,0.402683999971,2019_May_07_1441,59.93461134,click_exp,001,181820207,
22,pic/4.png,aaa,['num_4'],,,,,,,,,,,,,0,23,23,23,,,,,,,,num_4,0.368051099998,2019_May_07_1441,59.93461134,click_exp,001,181820207,
-1,pic/8.png,huan,['num_8'],,,,,,,,,,,,,0,24,24,24,,,,,,,,num_8,0.901531600015,2019_May_07_1441,59.93461134,click_exp,001,181820207,
-1,pic/7.png,huan,['num_7'],,,,,,,,,,,,,0,25,25,25,,,,,,,,num_7,0.786254900013,2019_May_07_1441,59.93461134,click_exp,001,181820207,
23,pic/6.png,abb,['num_6'],,,,,,,,,,,,,0,26,26,26,,,,,,,,num_6,0.519123500009,2019_May_07_1441,59.93461134,click_exp,001,181820207,
24,pic/5.png,abb,['num_5'],,,,,,,,,,,,,0,27,27,27,,,,,,,,num_5,0.535887300008,2019_May_07_1441,59.93461134,click_exp,001,181820207,
25,pic/5.png,abb,['num_5'],,,,,,,,,,,,,0,28,28,28,,,,,,,,num_5,0.368144700013,2019_May_07_1441,59.93461134,click_exp,001,181820207,
26,pic/5.png,abb,['num_5'],,,,,,,,,,,,,0,29,29,29,,,,,,,,num_5,0.386556300014,2019_May_07_1441,59.93461134,click_exp,001,181820207,
27,pic/2.png,abb,['num_2'],,,,,,,,,,,,,0,30,30,30,,,,,,,,num_2,0.802960300003,2019_May_07_1441,59.93461134,click_exp,001,181820207,
28,pic/2.png,abb,['num_2'],,,,,,,,,,,,,0,31,31,31,,,,,,,,num_2,0.486203000008,2019_May_07_1441,59.93461134,click_exp,001,181820207,
29,pic/9.png,abb,['num_9'],,,,,,,,,,,,,0,32,32,32,,,,,,,,num_9,1.03753100001,2019_May_07_1441,59.93461134,click_exp,001,181820207,
30,pic/2.png,abb,['num_2'],,,,,,,,,,,,,0,33,33,33,,,,,,,,num_2,1.50411159999,2019_May_07_1441,59.93461134,click_exp,001,181820207,
31,pic/2.png,abb,['num_2'],,,,,,,,,,,,,0,34,34,34,,,,,,,,num_2,0.518951300008,2019_May_07_1441,59.93461134,click_exp,001,181820207,
32,pic/4.png,abb,['num_4'],,,,,,,,,,,,,0,35,35,35,,,,,,,,num_4,0.502363300009,2019_May_07_1441,59.93461134,click_exp,001,181820207,
33,pic/8.png,abb,['num_8'],,,,,,,,,,,,,0,36,36,36,,,,,,,,num_8,0.552424599999,2019_May_07_1441,59.93461134,click_exp,001,181820207,
34,pic/8.png,abb,['num_8'],,,,,,,,,,,,,0,37,37,37,,,,,,,,num_8,0.701661200001,2019_May_07_1441,59.93461134,click_exp,001,181820207,
35,pic/1.png,abb,['num_1'],,,,,,,,,,,,,0,38,38,38,,,,,,,,num_1,0.835266800015,2019_May_07_1441,59.93461134,click_exp,001,181820207,
36,pic/6.png,abb,['num_6'],,,,,,,,,,,,,0,39,39,39,,,,,,,,num_6,0.485441999976,2019_May_07_1441,59.93461134,click_exp,001,181820207,
37,pic/6.png,abb,['num_6'],,,,,,,,,,,,,0,40,40,40,,,,,,,,num_6,0.50370229999,2019_May_07_1441,59.93461134,click_exp,001,181820207,
38,pic/5.png,abb,['num_5'],,,,,,,,,,,,,0,41,41,41,,,,,,,,num_5,0.785768600006,2019_May_07_1441,59.93461134,click_exp,001,181820207,
39,pic/4.png,abb,['num_4'],,,,,,,,,,,,,0,42,42,42,,,,,,,,num_4,0.602146300022,2019_May_07_1441,59.93461134,click_exp,001,181820207,
40,pic/4.png,abb,['num_4'],,,,,,,,,,,,,0,43,43,43,,,,,,,,num_4,0.368133900018,2019_May_07_1441,59.93461134,click_exp,001,181820207,
41,pic/7.png,abb,['num_7'],,,,,,,,,,,,,0,44,44,44,,,,,,,,num_7,0.552984300011,2019_May_07_1441,59.93461134,click_exp,001,181820207,
42,pic/1.png,abb,['num_1'],,,,,,,,,,,,,0,45,45,45,,,,,,,,num_1,0.585938100005,2019_May_07_1441,59.93461134,click_exp,001,181820207,
43,pic/1.png,abb,['num_1'],,,,,,,,,,,,,0,46,46,46,,,,,,,,num_1,0.419548400008,2019_May_07_1441,59.93461134,click_exp,001,181820207,
44,pic/9.png,abb,['num_9'],,,,,,,,,,,,,0,47,47,47,,,,,,,,num_9,0.653831500007,2019_May_07_1441,59.93461134,click_exp,001,181820207,
45,pic/5.png,abb,['num_5'],,,,,,,,,,,,,0,48,48,48,,,,,,,,num_5,0.653160299989,2019_May_07_1441,59.93461134,click_exp,001,181820207,
46,pic/5.png,abb,['num_5'],,,,,,,,,,,,,0,49,49,49,,,,,,,,num_5,0.38602190002,2019_May_07_1441,59.93461134,click_exp,001,181820207,
-1,pic/1.png,huan,['num_1'],,,,,,,,,,,,,0,50,50,50,,,,,,,,num_1,0.652444199979,2019_May_07_1441,59.93461134,click_exp,001,181820207,
-1,pic/2.png,huan,['num_2'],,,,,,,,,,,,,0,51,51,51,,,,,,,,num_2,0.819782699982,2019_May_07_1441,59.93461134,click_exp,001,181820207,
47,pic/4.png,wh,['num_4'],,,,,,,,,,,,,0,52,52,52,,,,,,,,num_4,0.602966100007,2019_May_07_1441,59.93461134,click_exp,001,181820207,
48,pic/5.png,wh,['num_5'],,,,,,,,,,,,,0,53,53,53,,,,,,,,num_5,0.502531100006,2019_May_07_1441,59.93461134,click_exp,001,181820207,
49,pic/6.png,wh,['num_6'],,,,,,,,,,,,,0,54,54,54,,,,,,,,num_6,0.371643299994,2019_May_07_1441,59.93461134,click_exp,001,181820207,
