no,pic,cla,ans,trials_prac.thisRepN,trials_prac.thisTrialN,trials_prac.thisN,trials_prac.thisIndex,trials_huan.thisRepN,trials_huan.thisTrialN,trials_huan.thisN,trials_huan.thisIndex,trials_baseline.thisRepN,trials_baseline.thisTrialN,trials_baseline.thisN,trials_baseline.thisIndex,trials_formal.thisRepN,trials_formal.thisTrialN,trials_formal.thisN,trials_formal.thisIndex,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_huan.keys,key_resp_huan.rt,key_resp_base.keys,key_resp_base.rt,key_resp_for.keys,key_resp_for.rt,date,frameRate,expName,session,participant,
15,pic/6.png,baseline,['num_6'],,,,,,,,,0,0,0,14,,,,,num_3,0,0.468830000027,num_2,0.451343099994,num_6,0.367757,,,2019_May_08_0903,59.9382755613,click_exp,001,181250174,
7,pic/7.png,baseline,['num_7'],,,,,,,,,0,1,1,6,,,,,,,,,,num_7,0.467856700008,,,2019_May_08_0903,59.9382755613,click_exp,001,181250174,
17,pic/8.png,baseline,['num_8'],,,,,,,,,0,2,2,16,,,,,,,,,,num_8,0.434521399991,,,2019_May_08_0903,59.9382755613,click_exp,001,181250174,
19,pic/1.png,baseline,['num_1'],,,,,,,,,0,3,3,18,,,,,,,,,,num_1,0.834949599986,,,2019_May_08_0903,59.9382755613,click_exp,001,181250174,
22,pic/4.png,baseline,['num_4'],,,,,,,,,0,4,4,21,,,,,,,,,,num_4,0.451205699996,,,2019_May_08_0903,59.9382755613,click_exp,001,181250174,
5,pic/5.png,baseline,['num_5'],,,,,,,,,0,5,5,4,,,,,,,,,,num_5,0.434593400016,,,2019_May_08_0903,59.9382755613,click_exp,001,181250174,
6,pic/6.png,baseline,['num_6'],,,,,,,,,0,6,6,5,,,,,,,,,,num_6,0.401150699996,,,2019_May_08_0903,59.9382755613,click_exp,001,181250174,
13,pic/4.png,baseline,['num_4'],,,,,,,,,0,7,7,12,,,,,,,,,,num_4,0.384382599994,,,2019_May_08_0903,59.9382755613,click_exp,001,181250174,
21,pic/3.png,baseline,['num_3'],,,,,,,,,0,8,8,20,,,,,,,,,,num_3,0.434536000015,,,2019_May_08_0903,59.9382755613,click_exp,001,181250174,
3,pic/3.png,baseline,['num_3'],,,,,,,,,0,9,9,2,,,,,,,,,,num_3,0.434726699983,,,2019_May_08_0903,59.9382755613,click_exp,001,181250174,
16,pic/7.png,baseline,['num_7'],,,,,,,,,0,10,10,15,,,,,,,,,,num_7,0.551313500007,,,2019_May_08_0903,59.9382755613,click_exp,001,181250174,
11,pic/2.png,baseline,['num_2'],,,,,,,,,0,11,11,10,,,,,,,,,,num_2,0.467915999994,,,2019_May_08_0903,59.9382755613,click_exp,001,181250174,
14,pic/5.png,baseline,['num_5'],,,,,,,,,0,12,12,13,,,,,,,,,,num_5,0.401182799978,,,2019_May_08_0903,59.9382755613,click_exp,001,181250174,
23,pic/5.png,baseline,['num_5'],,,,,,,,,0,13,13,22,,,,,,,,,,num_5,0.351209000015,,,2019_May_08_0903,59.9382755613,click_exp,001,181250174,
4,pic/4.png,baseline,['num_4'],,,,,,,,,0,14,14,3,,,,,,,,,,num_4,0.417898000014,,,2019_May_08_0903,59.9382755613,click_exp,001,181250174,
20,pic/2.png,baseline,['num_2'],,,,,,,,,0,15,15,19,,,,,,,,,,num_2,0.500963600003,,,2019_May_08_0903,59.9382755613,click_exp,001,181250174,
18,pic/9.png,baseline,['num_9'],,,,,,,,,0,16,16,17,,,,,,,,,,num_9,0.568167299993,,,2019_May_08_0903,59.9382755613,click_exp,001,181250174,
8,pic/8.png,baseline,['num_8'],,,,,,,,,0,17,17,7,,,,,,,,,,num_8,0.434543999989,,,2019_May_08_0903,59.9382755613,click_exp,001,181250174,
10,pic/1.png,baseline,['num_1'],,,,,,,,,0,18,18,9,,,,,,,,,,num_1,0.467796699988,,,2019_May_08_0903,59.9382755613,click_exp,001,181250174,
24,pic/6.png,baseline,['num_6'],,,,,,,,,0,19,19,23,,,,,,,,,,num_6,0.384521700005,,,2019_May_08_0903,59.9382755613,click_exp,001,181250174,
1,pic/1.png,baseline,['num_1'],,,,,,,,,0,20,20,0,,,,,,,,,,num_1,0.484802799998,,,2019_May_08_0903,59.9382755613,click_exp,001,181250174,
12,pic/3.png,baseline,['num_3'],,,,,,,,,0,21,21,11,,,,,,,,,,num_3,0.50127160002,,,2019_May_08_0903,59.9382755613,click_exp,001,181250174,
9,pic/9.png,baseline,['num_9'],,,,,,,,,0,22,22,8,,,,,,,,,,num_9,0.518017800001,,,2019_May_08_0903,59.9382755613,click_exp,001,181250174,
2,pic/2.png,baseline,['num_2'],,,,,,,,,0,23,23,1,,,,,,,,,,num_2,0.467929199978,,,2019_May_08_0903,59.9382755613,click_exp,001,181250174,
27,pic/9.png,baseline,['num_9'],,,,,,,,,0,24,24,26,,,,,,,,,,num_9,0.484636800014,,,2019_May_08_0903,59.9382755613,click_exp,001,181250174,
26,pic/8.png,baseline,['num_8'],,,,,,,,,0,25,25,25,,,,,,,,,,num_8,0.417860700021,,,2019_May_08_0903,59.9382755613,click_exp,001,181250174,
25,pic/7.png,baseline,['num_7'],,,,,,,,,0,26,26,24,,,,,,,,,,num_7,0.50145869999,,,2019_May_08_0903,59.9382755613,click_exp,001,181250174,
1,pic/6.png,aa,['num_6'],,,,,,,,,,,,,0,0,0,0,,,,,,,,num_6,0.566405499994,2019_May_08_0903,59.9382755613,click_exp,001,181250174,
2,pic/6.png,aa,['num_6'],,,,,,,,,,,,,0,1,1,1,,,,,,,,num_6,0.384657199989,2019_May_08_0903,59.9382755613,click_exp,001,181250174,
3,pic/8.png,aa,['num_8'],,,,,,,,,,,,,0,2,2,2,,,,,,,,num_8,0.467994400009,2019_May_08_0903,59.9382755613,click_exp,001,181250174,
4,pic/8.png,aa,['num_8'],,,,,,,,,,,,,0,3,3,3,,,,,,,,num_8,0.43405120002,2019_May_08_0903,59.9382755613,click_exp,001,181250174,
5,pic/4.png,aa,['num_4'],,,,,,,,,,,,,0,4,4,4,,,,,,,,num_4,0.384480799985,2019_May_08_0903,59.9382755613,click_exp,001,181250174,
6,pic/4.png,aa,['num_4'],,,,,,,,,,,,,0,5,5,5,,,,,,,,num_4,0.351317399996,2019_May_08_0903,59.9382755613,click_exp,001,181250174,
7,pic/3.png,aa,['num_3'],,,,,,,,,,,,,0,6,6,6,,,,,,,,num_3,0.584652999998,2019_May_08_0903,59.9382755613,click_exp,001,181250174,
8,pic/3.png,aa,['num_3'],,,,,,,,,,,,,0,7,7,7,,,,,,,,num_3,0.416771300021,2019_May_08_0903,59.9382755613,click_exp,001,181250174,
9,pic/9.png,aa,['num_9'],,,,,,,,,,,,,0,8,8,8,,,,,,,,num_9,0.467922700016,2019_May_08_0903,59.9382755613,click_exp,001,181250174,
10,pic/9.png,aa,['num_9'],,,,,,,,,,,,,0,9,9,9,,,,,,,,num_9,0.317782600003,2019_May_08_0903,59.9382755613,click_exp,001,181250174,
-1,pic/3.png,huan,['num_3'],,,,,,,,,,,,,0,10,10,10,,,,,,,,num_3,0.551278999978,2019_May_08_0903,59.9382755613,click_exp,001,181250174,
-1,pic/9.png,huan,['num_9'],,,,,,,,,,,,,0,11,11,11,,,,,,,,num_9,0.584718400001,2019_May_08_0903,59.9382755613,click_exp,001,181250174,
11,pic/6.png,aaa,['num_6'],,,,,,,,,,,,,0,12,12,12,,,,,,,,num_6,0.467817800003,2019_May_08_0903,59.9382755613,click_exp,001,181250174,
12,pic/6.png,aaa,['num_6'],,,,,,,,,,,,,0,13,13,13,,,,,,,,num_6,0.351122599997,2019_May_08_0903,59.9382755613,click_exp,001,181250174,
