no,pic,cla,ans,trials_prac.thisRepN,trials_prac.thisTrialN,trials_prac.thisN,trials_prac.thisIndex,trials_huan.thisRepN,trials_huan.thisTrialN,trials_huan.thisN,trials_huan.thisIndex,trials_baseline.thisRepN,trials_baseline.thisTrialN,trials_baseline.thisN,trials_baseline.thisIndex,trials_formal.thisRepN,trials_formal.thisTrialN,trials_formal.thisN,trials_formal.thisIndex,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_huan.keys,key_resp_huan.rt,key_resp_base.keys,key_resp_base.rt,key_resp_for.keys,key_resp_for.rt,date,frameRate,expName,session,participant,
14,pic/5.png,baseline,['num_5'],,,,,,,,,0,0,0,13,,,,,num_8,0,0.467959700007,num_9,0.7345088,num_5,0.417920900014,,,2019_May_07_1011,60.0331623163,click_exp,001,171180539,
25,pic/7.png,baseline,['num_7'],,,,,,,,,0,1,1,24,,,,,,,,,,num_7,0.451246200013,,,2019_May_07_1011,60.0331623163,click_exp,001,171180539,
2,pic/2.png,baseline,['num_2'],,,,,,,,,0,2,2,1,,,,,,,,,,num_2,0.734859599994,,,2019_May_07_1011,60.0331623163,click_exp,001,171180539,
15,pic/6.png,baseline,['num_6'],,,,,,,,,0,3,3,14,,,,,,,,,,num_6,0.4178503,,,2019_May_07_1011,60.0331623163,click_exp,001,171180539,
3,pic/3.png,baseline,['num_3'],,,,,,,,,0,4,4,2,,,,,,,,,,num_3,0.518316800008,,,2019_May_07_1011,60.0331623163,click_exp,001,171180539,
23,pic/5.png,baseline,['num_5'],,,,,,,,,0,5,5,22,,,,,,,,,,num_5,0.41797520002,,,2019_May_07_1011,60.0331623163,click_exp,001,171180539,
27,pic/9.png,baseline,['num_9'],,,,,,,,,0,6,6,26,,,,,,,,,,num_9,0.51798070001,,,2019_May_07_1011,60.0331623163,click_exp,001,171180539,
11,pic/2.png,baseline,['num_2'],,,,,,,,,0,7,7,10,,,,,,,,,,num_2,0.467901700002,,,2019_May_07_1011,60.0331623163,click_exp,001,171180539,
5,pic/5.png,baseline,['num_5'],,,,,,,,,0,8,8,4,,,,,,,,,,num_5,0.434569399978,,,2019_May_07_1011,60.0331623163,click_exp,001,171180539,
4,pic/4.png,baseline,['num_4'],,,,,,,,,0,9,9,3,,,,,,,,,,num_4,0.434610800003,,,2019_May_07_1011,60.0331623163,click_exp,001,171180539,
