no,pic,cla,ans,n,key_resp_base.keys_raw,key_resp_base.rt_mean,key_resp_base.rt_raw,key_resp_base.rt_std,order
1,pic/1.png,baseline,['num_1'],1.0,'num_1',0.48578029871,0.4857802987098694,0.0,17.0
2,pic/2.png,baseline,['num_2'],1.0,'num_2',1.06989312172,1.0698931217193604,0.0,20.0
3,pic/3.png,baseline,['num_3'],1.0,'num_3',0.752550899982,0.7525508999824524,0.0,4.0
4,pic/4.png,baseline,['num_4'],1.0,'num_4',0.819258272648,0.8192582726478577,0.0,8.0
5,pic/5.png,baseline,['num_5'],1.0,'num_5',0.670093715191,0.6700937151908875,0.0,26.0
6,pic/6.png,baseline,['num_6'],1.0,'num_6',0.502866208553,0.5028662085533142,0.0,14.0
7,pic/7.png,baseline,['num_7'],1.0,'num_7',0.936332285404,0.9363322854042053,0.0,3.0
8,pic/8.png,baseline,['num_8'],1.0,'num_8',0.986276328564,0.9862763285636902,0.0,19.0
9,pic/9.png,baseline,['num_9'],1.0,'num_9',0.572391092777,0.5723910927772522,0.0,25.0
10,pic/1.png,baseline,['num_1'],1.0,'num_1',0.484789907932,0.4847899079322815,0.0,9.0
11,pic/2.png,baseline,['num_2'],1.0,'num_2',0.652915894985,0.652915894985199,0.0,18.0
12,pic/3.png,baseline,['num_3'],1.0,'num_3',0.852917611599,0.8529176115989685,0.0,13.0
13,pic/4.png,baseline,['num_4'],1.0,'num_4',0.552888870239,0.5528888702392578,0.0,10.0
14,pic/5.png,baseline,['num_5'],1.0,'num_5',0.502275526524,0.5022755265235901,0.0,11.0
15,pic/6.png,baseline,['num_6'],1.0,'num_6',0.636493682861,0.6364936828613281,0.0,6.0
16,pic/7.png,baseline,['num_7'],1.0,'num_7',0.55566328764,0.5556632876396179,0.0,0.0
17,pic/8.png,baseline,['num_8'],1.0,'num_8',0.719218313694,0.7192183136940002,0.0,21.0
18,pic/9.png,baseline,['num_9'],1.0,'num_9',0.553783178329,0.5537831783294678,0.0,7.0
19,pic/1.png,baseline,['num_1'],1.0,'num_1',0.636593580246,0.6365935802459717,0.0,22.0
20,pic/2.png,baseline,['num_2'],1.0,'num_2',0.652470588684,0.652470588684082,0.0,15.0
21,pic/3.png,baseline,['num_3'],1.0,'num_3',0.686938583851,0.6869385838508606,0.0,2.0
22,pic/4.png,baseline,['num_4'],1.0,'num_4',0.635500192642,0.6355001926422119,0.0,23.0
23,pic/5.png,baseline,['num_5'],1.0,'num_5',0.519597113132,0.5195971131324768,0.0,5.0
24,pic/6.png,baseline,['num_6'],1.0,'num_6',0.684539973736,0.6845399737358093,0.0,1.0
25,pic/7.png,baseline,['num_7'],1.0,'num_7',0.569285988808,0.5692859888076782,0.0,12.0
26,pic/8.png,baseline,['num_8'],1.0,'num_8',0.553071379662,0.5530713796615601,0.0,16.0
27,pic/9.png,baseline,['num_9'],1.0,'num_9',0.753063321114,0.7530633211135864,0.0,24.0

extraInfo
date,2019_May_07_1815
frameRate,59.9823891691
expName,click_exp
session,001
participant,MG1807010
